Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
"Rockwell Automation, Inc.",0.076,ROK,"Milwaukee, Wisconsin",Industrials,Electrical Components & Equipment
"Harley-Davidson, Inc.",0.075,HOG,"Milwaukee, WI",Consumer Cyclical,Recreational Vehicles
The JM Smucker Co.,0.075,SJM,"Orrville, Ohio",Consumer Staples,Packaged Foods & Meats
AmerisourceBergen Corp.,0.075,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
"IntercontinentalExchange, Inc.",0.075,ICE,"Atlanta, Georgia",Financials,Financial Exchanges & Data
Amphenol Corp. (Class A),0.073,APH,"Wallingford, Connecticut",Information Technology,Electronic Components
Cabot Oil & Gas Corp.,0.073,COG,"Houston, TX",Energy,Oil & Gas Exploration & Production
Fluor Corp.,0.073,FLR,"Irving, TX",Industrials,Engineering & Construction
Genuine Parts Co.,0.073,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
"C.H. Robinson Worldwide, Inc.",0.073,CHRW,"Eden Prairie, Minnesota",Industrials,Air Freight & Logistics
"Alcoa, Inc.",0.072,AA,"Pittsburgh, PA",Basic Materials,Aluminum
"Dr. Pepper Snapple Group, Inc.",0.072,DPS,"Plano, TX",Consumer Staples,Soft Drinks
Clorox Co.,0.072,CLX,"Oakland, California",Consumer Staples,Household Products
Ralph Lauren Corp.,0.072,RL,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Beam, Inc.",0.071,BEAM,"Cambridge, MA",Healthcare,Biotechnology
"Wynn Resorts, Ltd.",0.071,WYNN,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
Noble Corp.,0.07,NE,"Houston, TX",Energy,Oil & Gas Drilling
"CA, Inc.",0.07,CA,"Islandia, NY",Information Technology,Systems Software
"CenterPoint Energy, Inc.",0.07,CNP,"Houston, Texas",Utilities,Multi-Utilities
"Juniper Networks, Inc.",0.069,JNPR,"Sunnyvale, CA",Information Technology,Communications Equipment
Laboratory Corp. of America Holdings,0.069,LH,"Burlington, North Carolina",Health Care,Health Care Services
Western Digital Corp.,0.069,WDC,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"DaVita, Inc.",0.069,DVA,"Denver, Colorado",Health Care,Health Care Services
EQT Corp.,0.069,EQT,"Pittsburgh, Pennsylvania",Energy,Oil & Gas Exploration & Production
"Nordstrom, Inc.",0.068,JWN,"Seattle, WA",Consumer Discretionary,Department Stores
"Xilinx, Inc.",0.067,XLNX,"San Jose, CA",Information Technology,Semiconductors
"Coca-Cola Enterprises, Inc.",0.067,CCE,"Atlanta, GA",Consumer Staples,Soft Drinks
Life Technologies Corp.,0.067,LIFE,"San Francisco, CA",Financial Services,Insurance - Life
Sigma-Aldrich Corp.,0.067,SIAL,"St. Louis, MO",Health Care,Life Sciences Tools & Services
Eastman Chemical Co.,0.067,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
Wisconsin Energy Corp.,0.067,WEC,"Milwaukee, Wisconsin",Utilities,Electric Utilities
Moody’s Corp.,0.066,MCO,"New York City, New York",Financials,Financial Exchanges & Data
"Hartford Financial Services Group, Inc.",0.066,HIG,"Hartford, Connecticut",Financials,Property & Casualty Insurance
"Forest Laboratories, Inc.",0.065,FRX,"Parsippany, NJ",Health Care,Pharmaceuticals
Monster Beverage Corp.,0.065,MNST,"Corona, California",Consumer Staples,Soft Drinks & Non-alcoholic Beverages
NVIDIA Corp.,0.064,NVDA,"Santa Clara, California",Information Technology,Semiconductors
Kimco Realty Corp.,0.064,KIM,"Jericho, New York",Real Estate,Retail REITs
"Republic Services, Inc.",0.064,RSG,"Phoenix, Arizona",Industrials,Environmental & Facilities Services
"F5 Networks, Inc.",0.064,FFIV,"Seattle, Washington",Information Technology,Communications Equipment
"C.R. Bard, Inc.",0.063,BCR,"Murray Hill, NJ",Health Care,Health Care Equipment
KeyCorp,0.063,KEY,"Cleveland, Ohio",Financials,Regional Banks
Boston Scientific Corp.,0.063,BSX,"Marlborough, Massachusetts",Health Care,Health Care Equipment
"McCormick & Co., Inc.",0.063,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
Ameren Corp.,0.062,AEE,"St. Louis, Missouri",Utilities,Multi-Utilities
"Staples, Inc.",0.061,SPLS,"Framingham, MA",Consumer Discretionary,Specialty Stores
"BorgWarner, Inc.",0.061,BWA,"Auburn Hills, MI",Consumer Cyclical,Auto Parts
KLA-Tencor Corp.,0.061,KLAC,"Milpitas, California",Information Technology,Semiconductor Materials & Equipment
"Fidelity National Information Services, Inc.",0.061,FIS,"Jacksonville, Florida",Financials,Transaction & Payment Processing Services
"Rockwell Collins, Inc.",0.06,COL,"Cedar Rapids, IA",Industrials,Aerospace & Defense
"VeriSign, Inc.",0.059,VRSN,"Reston, Virginia",Information Technology,Internet Services & Infrastructure
"Stericycle, Inc.",0.059,SRCL,"Bannockburn, IL",Industrials,Environmental & Facilities Services
SLM Corp.,0.059,SLM,"Newark, DE",Financial Services,Credit Services
Wyndham Worldwide Corp.,0.059,WYN,"Parsippany, NJ",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Expeditors International of Washington, Inc.",0.059,EXPD,"Seattle, Washington",Industrials,Air Freight & Logistics
FMC Corp.,0.058,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
"Autodesk, Inc.",0.058,ADSK,"San Francisco, California",Information Technology,Application Software
"Principal Financial Group, Inc.",0.058,PFG,"Des Moines, Iowa",Financials,Life & Health Insurance
XL Group PLC,0.058,XL,"Stamford, CT",Financials,Property & Casualty Insurance
Tiffany & Co.,0.057,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Waters Corp.,0.057,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
"Textron, Inc.",0.056,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
Linear Technology Corp.,0.056,LLTC,"Milpitas, CA",Information Technology,Semiconductors
Pall Corp.,0.056,PLL,"Port Washington, NY",Industrials,Industrial Machinery
"NiSource, Inc.",0.056,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
"Darden Restaurants, Inc.",0.055,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
Molson Coors Brewing Co. (Class B),0.054,TAP,"Chicago, Illinois",Consumer Staples,Brewers
The AES Corp.,0.054,AES,"Arlington, Virginia",Utilities,Independent Power Producers & Energy Traders
"Plum Creek Timber Co., Inc.",0.054,PCL,"Seattle, WA",Real Estate,Specialized REITs
"L-3 Communications Holdings, Inc.",0.054,LLL,"New York, NY",Industrials,Aerospace & Defense
"Avon Products, Inc.",0.053,AVP,"London, UK",Consumer Staples,Personal Products
"CONSOL Energy, Inc.",0.053,CEIX,"Canonsburg, PA",Energy,Coal & Consumable Fuels
Lincoln National Corp.,0.053,LNC,"Radnor, PA",Financial Services,Insurance - Life
"Akamai Technologies, Inc.",0.053,AKAM,"Cambridge, Massachusetts",Information Technology,Internet Services & Infrastructure
"Varian Medical Systems, Inc.",0.052,VAR,"Palo Alto, CA",Health Care,Health Care Equipment
Southwest Airlines Co.,0.052,LUV,"Dallas, Texas",Industrials,Passenger Airlines
Ball Corp.,0.051,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
"CarMax, Inc.",0.05,KMX,"Richmond, VA",Consumer Cyclical,Auto & Truck Dealerships
Flowserve Corp.,0.05,FLS,"Irving, TX",Industrials,Specialty Industrial Machinery
"Family Dollar Stores, Inc.",0.05,FDO,"Matthews, NC",Consumer Discretionary,General Merchandise Stores
Whirlpool Corp.,0.05,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
SCANA Corp.,0.049,SCG,"Cayce, SC",Utilities,Multi-Utilities
"Microchip Technology, Inc.",0.049,MCHP,"Chandler, Arizona",Information Technology,Semiconductors
CMS Energy Corp.,0.048,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
"Denbury Resources, Inc.",0.048,DNR,"Plano, TX",Energy,Oil & Gas Exploration & Production
CareFusion Corp.,0.048,CFN,"San Diego, CA",Health Care,Health Care Supplies
NYSE Euronext,0.048,NYX,"New York, NY",Financials,Financial Exchanges & Data
Campbell Soup Co.,0.048,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
Vulcan Materials Co.,0.048,VMC,"Birmingham, Alabama",Materials,Construction Materials
"BMC Software, Inc.",0.047,BMC,"Houston, TX",Information Technology,Systems Software
"Micron Technology, Inc.",0.047,MU,"Boise, Idaho",Information Technology,Semiconductors
"Comerica, Inc.",0.047,CMA,"Dallas, TX",Financial Services,Banks - Regional
Peabody Energy Corp.,0.047,BTU,"Saint Louis, MO",Energy,Thermal Coal
Windstream Corp.,0.046,WIN,"Little Rock, AR",Communication Services,Alternative Carriers
"Joy Global, Inc.",0.046,JOY,"Milwaukee, WI",Industrials,Construction & Farm Machinery
"Huntington Bancshares, Inc.",0.045,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
Tesoro Corp.,0.045,TSO,"San Antonio, TX",Energy,Oil & Gas Refining & Marketing
Harris Corp.,0.045,HRS,"Melbourne, FL",Industrials,Aerospace & Defense
Lam Research Corp.,0.044,LRCX,"Fremont, California",Information Technology,Semiconductor Materials & Equipment
Lennar Corp. (Class A),0.044,LEN,"Miami, Florida",Consumer Discretionary,Homebuilding
"D.R. Horton, Inc.",0.044,DHI,"Arlington, Texas",Consumer Discretionary,Homebuilding
"Airgas, Inc.",0.044,ARG,"Radnor, PA",Materials,Industrial Gases
Pinnacle West Capital Corp.,0.044,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
"CBRE Group, Inc. (Class A)",0.043,CBRE,"Dallas, Texas",Real Estate,Real Estate Services
Cincinnati Financial Corp.,0.043,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
"Equifax, Inc.",0.043,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
"Cliffs Natural Resources, Inc.",0.043,CLF,"Cleveland, OH",Basic Materials,Steel
"Coventry Health Care, Inc.",0.043,CVH,"Bethesda, MD",Health Care,Managed Health Care
"Expedia, Inc.",0.043,EXPE,"Seattle, Washington",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"QEP Resources, Inc.",0.043,QEP,"Denver, CO",Energy,Oil & Gas Exploration & Production
Unum Group,0.042,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
"Newell Rubbermaid, Inc.",0.042,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
"Hospira, Inc.",0.041,HSP,"Lake Forest, IL",Health Care,Pharmaceuticals
MeadWestvaco Corp.,0.041,MWV,"Richmond, VA",Materials,Paper Packaging
Masco Corp.,0.041,MAS,"Livonia, Michigan",Industrials,Building Products
Scripps Networks Interactive (Class A),0.041,SNI,"Knoxville, TN",Communication Services,Broadcasting
"DENTSPLY International, Inc.",0.041,XRAY,"Charlotte, NC",Healthcare,Medical Instruments & Supplies
"Jacobs Engineering Group, Inc.",0.041,J,"Dallas, Texas",Industrials,Construction & Engineering
"Iron Mountain, Inc.",0.04,IRM,"Portsmouth, New Hampshire",Real Estate,Other Specialized REITs
"Quanta Services, Inc.",0.04,PWR,"Houston, Texas",Industrials,Construction & Engineering
"Pulte Group, Inc.",0.04,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
Torchmark Corp.,0.039,TMK,"McKinney, TX",Financials,Life & Health Insurance
"Helmerich & Payne, Inc.",0.039,HP,"Tulsa, OK",Energy,Oil & Gas Drilling
"Sunoco, Inc.",0.038,SUN,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
"The Interpublic Group of Cos., Inc.",0.038,IPG,"New York, NY",Communication Services,Advertising
Computer Sciences Corp.,0.038,CSC,"Falls Church, VA",Information Technology,IT Consulting & Other Services
"Constellation Brands, Inc. (Class A)",0.038,STZ,"Rochester, New York",Consumer Staples,Distillers & Vintners
"NRG Energy, Inc.",0.038,NRG,"Houston, Texas",Utilities,Independent Power Producers & Energy Traders
Frontier Communications Corp.,0.037,FYBR,"Dallas, TX",Communication Services,Telecom Services
"International Flavors & Fragrances, Inc.",0.037,IFF,"New York City, New York",Materials,Specialty Chemicals
"AGL Resources, Inc.",0.037,GAS,"Naperville, IL",Utilities,Gas Utilities
"Best Buy Co., Inc.",0.037,BBY,"Richfield, Minnesota",Consumer Discretionary,Computer & Electronics Retail
"H&R Block, Inc.",0.037,HRB,"Kansas City, MO",Consumer Cyclical,Personal Services
"Fossil, Inc.",0.036,FOSL,"Richardson, TX",Consumer Cyclical,Footwear & Accessories
"Tyson Foods, Inc. (Class A)",0.036,TSN,"Springdale, Arkansas",Consumer Staples,Packaged Foods & Meats
"Xylem, Inc.",0.035,XYL,"White Plains, New York",Industrials,Industrial Machinery & Supplies & Components
Cintas Corp.,0.035,CTAS,"Mason, Ohio",Industrials,Diversified Support Services
"Diamond Offshore Drilling, Inc.",0.035,DO,"Houston, TX",Energy,Oil & Gas Drilling
"Pentair, Inc.",0.035,PNR,"Worsley, United Kingdom",Industrials,Industrial Machinery & Supplies & Components
Leucadia National Corp.,0.034,LUK,"New York, NY",Financials,Multi-Sector Holdings
"Hasbro, Inc.",0.034,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
"People’s United Financial, Inc.",0.034,PBCT,"Bridgeport, CT",Financials,Regional Banks
Newfield Exploration Co.,0.033,NFX,"The Woodlands, TX",Energy,Oil & Gas Exploration & Production
"Pepco Holdings, Inc.",0.033,POM,"Guangzhou, China",Healthcare,Pharmaceutical Retailers
"Gannett Co., Inc.",0.032,GCI,"McLean, VA",Communication Services,Publishing
Rowan Companies PLC (Class A),0.032,RDC,"Houston, TX",Energy,Oil & Gas Drilling
"Snap-on, Inc.",0.032,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
"Urban Outfitters, Inc.",0.032,URBN,"Philadelphia, PA",Consumer Cyclical,Apparel Retail
"Electronic Arts, Inc.",0.031,EA,"Redwood City, California",Communication Services,Interactive Home Entertainment
Hormel Foods Corp.,0.031,HRL,"Austin, Minnesota",Consumer Staples,Packaged Foods & Meats
"Integrys Energy Group, Inc.",0.031,TEG,"Chicago, IL",Utilities,Multi-Utilities
"Nabors Industries, Ltd.",0.031,NBR,"Hamilton, Bermuda",Energy,Oil & Gas Drilling
LSI Corp.,0.03,LSI,"San Jose, CA",Information Technology,Semiconductors
"Safeway, Inc.",0.03,SWY,"Pleasanton, CA",Consumer Staples,Food Retail
"Hudson City Bancorp, Inc.",0.029,HCBK,"Lodi, NJ",Financials,Thrifts & Mortgage Finance
Apartment Investment & Management Co. (Class A),0.029,AIV,"Denver, CO",Real Estate,REIT - Residential
"Total System Services, Inc.",0.029,TSS,"Columbus, GA",Information Technology,Data Processing & Outsourced Services
"Robert Half International, Inc.",0.029,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
"TECO Energy, Inc.",0.029,TE,"Austin, TX",Industrials,Electrical Equipment & Parts
Zions Bancorporation,0.029,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
"MetroPCS Communications, Inc.",0.029,PCS,"Richardson, TX",Communication Services,Wireless Telecommunication Services
"TripAdvisor, Inc.",0.028,TRIP,"Needham, MA",Consumer Cyclical,Travel Services
Dun & Bradstreet Corp.,0.027,DNB,"Short Hills, NJ",Industrials,Research & Consulting Services
"Molex, Inc.",0.027,MOLX,"Lisle, IL",Information Technology,Electronic Components
"Leggett & Platt, Inc.",0.027,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"Jabil Circuit, Inc.",0.027,JBL,"St. Petersburg, Florida",Information Technology,Electronic Manufacturing Services
International Game Technology,0.027,IGT,"London, UK",Consumer Discretionary,Casinos & Gaming
"J.C. Penney Co., Inc.",0.027,JCP,"Plano, TX",Consumer Discretionary,Department Stores
Cablevision Systems Corp. (Class A),0.026,CVC,"Bethpage, NY",Communication Services,Cable & Satellite
"Allegheny Technologies, Inc.",0.026,AYE,"Greensburg, PA",Utilities,Electric Utilities
Avery Dennison Corp.,0.026,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
"SAIC, Inc.",0.026,SAIC,"Reston, VA",Technology,Information Technology Services
"PerkinElmer, Inc.",0.025,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
"WPX Energy, Inc.",0.025,WPX,"Tulsa, OK",Energy,Oil & Gas Exploration & Production
"Bemis Co., Inc.",0.025,BMS,"Neenah, WI",Materials,Paper Packaging
"Harman International Industries, Inc.",0.025,HAR,"Stamford, CT",Consumer Discretionary,Audio Electronics
"FLIR Systems, Inc.",0.024,FLIR,"Wilsonville, OR",Information Technology,Electronic Equipment & Instruments
"Legg Mason, Inc.",0.023,LM,"Baltimore, MD",Financials,Asset Management & Custody Banks
"Owens-Illinois, Inc.",0.023,OI,"Perrysburg, OH",Consumer Cyclical,Packaging & Containers
"Assurant, Inc.",0.023,AIZ,"Atlanta, Georgia",Financials,Multi-line Insurance
"Netflix, Inc.",0.023,NFLX,"Los Gatos, California",Communication Services,Movies & Entertainment
"Patterson Cos., Inc.",0.023,PDCO,"St. Paul, MN",Health Care,Health Care Care Products
Dean Foods Co.,0.023,DF,"Dallas, TX",Consumer Staples,Packaged Foods & Meats
Sealed Air Corp.,0.023,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
The Goodyear Tire & Rubber Co.,0.023,GT,"Akron, OH",Consumer Cyclical,Auto Parts
"Apollo Group, Inc. (Class A)",0.023,APOL,"Phoenix, AZ",Consumer Discretionary,Education Services
"The NASDAQ OMX Group, Inc.",0.022,NDAQ,"New York City, New York",Financials,Financial Exchanges & Data
Abercrombie & Fitch Co. (Class A),0.022,ANF,"New Albany, OH",Consumer Cyclical,Apparel Retail
JDS Uniphase Corp.,0.021,JDSU,"Milpitas, CA",Information Technology,Communications Equipment
"Pitney Bowes, Inc.",0.021,PBI,"Stamford, CT",Industrials,Integrated Freight & Logistics
GameStop Corp. (Class A),0.021,GME,"Grapevine, TX",Consumer Cyclical,Specialty Retail
United States Steel Corp.,0.021,X,"Pittsburgh, PA",Materials,Steel
"Teradyne, Inc.",0.02,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
Tenet Healthcare Corp.,0.02,THC,"Dallas, TX",Healthcare,Medical Care Facilities
"Genworth Financial, Inc. (Class A)",0.02,GNW,"Richmond, VA",Financial Services,Insurance - Life
First Horizon National Corp.,0.019,FHN,"Memphis, TN",Financial Services,Banks - Regional
ETRADE Financial Corp.,0.017,ETFC,"New York, NY",Financials,Investment Banking & Brokerage
"Ryder System, Inc.",0.015,R,"Coral Gables, FL",Industrials,Rental & Leasing Services
R.R. Donnelley & Sons Co.,0.015,RRD,"Chicago, IL",Industrials,Commercial Printing
"Advanced Micro Devices, Inc.",0.015,AMD,"Santa Clara, California",Information Technology,Semiconductors
"Big Lots, Inc.",0.015,BIG,"Columbus, OH",Consumer Discretionary,General Merchandise Stores
"Federated Investors, Inc. (Class B)",0.015,FII,"Pittsburgh, PA",Financials,Asset Management & Custody Banks
"AutoNation, Inc.",0.014,AN,"Fort Lauderdale, FL",Consumer Cyclical,Auto & Truck Dealerships
The Washington Post Co. (Class B),0.014,WPO,"Washington, D.C.",Consumer Discretionary,Broadcasting
"Alpha Natural Resources, Inc.",0.011,ANR,"Bristol, VA",Energy,Coal & Consumable Fuels
"First Solar, Inc.",0.01,FSLR,"Tempe, Arizona",Information Technology,Semiconductors
Titanium Metals Corp.,0.008,TIE,"Dallas, TX",Materials,Steel
