Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
Synovus Financial Corp,0.077,SNV,"Columbus, GA",Financial Services,Banks - Regional
Archstone-Smith Trust,0.076,ASN,"Chicago, IL",Real Estate,Residential REITs
"Rockwell Collins, Inc",0.076,COL,"Cedar Rapids, IA",Industrials,Aerospace & Defense
"Quest Diagnostics, Inc",0.076,DGX,"Secaucus, New Jersey",Health Care,Health Care Services
Clorox Co,0.076,CLX,"Oakland, California",Consumer Staples,Household Products
M&T Bank Corp,0.075,MTB,"Buffalo, New York",Financials,Regional Banks
Centex Corp,0.075,CTX,"Dallas, TX",Consumer Discretionary,Homebuilding
DTE Energy Co,0.074,DTE,"Detroit, Michigan",Utilities,Multi-Utilities
Dover Corp,0.074,DOV,"Downers Grove, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Intuit, Inc ",0.073,INTU,"Mountain View, California",Information Technology,Application Software
"MedImmune, Inc ",0.073,MEDI,"Gaithersburg, MD",Health Care,Biotechnology
"MBIA, Inc",0.073,MBI,"Purchase, NY",Financial Services,Insurance - Specialty
"Micron Technology, Inc ",0.073,MU,"Boise, Idaho",Information Technology,Semiconductors
Murphy Oil Corp,0.073,MUR,"Houston, TX",Energy,Oil & Gas E&P
AmerisourceBergen Corp,0.072,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
"Sovereign Bancorp, Inc",0.071,SOV,"Reading, PA",Financials,Regional Banks
"Block (H&R), Inc",0.07,HRB,"Kansas City, MO",Consumer Cyclical,Personal Services
RR Donnelley & Sons Co,0.07,RRD,"Chicago, IL",Industrials,Commercial Printing
"Xcel Energy, Inc",0.07,XEL,"Minneapolis, Minnesota",Utilities,Multi-Utilities
"Humana, Inc ",0.069,HUM,"Louisville, Kentucky",Health Care,Managed Health Care
"Fisher Scientific International, Inc ",0.069,FSH,"Hampton, NH",Health Care,Health Care Care Products
Vulcan Materials Co,0.069,VMC,"Birmingham, Alabama",Materials,Construction Materials
"Ambac Financial Group, Inc",0.069,ABK,"New York, NY",Financials,Multi-line Insurance
Parker-Hannifin Corp,0.069,PH,"Cleveland, Ohio",Industrials,Industrial Machinery & Supplies & Components
"Nordstrom, Inc",0.069,JWN,"Seattle, WA",Consumer Discretionary,Department Stores
Cincinnati Financial Corp,0.067,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
Genuine Parts Co,0.066,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
Hilton Hotels Corp,0.065,HLT,"Tysons Corner, Virginia",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Altera Corp ,0.064,ALTR,"San Jose, CA",Information Technology,Semiconductors
"Limited Brands, Inc",0.064,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
"Lexmark International, Inc, (Class A) ",0.064,LXK,"Lexington, KY",Information Technology,"Technology Hardware, Storage & Peripherals"
Eastman Kodak Co,0.063,KODK,"Rochester, NY",Industrials,Specialty Business Services
"Plum Creek Timber Co, Inc",0.063,PCL,"Seattle, WA",Real Estate,Specialized REITs
"CR Bard, Inc",0.063,BCR,"Murray Hill, NJ",Health Care,Health Care Equipment
Jefferson-Pilot Corp,0.061,JP,"Greensboro, NC",Financials,Life & Health Insurance
"Affiliated Computer Services, Inc, (Class A) ",0.061,ACS,"Dallas, TX",Information Technology,Data Processing & Outsourced Services
"Reynolds American, Inc",0.061,RAI,"Winston-Salem, NC",Consumer Staples,Tobacco
"Mattel, Inc",0.061,MAT,"El Segundo, CA",Consumer Cyclical,Leisure
SAFECO Corp,0.06,SAF,"Seattle, WA",Financials,Property & Casualty Insurance
"UST, Inc",0.06,UST,"Greenwich, CT",Consumer Staples,Tobacco
Black & Decker Corp,0.06,BDK,"Towson, MD",Industrials,Household Appliances
"NiSource, Inc",0.058,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
Laboratory Corp of America Holdings ,0.058,LH,"Burlington, North Carolina",Health Care,Health Care Services
Zions Bancorp,0.058,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
ETRADE Financial Corp ,0.058,ETFC,"New York, NY",Financials,Investment Banking & Brokerage
"Hospira, Inc ",0.057,HSP,"Lake Forest, IL",Health Care,Pharmaceuticals
"Cooper Industries Ltd, (Class A)",0.057,CBE,"Dublin, Ireland",Industrials,Electrical Components & Equipment
"Qwest Communications International, Inc ",0.056,Q,"Wilmington, Delaware",Information Technology,Semiconductor Materials & Equipment
KeySpan Corp,0.056,KSE,"New York, NY",Utilities,Electric Utilities
UnumProvident Corp,0.055,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
"Robert Half International, Inc",0.055,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
Cintas Corp,0.054,CTAS,"Mason, Ohio",Industrials,Diversified Support Services
"Newell Rubbermaid, Inc",0.054,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
KB HOME,0.054,KBH,"Los Angeles, CA",Consumer Cyclical,Residential Construction
MGIC Investment Corp,0.054,MTG,"Milwaukee, WI",Financial Services,Insurance - Specialty
Dollar General Corp,0.054,DG,"Goodlettsville, Tennessee",Consumer Staples,Consumer Staples Merchandise Retail
"Univision Communications, Inc (Class A) ",0.053,UVN,"New York, NY",Communication Services,Broadcasting
Avery Dennison Corp,0.053,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
NCR Corp ,0.053,NCR,"Atlanta, GA",Information Technology,"Technology Hardware, Storage & Peripherals"
"Coca-Cola Enterprises, Inc",0.052,CCE,"Atlanta, GA",Consumer Staples,Soft Drinks
"Ecolab, Inc",0.052,ECL,"Saint Paul, Minnesota",Materials,Specialty Chemicals
Rohm & Haas Co,0.052,ROH,"Philadelphia, PA",Materials,Specialty Chemicals
NVIDIA Corp ,0.051,NVDA,"Santa Clara, California",Information Technology,Semiconductors
"Health Management Associates, Inc (Class A)",0.051,HMA,"Naples, FL",Health Care,Health Care Facilities
"IMS Health, Inc",0.051,IMS,"Danbury, CT",Health Care,Health Care Services
"Jabil Circuit, Inc ",0.051,JBL,"St. Petersburg, Florida",Information Technology,Electronic Manufacturing Services
Tiffany & Co,0.05,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Compass Bancshares, Inc",0.05,CBSS,"Birmingham, AL",Financials,Regional Banks
"Scientific-Atlanta, Inc",0.05,SFA,"Atlanta, GA",Information Technology,Communications Equipment
Fluor Corp,0.049,FLR,"Irving, TX",Industrials,Engineering & Construction
Torchmark Corp,0.049,TMK,"McKinney, TX",Financials,Life & Health Insurance
"Public Storage, Inc",0.048,PSA,"Glendale, California",Real Estate,Self-Storage REITs
Goodrich Corp,0.047,GR,"Charlotte, NC",Industrials,Aerospace & Defense
"Siebel Systems, Inc",0.047,SEBL,"San Mateo, CA",Information Technology,Application Software
"Brown-Forman Corp, (Class B)",0.047,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
VF Corp,0.047,VFC,"Denver, CO",Consumer Cyclical,Apparel Manufacturing
"Comverse Technology, Inc ",0.047,CMVT,"Woodbury, NY",Information Technology,Application Software
Tenet Healthcare Corp ,0.047,THC,"Dallas, TX",Healthcare,Medical Care Facilities
"Huntington Bancshares, Inc",0.046,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
Providian Financial Corp ,0.046,PVN,"Pleasanton, CA",Financials,Consumer Finance
"Wendy's International, Inc",0.046,WEN,"Dublin, OH",Consumer Cyclical,Restaurants
MeadWestvaco Corp,0.046,MWV,"Richmond, VA",Materials,Paper Packaging
Sherwin-Williams Co (The),0.045,SHW,"Cleveland, Ohio",Materials,Specialty Chemicals
"Constellation Brands, Inc, (Class A) ",0.045,STZ,"Rochester, New York",Consumer Staples,Distillers & Vintners
Whirlpool Corp,0.045,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Campbell Soup Co,0.045,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
Thermo Electron Corp ,0.044,TMO,"Waltham, Massachusetts",Health Care,Life Sciences Tools & Services
"Allegheny Energy, Inc ",0.044,AYE,"Greensburg, PA",Utilities,Electric Utilities
Waters Corp ,0.043,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
"WW Grainger, Inc",0.043,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Interpublic Group of Cos, Inc ",0.043,IPG,"New York, NY",Communication Services,Advertising
United States Steel Corp,0.042,X,"Pittsburgh, PA",Materials,Steel
"CenterPoint Energy, Inc",0.042,CNP,"Houston, Texas",Utilities,Multi-Utilities
"Tellabs, Inc ",0.042,TLAB,"Naperville, IL",Information Technology,Communications Equipment
"BMC Software, Inc ",0.042,BMC,"Houston, TX",Information Technology,Systems Software
American Power Conversion Corp,0.041,APCC,"West Kingston, RI",Information Technology,Electrical Components & Equipment
First Horizon National Corp,0.041,FHN,"Memphis, TN",Financial Services,Banks - Regional
"Temple-Inland, Inc",0.041,TIN,"Austin, TX",Materials,Paper Packaging
Citizens Communications Co,0.041,CZN,"Stamford, CT",Communication Services,Integrated Telecommunication Services
Chiron Corp ,0.041,CHIR,"Emeryville, CA",Health Care,Biotechnology
"AutoZone, Inc ",0.041,AZO,"Memphis, Tennessee",Consumer Discretionary,Automotive Retail
"CenturyTel, Inc",0.041,CTL,"Monroe, LA",Communication Services,Integrated Telecommunication Services
"Equifax, Inc",0.04,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
"Tyson Foods, Inc, (Class A)",0.04,TSN,"Springdale, Arkansas",Consumer Staples,Packaged Foods & Meats
Applera Corp -- Applied Biosystems Group,0.04,ABI,"Foster City, CA",Health Care,Life Sciences Tools & Services
"Darden Restaurants, Inc",0.039,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
"Avaya, Inc ",0.039,AVYA,"Santa Clara, CA",Information Technology,Communications Equipment
"McCormick & Co, Inc",0.039,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
Sigma-Aldrich Corp,0.039,SIAL,"St. Louis, MO",Health Care,Life Sciences Tools & Services
Pinnacle West Capital Corp,0.038,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
"Ashland, Inc",0.038,ASH,"Wilmington, DE",Basic Materials,Specialty Chemicals
"SUPERVALU, Inc",0.038,SVU,"Eden Prairie, MN",Consumer Staples,Food Retail
New York Times Co (The) (Class A),0.038,NYT,"New York, NY",Communication Services,Publishing
"Bausch & Lomb, Inc",0.037,BLCO,"Vaughan, ON",Healthcare,Medical Instruments & Supplies
"Mylan Laboratories, Inc",0.037,MYL,"Canonsburg, PA",Health Care,Pharmaceuticals
"Cummins, Inc",0.037,CMI,"Columbus, Indiana",Industrials,Construction Machinery & Heavy Transportation Equipment
"Citrix Systems, Inc ",0.037,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
"Liz Claiborne, Inc",0.037,LIZ,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Molex, Inc",0.037,MOLX,"Lisle, IL",Information Technology,Electronic Components
"Knight Ridder, Inc",0.036,KRI,"San Jose, CA",Communication Services,Publishing
Ball Corp,0.036,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
"Rowan Cos, Inc",0.035,RDC,"Houston, TX",Energy,Oil & Gas Drilling
Sealed Air Corp ,0.035,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
"Leggett & Platt, Inc",0.034,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"Watson Pharmaceuticals, Inc ",0.034,WPI,"Parsippany, NJ",Health Care,Pharmaceuticals
"Alberto-Culver Co, (Class B)",0.034,ACV,"Atlanta, GA",Financial Services,Asset Management
"Pepsi Bottling Group, Inc (The)",0.034,PBG,"Somers, NY",Consumer Staples,Soft Drinks
Eastman Chemical Co,0.033,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
LSI Logic Corp ,0.033,LSI,"San Jose, CA",Information Technology,Semiconductors
"TECO Energy, Inc",0.033,TE,"Austin, TX",Industrials,Electrical Equipment & Parts
"King Pharmaceuticals, Inc ",0.033,KG,"Hamilton, Bermuda",Financial Services,Insurance Brokers
"Monster Worldwide, Inc ",0.033,MNST,"Corona, California",Consumer Staples,Soft Drinks & Non-alcoholic Beverages
Solectron Corp ,0.033,SLR,"Milpitas, CA",Information Technology,Electronic Manufacturing Services
"AutoNation, Inc ",0.032,AN,"Fort Lauderdale, FL",Consumer Cyclical,Auto & Truck Dealerships
Brunswick Corp,0.032,BC,"Mettawa, IL",Consumer Cyclical,Recreational Vehicles
JDS Uniphase Corp ,0.032,JDSU,"Milpitas, CA",Information Technology,Communications Equipment
"Apartment Investment & Management Co, (Class A)",0.032,AIV,"Denver, CO",Real Estate,REIT - Residential
"Hasbro, Inc",0.032,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
Compuware Corp ,0.032,CPWR,"Philadelphia, PA",Utilities,Utilities - Renewable
"Molson Coors Brewing Co, (Class B)",0.031,TAP,"Chicago, Illinois",Consumer Staples,Brewers
Stanley Works (The),0.031,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
CMS Energy Corp ,0.031,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
"Novellus Systems, Inc ",0.031,NVLS,"San Jose, CA",Information Technology,Semiconductor Equipment
"Jones Apparel Group, Inc",0.03,JNY,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Mercury Interactive Corp ,0.03,MERQ,"Mountain View, CA",Information Technology,Systems Software
RadioShack Corp,0.03,RSH,"Fort Worth, TX",Consumer Discretionary,Computer & Electronics Retail
Engelhard Corp,0.03,EC,"Bogotá, Colombia",Energy,Oil & Gas Integrated
Pall Corp,0.03,PLL,"Port Washington, NY",Industrials,Industrial Machinery
Millipore Corp ,0.029,MIL,"Billerica, MA",Health Care,Life Sciences Tools & Services
"Family Dollar Stores, Inc",0.029,FDO,"Matthews, NC",Consumer Discretionary,General Merchandise Stores
"Janus Capital Group, Inc",0.029,JNS,"Denver, CO",Financials,Asset Management & Custody Banks
Reebok International Ltd,0.028,RBK,"Canton, MA",Consumer Discretionary,Footwear
"Federated Investors, Inc, (Class B)",0.028,FII,"Pittsburgh, PA",Financials,Asset Management & Custody Banks
"International Flavors & Fragrances, Inc",0.028,IFF,"New York City, New York",Materials,Specialty Chemicals
"Teradyne, Inc ",0.028,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
QLogic Corp ,0.028,QLGC,"Aliso Viejo, CA",Information Technology,Communications Equipment
"Manor Care, Inc",0.027,HCR,"Toledo, OH",Health Care,Health Care Facilities
Louisiana-Pacific Corp,0.027,LPX,"Nashville, TN",Industrials,Building Products & Equipment
"Circuit City Stores, Inc",0.025,CC,"Wilmington, DE",Basic Materials,Specialty Chemicals
"Novell, Inc ",0.025,NOVL,"Provo, UT",Information Technology,Systems Software
"Allegheny Technologies, Inc",0.025,AYE,"Greensburg, PA",Utilities,Electric Utilities
Goodyear Tire & Rubber Co (The) ,0.024,GT,"Akron, OH",Consumer Cyclical,Auto Parts
Sabre Holdings Corp,0.024,TSG,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
"PerkinElmer, Inc",0.023,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
"Bemis Co, Inc",0.023,BMS,"Neenah, WI",Materials,Paper Packaging
"ADC Telecommunications, Inc ",0.023,ADCT,"Epalinges, Switzerland",Healthcare,Biotechnology
Pactiv Corp ,0.023,PTV,"Lake Forest, IL",Materials,Paper Packaging
"Dow Jones & Co, Inc",0.02,DJ,"New York, NY",Communication Services,Publishing
"Symbol Technologies, Inc",0.02,SBL,"Holmdel, NJ",Information Technology,Communications Equipment
Meredith Corp,0.02,MDP,"Des Moines, IA",Communication Services,Publishing
"Tektronix, Inc",0.02,TEK,"Beaverton, OR",Information Technology,Electronic Instruments
"OfficeMax, Inc",0.02,OMX,"Boca Raton, FL",Consumer Discretionary,Specialty Stores
Sanmina-SCI Corp ,0.019,SANM,"San Jose, CA",Technology,Electronic Components
Unisys Corp ,0.019,UIS,"Blue Bell, PA",Technology,Information Technology Services
Navistar International Corp ,0.019,NAV,"Lisle, IL",Industrials,Construction & Farm Machinery
"Ryder System, Inc",0.019,R,"Coral Gables, FL",Industrials,Rental & Leasing Services
"Snap-on, Inc",0.019,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
Convergys Corp ,0.018,CVG,"Cincinnati, OH",Information Technology,Data Processing & Outsourced Services
Parametric Technology Corp ,0.017,PTC,"Boston, Massachusetts",Information Technology,Application Software
"Allied Waste Industries, Inc ",0.017,AW,"Phoenix, AZ",Industrials,Environmental & Facilities Services
"Nicor, Inc",0.016,GAS,"Naperville, IL",Utilities,Gas Utilities
Andrew Corp ,0.015,ANDW,"Orland Park, IL",Information Technology,Communications Equipment
"Dynegy, Inc, (Class A) ",0.014,DYN,"Waltham, MA",Healthcare,Biotechnology
"PMC-Sierra, Inc ",0.014,PMCS,"Santa Clara, CA",Information Technology,Semiconductors
Delphi Corp,0.014,DLPH,"Dublin, Ireland",Consumer Discretionary,Auto Parts & Equipment
"Dillard's, Inc, (Class A)",0.013,DDS,"Little Rock, AR",Consumer Cyclical,Department Stores
CIENA Corp ,0.013,CIEN,"Hanover, Maryland",Information Technology,Communications Equipment
Peoples Energy Corp,0.013,PGL,"Chicago, IL",Utilities,Gas Utilities
Dana Corp,0.013,DAN,"Maumee, OH",Consumer Cyclical,Auto Parts
Maytag Corp,0.013,MYG,"Newton, IA",Consumer Discretionary,Household Appliances
Calpine Corp ,0.012,CPN,"Houston, TX",Utilities,Independent Power Producers & Energy Traders
"Hercules, Inc ",0.012,HPC,"New York, NY",Materials,Specialty Chemicals
Visteon Corp,0.011,VC,"Van Buren, MI",Consumer Cyclical,Auto Parts
"Big Lots, Inc ",0.011,BIG,"Columbus, OH",Consumer Discretionary,General Merchandise Stores
Cooper Tire & Rubber Co,0.009,CTB,"Findlay, OH",Consumer Discretionary,Tires & Rubber
Applied Micro Circuits Corp ,0.008,AMCC,"Sunnyvale, CA",Information Technology,Semiconductors
"Gateway, Inc ",0.007,GTW,"Irvine, CA",Information Technology,"Technology Hardware, Storage & Peripherals"
