Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
Pioneer Natural Resources Co.,0.073,PXD,"Irving, TX",Energy,Oil & Gas Exploration & Production
"Fortune Brands, Inc.",0.073,FBHS,"Deerfield, IL",Industrials,Building Products
"Varian Medical Systems, Inc.",0.072,VAR,"Palo Alto, CA",Health Care,Health Care Equipment
NYSE Euronext,0.072,NYX,"New York, NY",Financials,Financial Exchanges & Data
Molson Coors Brewing Co. (Class B),0.072,TAP,"Chicago, Illinois",Consumer Staples,Brewers
XL Group PLC,0.072,XL,"Stamford, CT",Financials,Property & Casualty Insurance
Unum Group,0.071,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
"McAfee, Inc.",0.071,MCFE,"San Jose, CA",Information Technology,Systems Software
"BMC Software, Inc.",0.071,BMC,"Houston, TX",Information Technology,Systems Software
"O’Reilly Automotive, Inc.",0.071,ORLY,"Springfield, Missouri",Consumer Discretionary,Automotive Retail
"Autodesk, Inc.",0.071,ADSK,"San Francisco, California",Information Technology,Application Software
The Hershey Co.,0.071,HSY,"Hershey, Pennsylvania",Consumer Staples,Packaged Foods & Meats
Sigma-Aldrich Corp.,0.071,SIAL,"St. Louis, MO",Health Care,Life Sciences Tools & Services
"Limited Brands, Inc.",0.07,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
The JM Smucker Co.,0.07,SJM,"Orrville, Ohio",Consumer Staples,Packaged Foods & Meats
"The Estee Lauder Cos., Inc. (Class A)",0.07,EL,"New York City, New York",Consumer Staples,Personal Care Products
"DaVita, Inc.",0.069,DVA,"Denver, Colorado",Health Care,Health Care Services
V.F. Corp.,0.069,VFC,"Denver, CO",Consumer Cyclical,Apparel Manufacturing
Computer Sciences Corp.,0.069,CSC,"Falls Church, VA",Information Technology,IT Consulting & Other Services
"W.W. Grainger, Inc.",0.069,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
Genuine Parts Co.,0.069,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
KeyCorp,0.068,KEY,"Cleveland, Ohio",Financials,Regional Banks
"Fidelity National Information Services, Inc.",0.067,FIS,"Jacksonville, Florida",Financials,Transaction & Payment Processing Services
Sherwin-Williams Co.,0.067,SHW,"Cleveland, Ohio",Materials,Specialty Chemicals
"Xilinx, Inc.",0.067,XLNX,"San Jose, CA",Information Technology,Semiconductors
Linear Technology Corp.,0.067,LLTC,"Milpitas, CA",Information Technology,Semiconductors
M & T Bank Corp.,0.066,MTB,"Buffalo, New York",Financials,Regional Banks
"CF Industries Holdings, Inc.",0.066,CF,"Deerfield, Illinois",Materials,Fertilizers & Agricultural Chemicals
Ameren Corp.,0.065,AEE,"St. Louis, Missouri",Utilities,Multi-Utilities
Wisconsin Energy Corp.,0.065,WEC,"Milwaukee, Wisconsin",Utilities,Electric Utilities
"Harley-Davidson, Inc.",0.065,HOG,"Milwaukee, WI",Consumer Cyclical,Recreational Vehicles
Ross Stores Inc.,0.065,ROST,"Dublin, California",Consumer Discretionary,Apparel Retail
Campbell Soup Co.,0.065,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
"Autozone, Inc.",0.065,AZO,"Memphis, Tennessee",Consumer Discretionary,Automotive Retail
NVIDIA Corp.,0.065,NVDA,"Santa Clara, California",Information Technology,Semiconductors
Waters Corp.,0.064,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
"Wynn Resorts, Ltd.",0.063,WYNN,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
"Comerica, Inc.",0.063,CMA,"Dallas, TX",Financial Services,Banks - Regional
"CenterPoint Energy, Inc.",0.063,CNP,"Houston, Texas",Utilities,Multi-Utilities
Western Digital Corp.,0.063,WDC,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Constellation Energy Group, Inc.",0.063,CEG,"Baltimore, Maryland",Utilities,Electric Utilities
"Hudson City Bancorp, Inc.",0.063,HCBK,"Lodi, NJ",Financials,Thrifts & Mortgage Finance
"Apollo Group, Inc. (Class A)",0.062,APOL,"Phoenix, AZ",Consumer Discretionary,Education Services
Teradata Corp.,0.062,TDC,"San Diego, CA",Technology,Software - Infrastructure
"J.C. Penney Co., Inc.",0.062,JCP,"Plano, TX",Consumer Discretionary,Department Stores
Kimco Realty Corp.,0.062,KIM,"Jericho, New York",Real Estate,Retail REITs
Brown-Forman Corp. (Class B),0.062,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
"Denbury Resources, Inc.",0.061,DNR,"Plano, TX",Energy,Oil & Gas Exploration & Production
United States Steel Corp.,0.061,X,"Pittsburgh, PA",Materials,Steel
"Health Care REIT, Inc.",0.061,HCN,"Toledo, OH",Real Estate,Health Care REITs
"Hasbro, Inc.",0.06,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
"CarMax, Inc.",0.06,KMX,"Richmond, VA",Consumer Cyclical,Auto & Truck Dealerships
"Nordstrom, Inc.",0.06,JWN,"Seattle, WA",Consumer Discretionary,Department Stores
"Micron Technology, Inc.",0.06,MU,"Boise, Idaho",Information Technology,Semiconductors
Flowserve Corp.,0.059,FLS,"Irving, TX",Industrials,Specialty Industrial Machinery
"Roper Industries, Inc.",0.059,ROP,"Sarasota, Florida",Information Technology,Electronic Equipment & Instruments
Range Resources Corp.,0.059,RRC,"Fort Worth, TX",Energy,Oil & Gas E&P
Whirlpool Corp.,0.059,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"Darden Restaurants, Inc.",0.058,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
KLA-Tencor Corp.,0.058,KLAC,"Milpitas, California",Information Technology,Semiconductor Materials & Equipment
"Genworth Financial, Inc. (Class A)",0.058,GNW,"Richmond, VA",Financial Services,Insurance - Life
Tiffany & Co.,0.058,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Family Dollar Stores, Inc.",0.058,FDO,"Matthews, NC",Consumer Discretionary,General Merchandise Stores
Windstream Corp.,0.057,WIN,"Little Rock, AR",Communication Services,Alternative Carriers
Polo Ralph Lauren Corp.,0.057,RL,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Stericycle, Inc.",0.057,SRCL,"Bannockburn, IL",Industrials,Environmental & Facilities Services
"Expedia, Inc.",0.057,EXPE,"Seattle, Washington",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Microchip Technology, Inc.",0.056,MCHP,"Chandler, Arizona",Information Technology,Semiconductors
"Mylan, Inc.",0.056,MYL,"Canonsburg, PA",Health Care,Pharmaceuticals
Harris Corp.,0.056,HRS,"Melbourne, FL",Industrials,Aerospace & Defense
"Plum Creek Timber Co., Inc.",0.056,PCL,"Seattle, WA",Real Estate,Specialized REITs
Cerner Corp.,0.056,CERN,"North Kansas City, MO",Health Care,Health Care Technology
"Textron, Inc.",0.054,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
SLM Corp.,0.054,SLM,"Newark, DE",Financial Services,Credit Services
ProLogis,0.054,PLD,"San Francisco, California",Real Estate,Industrial REITs
"McCormick & Co., Inc.",0.054,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
CareFusion Corp.,0.054,CFN,"San Diego, CA",Health Care,Health Care Supplies
"VeriSign, Inc.",0.053,VRSN,"Reston, Virginia",Information Technology,Internet Services & Infrastructure
Ball Corp.,0.053,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
"Whole Foods Market, Inc.",0.052,WFM,"Austin, TX",Consumer Staples,Food Retail
"Electronic Arts, Inc.",0.052,EA,"Redwood City, California",Communication Services,Interactive Home Entertainment
Eastman Chemical Co.,0.052,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
"NRG Energy, Inc.",0.051,NRG,"Houston, Texas",Utilities,Independent Power Producers & Energy Traders
"CB Richard Ellis Group, Inc. (Class A)",0.051,CBG,"Los Angeles, CA",Real Estate,Real Estate Services
"American International Group, Inc.",0.051,AIG,"New York City, New York",Financials,Multi-line Insurance
"QEP Resources, Inc.",0.051,QEP,"Denver, CO",Energy,Oil & Gas Exploration & Production
Northeast Utilities,0.05,NU,"São Paulo, SP",Financial Services,Banks - Regional
EQT Corp.,0.05,EQT,"Pittsburgh, Pennsylvania",Energy,Oil & Gas Exploration & Production
"Nabors Industries, Ltd.",0.05,NBR,"Hamilton, Bermuda",Energy,Oil & Gas Drilling
"Airgas, Inc.",0.049,ARG,"Radnor, PA",Materials,Industrial Gases
FMC Corp.,0.048,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
"Newell Rubbermaid, Inc.",0.048,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
Wyndham Worldwide Corp.,0.048,WYN,"Parsippany, NJ",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Moody’s Corp.,0.048,MCO,"New York City, New York",Financials,Financial Exchanges & Data
"The Interpublic Group ofCos., Inc.",0.047,IPG,"New York, NY",Communication Services,Advertising
"People’s United Financial, Inc.",0.047,PBCT,"Bridgeport, CT",Financials,Regional Banks
"Tyson Foods, Inc. (Class A)",0.047,TSN,"Springdale, Arkansas",Consumer Staples,Packaged Foods & Meats
Pall Corp.,0.047,PLL,"Port Washington, NY",Industrials,Industrial Machinery
"Jacobs Engineering Group, Inc.",0.047,J,"Dallas, Texas",Industrials,Construction & Engineering
"NiSource, Inc.",0.047,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
"Oneok, Inc.",0.046,OKE,"Tulsa, Oklahoma",Energy,Oil & Gas Storage & Transportation
Vulcan Materials Co.,0.046,VMC,"Birmingham, Alabama",Materials,Construction Materials
"Diamond Offshore Drilling, Inc.",0.046,DO,"Houston, TX",Energy,Oil & Gas Drilling
Cincinnati Financial Corp.,0.045,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
"Cephalon, Inc.",0.045,CEPH,"Frazer, PA",Health Care,Pharmaceuticals
"Legg Mason, Inc.",0.045,LM,"Baltimore, MD",Financials,Asset Management & Custody Banks
"DENTSPLY International, Inc.",0.045,XRAY,"Charlotte, NC",Healthcare,Medical Instruments & Supplies
"SAIC, Inc.",0.045,SAIC,"Reston, VA",Technology,Information Technology Services
"Owens-Illinois, Inc.",0.045,OI,"Perrysburg, OH",Consumer Cyclical,Packaging & Containers
SCANA Corp.,0.044,SCG,"Cayce, SC",Utilities,Multi-Utilities
"Allegheny Technologies, Inc.",0.044,AYE,"Greensburg, PA",Utilities,Electric Utilities
"Watson Pharmaceuticals, Inc.",0.044,WPI,"Parsippany, NJ",Health Care,Pharmaceuticals
"Iron Mountain, Inc.",0.044,IRM,"Portsmouth, New Hampshire",Real Estate,Other Specialized REITs
Leucadia National Corp.,0.043,LUK,"New York, NY",Financials,Multi-Sector Holdings
Pinnacle West Capital Corp.,0.043,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
"Pitney Bowes, Inc.",0.043,PBI,"Stamford, CT",Industrials,Integrated Freight & Logistics
"Sunoco, Inc.",0.043,SUN,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
Torchmark Corp.,0.042,TMK,"McKinney, TX",Financials,Life & Health Insurance
Pactiv Corp.,0.042,PTV,"Lake Forest, IL",Materials,Paper Packaging
"Assurant, Inc.",0.042,AIZ,"Atlanta, Georgia",Financials,Multi-line Insurance
International Game Technology,0.042,IGT,"London, UK",Consumer Discretionary,Casinos & Gaming
"Helmerich & Payne, Inc.",0.041,HP,"Tulsa, OK",Energy,Oil & Gas Drilling
Scripps Networks Interactive (Class A),0.041,SNI,"Knoxville, TN",Communication Services,Broadcasting
MeadWestvaco Corp.,0.04,MWV,"Richmond, VA",Materials,Paper Packaging
"Allegheny Energy, Inc.",0.04,AYE,"Greensburg, PA",Utilities,Electric Utilities
CMS Energy Corp.,0.04,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
"Pepco Holdings, Inc.",0.04,POM,"Guangzhou, China",Healthcare,Pharmaceutical Retailers
Avery Dennison Corp.,0.04,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
"Urban Outfitters, Inc.",0.04,URBN,"Philadelphia, PA",Consumer Cyclical,Apparel Retail
"Huntington Bancshares, Inc.",0.039,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
"Advanced Micro Devices, Inc.",0.039,AMD,"Santa Clara, California",Information Technology,Semiconductors
"Quanta Services, Inc.",0.039,PWR,"Houston, Texas",Industrials,Construction & Engineering
"Integrys Energy Group, Inc.",0.039,TEG,"Chicago, IL",Utilities,Multi-Utilities
"H&R Block, Inc.",0.039,HRB,"Kansas City, MO",Consumer Cyclical,Personal Services
"Equifax, Inc.",0.038,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
Masco Corp.,0.038,MAS,"Livonia, Michigan",Industrials,Building Products
"FLIR Systems, Inc.",0.038,FLIR,"Wilsonville, OR",Information Technology,Electronic Equipment & Instruments
"Robert Half International, Inc.",0.038,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
"International Flavors & Fragrances, Inc.",0.037,IFF,"New York City, New York",Materials,Specialty Chemicals
Dun & Bradstreet Corp.,0.036,DNB,"Short Hills, NJ",Industrials,Research & Consulting Services
Marshall & Ilsley Corp.,0.036,MI,"Sha Tin, Hong Kong",Consumer Cyclical,Internet Retail
"TECO Energy, Inc.",0.036,TE,"Austin, TX",Industrials,Electrical Equipment & Parts
Zions Bancorporation,0.036,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
Cintas Corp.,0.035,CTAS,"Mason, Ohio",Industrials,Diversified Support Services
Sealed Air Corp.,0.035,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
"Lexmark International, Inc. (Class A)",0.034,LXK,"Lexington, KY",Information Technology,"Technology Hardware, Storage & Peripherals"
R.R. Donnelley & Sons Co.,0.034,RRD,"Chicago, IL",Industrials,Commercial Printing
Abercrombie & Fitch Co. (Class A),0.034,ANF,"New Albany, OH",Consumer Cyclical,Apparel Retail
"Rowan Cos., Inc.",0.034,RDC,"Houston, TX",Energy,Oil & Gas Drilling
"Bemis Co., Inc.",0.034,BMS,"Neenah, WI",Materials,Paper Packaging
"Leggett & Platt, Inc.",0.033,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Massey Energy Co.,0.031,MEE,"St. Louis, MO",Energy,Coal & Consumable Fuels
"Coventry Health Care, Inc.",0.031,CVH,"Bethesda, MD",Health Care,Managed Health Care
Sears Holdings Corp.,0.031,SHLD,"Hoffman Estates, IL",Consumer Discretionary,Department Stores
Cabot Oil & Gas Corp.,0.03,COG,"Houston, TX",Energy,Oil & Gas Exploration & Production
"Constellation Brands, Inc. (Class A)",0.03,STZ,"Rochester, New York",Consumer Staples,Distillers & Vintners
Hormel Foods Corp.,0.03,HRL,"Austin, Minnesota",Consumer Staples,Packaged Foods & Meats
"D.R. Horton, Inc.",0.03,DHI,"Arlington, Texas",Consumer Discretionary,Homebuilding
"DeVry, Inc.",0.029,DV,"New York, NY",Communication Services,Advertising Agencies
National Semiconductor Corp.,0.029,NSM,"Santa Clara, CA",Information Technology,Semiconductors
GameStop Corp. (Class A),0.029,GME,"Grapevine, TX",Consumer Cyclical,Specialty Retail
LSI Corp.,0.029,LSI,"San Jose, CA",Information Technology,Semiconductors
"Gannett Co., Inc.",0.028,GCI,"McLean, VA",Communication Services,Publishing
ETRADE Financial Corp.,0.028,ETFC,"New York, NY",Financials,Investment Banking & Brokerage
"Tellabs, Inc.",0.028,TLAB,"Naperville, IL",Information Technology,Communications Equipment
"Molex, Inc.",0.027,MOLX,"Lisle, IL",Information Technology,Electronic Components
"The NASDAQ OMX Group, Inc.",0.027,NDAQ,"New York City, New York",Financials,Financial Exchanges & Data
"Jabil Circuit, Inc.",0.027,JBL,"St. Petersburg, Florida",Information Technology,Electronic Manufacturing Services
"Pulte Group, Inc.",0.027,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
JDS Uniphase Corp.,0.027,JDSU,"Milpitas, CA",Information Technology,Communications Equipment
"MetroPCS Communications, Inc.",0.026,PCS,"Richardson, TX",Communication Services,Wireless Telecommunication Services
"PerkinElmer, Inc.",0.026,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
"MEMC Electronic Materials, Inc.",0.026,WFR,"St. Peters, MO",Information Technology,Semiconductors
"Snap-on, Inc.",0.026,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
RadioShack Corp.,0.026,RSH,"Fort Worth, TX",Consumer Discretionary,Computer & Electronics Retail
"Patterson Cos., Inc.",0.026,PDCO,"St. Paul, MN",Health Care,Health Care Care Products
"Big Lots, Inc.",0.026,BIG,"Columbus, OH",Consumer Discretionary,General Merchandise Stores
First Horizon National Corp.,0.026,FHN,"Memphis, TN",Financial Services,Banks - Regional
The Goodyear Tire & Rubber Co.,0.025,GT,"Akron, OH",Consumer Cyclical,Auto Parts
"Novellus Systems, Inc.",0.025,NVLS,"San Jose, CA",Information Technology,Semiconductor Equipment
"Total System Services, Inc.",0.024,TSS,"Columbus, GA",Information Technology,Data Processing & Outsourced Services
Lennar Corp. (Class A),0.024,LEN,"Miami, Florida",Consumer Discretionary,Homebuilding
Apartment Investment & Management Co. (Class A),0.024,AIV,"Denver, CO",Real Estate,REIT - Residential
"King Pharmaceuticals, Inc.",0.024,KG,"Hamilton, Bermuda",Financial Services,Insurance Brokers
"SUPERVALU, Inc.",0.024,SVU,"Eden Prairie, MN",Consumer Staples,Food Retail
The Washington Post Co. (Class B),0.023,WPO,"Washington, D.C.",Consumer Discretionary,Broadcasting
"Harman International Industries, Inc.",0.022,HAR,"Stamford, CT",Consumer Discretionary,Audio Electronics
"Ryder System, Inc.",0.022,R,"Coral Gables, FL",Industrials,Rental & Leasing Services
"Novell, Inc.",0.02,NOVL,"Provo, UT",Information Technology,Systems Software
"Nicor, Inc.",0.02,GAS,"Naperville, IL",Utilities,Gas Utilities
Tenet Healthcare Corp.,0.02,THC,"Dallas, TX",Healthcare,Medical Care Facilities
"Federated Investors, Inc. (Class B)",0.02,FII,"Pittsburgh, PA",Financials,Asset Management & Custody Banks
"Janus Capital Group, Inc.",0.019,JNS,"Denver, CO",Financials,Asset Management & Custody Banks
"Teradyne, Inc.",0.019,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
QLogic Corp.,0.019,QLGC,"Aliso Viejo, CA",Information Technology,Communications Equipment
Compuware Corp.,0.019,CPWR,"Philadelphia, PA",Utilities,Utilities - Renewable
Tesoro Corp.,0.018,TSO,"San Antonio, TX",Energy,Oil & Gas Refining & Marketing
Dean Foods Co.,0.018,DF,"Dallas, TX",Consumer Staples,Packaged Foods & Meats
Titanium Metals Corp.,0.016,TIE,"Dallas, TX",Materials,Steel
"Monster Worldwide, Inc.",0.016,MNST,"Corona, California",Consumer Staples,Soft Drinks & Non-alcoholic Beverages
AK Steel Holding Corp.,0.015,AKS,"West Chester, OH",Materials,Steel
"AutoNation, Inc.",0.014,AN,"Fort Lauderdale, FL",Consumer Cyclical,Auto & Truck Dealerships
"Office Depot, Inc.",0.012,ODP,"Boca Raton, FL",Consumer Cyclical,Specialty Retail
Meredith Corp.,0.012,MDP,"Des Moines, IA",Communication Services,Publishing
Eastman Kodak Co.,0.011,KODK,"Rochester, NY",Industrials,Specialty Business Services
The New York Times Co. (Class A),0.009,NYT,"New York, NY",Communication Services,Publishing
