Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
Georgia-Pacific Corp,0.066,GP,"Vancouver, BC",Industrials,Farm & Heavy Construction Machinery
Hilton Hotels Corp,0.066,HLT,"Tysons Corner, Virginia",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Sempra Energy,0.065,SRE,"San Diego, California",Utilities,Multi-Utilities
"UST, Inc",0.064,UST,"Greenwich, CT",Consumer Staples,Tobacco
"The Pepsi Bottling Group, Inc",0.064,PBG,"Somers, NY",Consumer Staples,Soft Drinks
"Xcel Energy, Inc",0.064,XEL,"Minneapolis, Minnesota",Utilities,Multi-Utilities
"Biogen, Inc ",0.062,BIIB,"Cambridge, Massachusetts",Health Care,Biotechnology
"Constellation Energy Group, Inc",0.062,CEG,"Baltimore, Maryland",Utilities,Electric Utilities
AmerisourceBergen Corp,0.062,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
"Qwest Communications International, Inc ",0.062,Q,"Wilmington, Delaware",Information Technology,Semiconductor Materials & Equipment
Sprint Corp (PCS Group) ,0.062,PCS,"Richardson, TX",Communication Services,Wireless Telecommunication Services
"Knight Ridder, Inc",0.062,KRI,"San Jose, CA",Communication Services,Publishing
"Newell Rubbermaid, Inc",0.062,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
"JC Penney Co, Inc (Holding Co)",0.061,JCP,"Plano, TX",Consumer Discretionary,Department Stores
Genuine Parts Co,0.061,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
"Textron, Inc",0.061,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
"Molex, Inc",0.061,MOLX,"Lisle, IL",Information Technology,Electronic Components
National Semiconductor Corp ,0.061,NSM,"Santa Clara, CA",Information Technology,Semiconductors
Avery Dennison Corp,0.06,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
"Freeport-McMoran Copper & Gold, Inc (Class B)",0.06,FCX,"Phoenix, Arizona",Materials,Copper
KeySpan Corp,0.06,KSE,"New York, NY",Utilities,Electric Utilities
"ITT Industries, Inc",0.059,ITT,"Stamford, CT",Industrials,Specialty Industrial Machinery
"North Fork Bancorporation, Inc",0.059,NFB,"Melville, NY",Financials,Regional Banks
Tiffany & Co,0.059,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
First Tennessee National Corp,0.059,FTN,"Memphis, TN",Financials,Regional Banks
ProLogis,0.059,PLD,"San Francisco, California",Real Estate,Industrial REITs
"Health Management Associates, Inc",0.059,HMA,"Naples, FL",Health Care,Health Care Facilities
Interpublic Group of Companies Inc,0.059,IPG,"New York, NY",Communication Services,Advertising
MGIC Investment Corp,0.059,MTG,"Milwaukee, WI",Financial Services,Insurance - Specialty
Nabors Industries Ltd ,0.058,NBR,"Hamilton, Bermuda",Energy,Oil & Gas Drilling
BJ Services Co ,0.058,BJS,"Houston, TX",Energy,Oil & Gas Equipment & Services
Parker-Hannifin Corp,0.058,PH,"Cleveland, Ohio",Industrials,Industrial Machinery & Supplies & Components
"T Rowe Price Group, Inc",0.057,TROW,"Baltimore, Maryland",Financials,Asset Management & Custody Banks
Zions Bancorp,0.056,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
Sanmina-SCI Corp ,0.056,SANM,"San Jose, CA",Technology,Electronic Components
Delphi Corp,0.056,DLPH,"Dublin, Ireland",Consumer Discretionary,Auto Parts & Equipment
"IMS Health, Inc",0.056,IMS,"Danbury, CT",Health Care,Health Care Services
"AutoNation, Inc ",0.056,AN,"Fort Lauderdale, FL",Consumer Cyclical,Auto & Truck Dealerships
"Jabil Circuit, Inc ",0.056,JBL,"St. Petersburg, Florida",Information Technology,Electronic Manufacturing Services
MeadWestvaco Corp,0.055,MWV,"Richmond, VA",Materials,Paper Packaging
Torchmark Corp,0.055,TMK,"McKinney, TX",Financials,Life & Health Insurance
Brown-Forman Corp (Class B),0.054,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
"Rockwell Automation, Inc",0.053,ROK,"Milwaukee, Wisconsin",Industrials,Electrical Components & Equipment
SAFECO Corp,0.053,SAF,"Seattle, WA",Financials,Property & Casualty Insurance
Williams Companies Inc (The),0.053,WMB,"Tulsa, Oklahoma",Energy,Oil & Gas Storage & Transportation
"NiSource, Inc",0.053,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
"EOG Resources, Inc",0.053,EOG,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"Express Scripts, Inc (Class A) ",0.053,ESRX,"St. Louis, MO",Health Care,Health Care Services
"CenturyTel, Inc",0.053,CTL,"Monroe, LA",Communication Services,Integrated Telecommunication Services
Applera Corp -- Applied Biosystems Group,0.053,ABI,"Foster City, CA",Health Care,Life Sciences Tools & Services
JDS Uniphase Corp ,0.052,JDSU,"Milpitas, CA",Information Technology,Communications Equipment
RadioShack Corp,0.052,RSH,"Fort Worth, TX",Consumer Discretionary,Computer & Electronics Retail
"Harrah's Entertainment, Inc",0.052,HET,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
Solectron Corp ,0.052,SLR,"Milpitas, CA",Information Technology,Electronic Manufacturing Services
"Novellus Systems, Inc ",0.052,NVLS,"San Jose, CA",Information Technology,Semiconductor Equipment
"Plum Creek Timber Co, Inc",0.051,PCL,"Seattle, WA",Real Estate,Specialized REITs
"Rockwell Collins, Inc",0.051,COL,"Cedar Rapids, IA",Industrials,Aerospace & Defense
Centex Corp,0.051,CTX,"Dallas, TX",Consumer Discretionary,Homebuilding
"Scientific-Atlanta, Inc",0.051,SFA,"Atlanta, GA",Information Technology,Communications Equipment
Cooper Industries Ltd (Class A),0.05,CBE,"Dublin, Ireland",Industrials,Electrical Components & Equipment
AES Corp ,0.049,AES,"Arlington, Virginia",Utilities,Independent Power Producers & Energy Traders
"WW Grainger, Inc",0.049,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
Noble Corp ,0.049,NE,"Houston, TX",Energy,Oil & Gas Drilling
"Huntington Bancshares, Inc",0.049,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
"Siebel Systems, Inc ",0.049,SEBL,"San Mateo, CA",Information Technology,Application Software
"Watson Pharmaceuticals, Inc ",0.048,WPI,"Parsippany, NJ",Health Care,Pharmaceuticals
Kerr-McGee Corp,0.048,KMG,"Oklahoma City, OK",Energy,Oil & Gas Exploration & Production
VF Corp,0.048,VFC,"Denver, CO",Consumer Cyclical,Apparel Manufacturing
Amerada Hess Corp,0.048,HES,"New York, NY",Energy,Oil & Gas Exploration & Production
Whirlpool Corp,0.048,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Sherwin-Williams Co (The),0.047,SHW,"Cleveland, Ohio",Materials,Specialty Chemicals
Unisys Corp ,0.047,UIS,"Blue Bell, PA",Technology,Information Technology Services
QLogic Corp ,0.047,QLGC,"Aliso Viejo, CA",Information Technology,Communications Equipment
"Leggett & Platt, Inc",0.047,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
UnumProvident Corp,0.046,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
El Paso Corp,0.046,EP,"Tulsa, OK",Energy,Oil & Gas E&P
"Avaya, Inc ",0.045,AVYA,"Santa Clara, CA",Information Technology,Communications Equipment
"Pulte Homes, Inc",0.045,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
Vulcan Materials Co,0.045,VMC,"Birmingham, Alabama",Materials,Construction Materials
"Dow Jones & Co, Inc",0.045,DJ,"New York, NY",Communication Services,Publishing
"Office Depot, Inc ",0.045,ODP,"Boca Raton, FL",Consumer Cyclical,Specialty Retail
Sealed Air Corp ,0.045,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
Phelps Dodge Corp ,0.042,PD,"San Francisco, CA",Technology,Software - Application
"McCormick & Company, Inc",0.042,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
Sigma-Aldrich Corp,0.042,SIAL,"St. Louis, MO",Health Care,Life Sciences Tools & Services
"Citrix Systems, Inc ",0.041,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
Mercury Interactive Corp ,0.041,MERQ,"Mountain View, CA",Information Technology,Systems Software
Thermo Electron Corp ,0.041,TMO,"Waltham, Massachusetts",Health Care,Life Sciences Tools & Services
"CR Bard, Inc",0.041,BCR,"Murray Hill, NJ",Health Care,Health Care Equipment
"Jones Apparel Group, Inc",0.041,JNY,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Apartment Investment & Management Co (Class A),0.04,AIV,"Denver, CO",Real Estate,REIT - Residential
"Liz Claiborne, Inc",0.04,LIZ,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"King Pharmaceuticals, Inc ",0.04,KG,"Hamilton, Bermuda",Financial Services,Insurance Brokers
"Advanced Micro Devices, Inc ",0.04,AMD,"Santa Clara, California",Information Technology,Semiconductors
"RJ Reynolds Tobacco Holdings, Inc",0.04,RJR,"Winston-Salem, NC",Consumer Staples,Tobacco
Engelhard Corp,0.04,EC,"Bogotá, Colombia",Energy,Oil & Gas Integrated
Waters Corp ,0.04,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
"Robert Half International, Inc ",0.038,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
"Wendy's International, Inc",0.038,WEN,"Dublin, OH",Consumer Cyclical,Restaurants
American Power Conversion Corp ,0.038,APCC,"West Kingston, RI",Information Technology,Electrical Components & Equipment
"BMC Software, Inc ",0.037,BMC,"Houston, TX",Information Technology,Systems Software
Providian Financial Corp ,0.037,PVN,"Pleasanton, CA",Financials,Consumer Finance
Nucor Corp,0.037,NUE,"Charlotte, North Carolina",Materials,Steel
"Teradyne, Inc ",0.037,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
Alberto-Culver Co (Class B),0.037,ACV,"Atlanta, GA",Financial Services,Asset Management
"Darden Restaurants, Inc",0.036,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
"Nordstrom, Inc",0.036,JWN,"Seattle, WA",Consumer Discretionary,Department Stores
"Hasbro, Inc",0.036,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
LSI Logic Corp ,0.036,LSI,"San Jose, CA",Information Technology,Semiconductors
Black & Decker Corp,0.036,BDK,"Towson, MD",Industrials,Household Appliances
Pactiv Corp ,0.036,PTV,"Lake Forest, IL",Materials,Paper Packaging
"Equifax, Inc",0.036,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
"Supervalu, Inc",0.035,SVU,"Eden Prairie, MN",Consumer Staples,Food Retail
"International Flavors & Fragrances, Inc",0.034,IFF,"New York City, New York",Materials,Specialty Chemicals
"Sunoco, Inc",0.034,SUN,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
NCR Corp ,0.034,NCR,"Atlanta, GA",Information Technology,"Technology Hardware, Storage & Peripherals"
Convergys Corp ,0.034,CVG,"Cincinnati, OH",Information Technology,Data Processing & Outsourced Services
"Humana, Inc ",0.034,HUM,"Louisville, Kentucky",Health Care,Managed Health Care
Citizens Communications Co ,0.034,CZN,"Stamford, CT",Communication Services,Integrated Telecommunication Services
Pinnacle West Capital Corp,0.033,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
Ball Corp,0.033,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
"Janus Capital Group, Inc",0.033,JNS,"Denver, CO",Financials,Asset Management & Custody Banks
"Federated Investors, Inc (Class B)",0.033,FII,"Pittsburgh, PA",Financials,Asset Management & Custody Banks
Sabre Holdings Corp,0.032,TSG,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
Fluor Corp,0.032,FLR,"Irving, TX",Industrials,Engineering & Construction
KB HOME,0.031,KBH,"Los Angeles, CA",Consumer Cyclical,Residential Construction
Pall Corp,0.031,PLL,"Port Washington, NY",Industrials,Industrial Machinery
"Tellabs, Inc ",0.031,TLAB,"Naperville, IL",Information Technology,Communications Equipment
RR Donnelley & Sons Co,0.031,RRD,"Chicago, IL",Industrials,Commercial Printing
"CenterPoint Energy, Inc",0.03,CNP,"Houston, Texas",Utilities,Multi-Utilities
"Symbol Technologies, Inc",0.029,SBL,"Holmdel, NJ",Information Technology,Communications Equipment
"Manor Care, Inc",0.029,HCR,"Toledo, OH",Health Care,Health Care Facilities
Monster Worldwide Inc ,0.029,MNST,"Corona, California",Consumer Staples,Soft Drinks & Non-alcoholic Beverages
Eastman Chemical Co,0.029,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
"Comverse Technology, Inc ",0.029,CMVT,"Woodbury, NY",Information Technology,Application Software
CIENA Corp ,0.028,CIEN,"Hanover, Maryland",Information Technology,Communications Equipment
Stanley Works (The),0.028,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
NVIDIA Corp ,0.028,NVDA,"Santa Clara, California",Information Technology,Semiconductors
"TECO Energy, Inc",0.027,TE,"Austin, TX",Industrials,Electrical Equipment & Parts
"Temple-Inland, Inc",0.027,TIN,"Austin, TX",Materials,Paper Packaging
"Tektronix, Inc ",0.027,TEK,"Beaverton, OR",Information Technology,Electronic Instruments
"Bemis Co, Inc",0.027,BMS,"Neenah, WI",Materials,Paper Packaging
Goodrich (BF) Co (The),0.027,GR,"Charlotte, NC",Industrials,Aerospace & Defense
Rowan Companies Inc ,0.026,RDC,"Houston, TX",Energy,Oil & Gas Drilling
"Ashland, Inc",0.026,ASH,"Wilmington, DE",Basic Materials,Specialty Chemicals
Meredith Corp,0.026,MDP,"Des Moines, IA",Communication Services,Publishing
"Bausch & Lomb, Inc",0.026,BLCO,"Vaughan, ON",Healthcare,Medical Instruments & Supplies
"Toys ""R"" Us, Inc ",0.026,TOY,"Wayne, NJ",Consumer Discretionary,Specialty Stores
Dana Corp,0.026,DAN,"Maumee, OH",Consumer Cyclical,Auto Parts
Brunswick Corp,0.025,BC,"Mettawa, IL",Consumer Cyclical,Recreational Vehicles
Deluxe Corp,0.025,DLX,"Minneapolis, MN",Industrials,Conglomerates
Millipore Corp ,0.024,MIL,"Billerica, MA",Health Care,Life Sciences Tools & Services
Navistar International Corp ,0.024,NAV,"Lisle, IL",Industrials,Construction & Farm Machinery
"PMC-Sierra, Inc ",0.024,PMCS,"Santa Clara, CA",Information Technology,Semiconductors
"Allied Waste Industries, Inc ",0.023,AW,"Phoenix, AZ",Industrials,Environmental & Facilities Services
Coors (Adolph) Co (Class B),0.022,TAP,"Chicago, Illinois",Consumer Staples,Brewers
"Circuit City Stores, Inc",0.022,CC,"Wilmington, DE",Basic Materials,Specialty Chemicals
Compuware Corp ,0.022,CPWR,"Philadelphia, PA",Utilities,Utilities - Renewable
Maytag Corp,0.021,MYG,"Newton, IA",Consumer Discretionary,Household Appliances
"Cummins, Inc",0.021,CMI,"Columbus, Indiana",Industrials,Construction Machinery & Heavy Transportation Equipment
"PerkinElmer, Inc",0.021,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
Reebok International Ltd,0.021,RBK,"Canton, MA",Consumer Discretionary,Footwear
"Gateway, Inc ",0.021,GTW,"Irvine, CA",Information Technology,"Technology Hardware, Storage & Peripherals"
"Novell, Inc ",0.02,NOVL,"Provo, UT",Information Technology,Systems Software
"ADC Telecommunications, Inc ",0.02,ADCT,"Epalinges, Switzerland",Healthcare,Biotechnology
"Ryder System, Inc",0.02,R,"Coral Gables, FL",Industrials,Rental & Leasing Services
"Autodesk, Inc",0.02,ADSK,"San Francisco, California",Information Technology,Application Software
"Big Lots, Inc ",0.02,BIG,"Columbus, OH",Consumer Discretionary,General Merchandise Stores
Calpine Corp ,0.02,CPN,"Houston, TX",Utilities,Independent Power Producers & Energy Traders
United States Steel Corp,0.019,X,"Pittsburgh, PA",Materials,Steel
"Delta Air Lines, Inc",0.018,DAL,"Atlanta, Georgia",Industrials,Passenger Airlines
Boise Cascade Corp,0.018,BCC,"Boise, ID",Basic Materials,Lumber & Wood Production
"Snap-on, Inc",0.018,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
"Nicor, Inc",0.017,GAS,"Naperville, IL",Utilities,Gas Utilities
Louisiana-Pacific Corp ,0.016,LPX,"Nashville, TN",Industrials,Building Products & Equipment
Applied Micro Circuits Corp ,0.016,AMCC,"Sunnyvale, CA",Information Technology,Semiconductors
Crane Co,0.016,CR,"Stamford, CT",Industrials,Specialty Industrial Machinery
Andrew Corp ,0.016,ANDW,"Orland Park, IL",Information Technology,Communications Equipment
Peoples Energy Corp,0.016,PGL,"Chicago, IL",Utilities,Gas Utilities
"Winn-Dixie Stores, Inc",0.015,WINN,"Jacksonville, FL",Consumer Staples,Food Retail
"Dynegy, Inc (Class A) ",0.014,DYN,"Waltham, MA",Healthcare,Biotechnology
American Greetings Corp (Class A) ,0.014,AM,"Denver, CO",Energy,Oil & Gas Midstream
"Hercules, Inc ",0.014,HPC,"New York, NY",Materials,Specialty Chemicals
Cooper Tire & Rubber Co,0.013,CTB,"Findlay, OH",Consumer Discretionary,Tires & Rubber
"Allegheny Energy, Inc ",0.013,AYE,"Greensburg, PA",Utilities,Electric Utilities
"Worthington Industries, Inc",0.012,WOR,"Columbus, OH",Industrials,Metal Fabrication
Great Lakes Chemical Corp,0.011,GLK,"West Lafayette, IN",Materials,Specialty Chemicals
"Dillard's, Inc (Class A)",0.011,DDS,"Little Rock, AR",Consumer Cyclical,Department Stores
Goodyear Tire & Rubber Co (The),0.011,GT,"Akron, OH",Consumer Cyclical,Auto Parts
Thomas & Betts Corp ,0.011,TNB,"Memphis, TN",Industrials,Electrical Components & Equipment
CMS Energy Corp ,0.01,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
Visteon Corp,0.01,VC,"Van Buren, MI",Consumer Cyclical,Auto Parts
Parametric Technology Corp ,0.009,PTC,"Boston, Massachusetts",Information Technology,Application Software
"Power-One, Inc ",0.009,PWER,"Camarillo, CA",Information Technology,Electrical Components & Equipment
Tupperware Corp,0.008,TUP,"Orlando, FL",Consumer Discretionary,Housewares & Specialties
"Allegheny Technologies, Inc",0.006,AYE,"Greensburg, PA",Utilities,Electric Utilities
