Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
Laboratory Corp of America Holdings ,0.07,LH,"Burlington, North Carolina",Health Care,Health Care Services
Computer Sciences Corp ,0.07,CSC,"Falls Church, VA",Information Technology,IT Consulting & Other Services
"Public Storage, Inc",0.07,PSA,"Glendale, California",Real Estate,Self-Storage REITs
"Bed Bath & Beyond, Inc ",0.07,BBBY,"Union, NJ",Consumer Discretionary,Specialty Stores
"Nordstrom, Inc",0.069,JWN,"Seattle, WA",Consumer Discretionary,Department Stores
"AvalonBay Communities, Inc",0.068,AVB,"Arlington, Virginia",Real Estate,Multi-Family Residential REITs
"CH Robinson Worldwide, Inc",0.068,CHRW,"Eden Prairie, Minnesota",Industrials,Air Freight & Logistics
"Cooper Industries, Ltd (Class A)",0.068,CBE,"Dublin, Ireland",Industrials,Electrical Components & Equipment
"Quest Diagnostics, Inc",0.068,DGX,"Secaucus, New Jersey",Health Care,Health Care Services
Clorox Co,0.068,CLX,"Oakland, California",Consumer Staples,Household Products
Terex Corp ,0.067,TEX,"Norwalk, CT",Industrials,Farm & Heavy Construction Machinery
Masco Corp,0.066,MAS,"Livonia, Michigan",Industrials,Building Products
"Mattel, Inc",0.066,MAT,"El Segundo, CA",Consumer Cyclical,Leisure
"CR Bard, Inc",0.066,BCR,"Murray Hill, NJ",Health Care,Health Care Equipment
Synovus Financial Corp,0.066,SNV,"Columbus, GA",Financial Services,Banks - Regional
Questar Corp,0.066,STR,"Salt Lake City, UT",Utilities,Gas Utilities
NCR Corp ,0.066,NCR,"Atlanta, GA",Information Technology,"Technology Hardware, Storage & Peripherals"
Unum Group,0.065,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
"Xcel Energy, Inc",0.065,XEL,"Minneapolis, Minnesota",Utilities,Multi-Utilities
"Fiserv, Inc ",0.065,FI,"Milwaukee, WI",Financials,Transaction & Payment Processing Services
AmerisourceBergen Corp,0.064,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
"Sunoco, Inc",0.063,SUN,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
Goodrich Corp,0.063,GR,"Charlotte, NC",Industrials,Aerospace & Defense
"Nabors Industries, Ltd ",0.063,NBR,"Hamilton, Bermuda",Energy,Oil & Gas Drilling
Genuine Parts Co,0.063,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
Altera Corp,0.063,ALTR,"San Jose, CA",Information Technology,Semiconductors
DTE Energy Co,0.062,DTE,"Detroit, Michigan",Utilities,Multi-Utilities
Vulcan Materials Co,0.062,VMC,"Birmingham, Alabama",Materials,Construction Materials
"Allegheny Energy, Inc ",0.062,AYE,"Greensburg, PA",Utilities,Electric Utilities
Embarq Corp,0.062,EQ,"La Jolla, CA",Healthcare,Biotechnology
"Ecolab, Inc",0.062,ECL,"Saint Paul, Minnesota",Materials,Specialty Chemicals
"ENSCO International, Inc",0.062,ESV,"London, UK",Energy,Oil & Gas Drilling
"CONSOL Energy, Inc",0.062,CEIX,"Canonsburg, PA",Energy,Coal & Consumable Fuels
"Micron Technology, Inc ",0.061,MU,"Boise, Idaho",Information Technology,Semiconductors
"Apollo Group, Inc (Class A) ",0.061,APOL,"Phoenix, AZ",Consumer Discretionary,Education Services
Leucadia National Corp,0.061,LUK,"New York, NY",Financials,Multi-Sector Holdings
"Comerica, Inc",0.06,CMA,"Dallas, TX",Financial Services,Banks - Regional
"SUPERVALU, Inc",0.06,SVU,"Eden Prairie, MN",Consumer Staples,Food Retail
"VeriSign, Inc ",0.06,VRSN,"Reston, Virginia",Information Technology,Internet Services & Infrastructure
Hershey Co,0.06,HSY,"Hershey, Pennsylvania",Consumer Staples,Packaged Foods & Meats
"Plum Creek Timber Co, Inc",0.059,PCL,"Seattle, WA",Real Estate,Specialized REITs
M&T Bank Corp,0.059,MTB,"Buffalo, New York",Financials,Regional Banks
"MBIA, Inc",0.059,MBI,"Purchase, NY",Financial Services,Insurance - Specialty
"Microchip Technology, Inc",0.059,MCHP,"Chandler, Arizona",Information Technology,Semiconductors
Campbell Soup Co,0.059,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
Rohm & Haas Co,0.059,ROH,"Philadelphia, PA",Materials,Specialty Chemicals
"UST, Inc",0.059,UST,"Greenwich, CT",Consumer Staples,Tobacco
"Newell Rubbermaid, Inc",0.058,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
"Limited Brands, Inc",0.058,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
"CIT Group, Inc",0.058,CIT,"New York, NY",Financials,Regional Banks
BJ Services Co,0.058,BJS,"Houston, TX",Energy,Oil & Gas Equipment & Services
RR Donnelley & Sons Co,0.057,RRD,"Chicago, IL",Industrials,Commercial Printing
"Xilinx, Inc",0.057,XLNX,"San Jose, CA",Information Technology,Semiconductors
Linear Technology Corp,0.057,LLTC,"Milpitas, CA",Information Technology,Semiconductors
"Avaya, Inc ",0.056,AVYA,"Santa Clara, CA",Information Technology,Communications Equipment
Zions Bancorp,0.056,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
Eastman Kodak Co,0.056,KODK,"Rochester, NY",Industrials,Specialty Business Services
Tesoro Corp,0.055,TSO,"San Antonio, TX",Energy,Oil & Gas Refining & Marketing
"Hudson City Bancorp, Inc",0.055,HCBK,"Lodi, NJ",Financials,Thrifts & Mortgage Finance
"Commerce Bancorp, Inc",0.055,CBH,"Cherry Hill, NJ",Financials,Regional Banks
Cincinnati Financial Corp,0.055,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
"American Capital Strategies, Ltd",0.054,ACAS,"Bethesda, MD",Financials,Asset Management & Custody Banks
Tiffany & Co,0.054,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Citrix Systems, Inc ",0.053,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
Developers Diversified Realty Corp,0.053,DDR,"Beachwood, OH",Real Estate,Retail REITs
Sherwin-Williams Co,0.053,SHW,"Cleveland, Ohio",Materials,Specialty Chemicals
"Fidelity National Information Services, Inc",0.052,FIS,"Jacksonville, Florida",Financials,Transaction & Payment Processing Services
"Advanced Micro Devices, Inc ",0.052,AMD,"Santa Clara, California",Information Technology,Semiconductors
Abercrombie & Fitch Co (Class A),0.052,ANF,"New Albany, OH",Consumer Cyclical,Apparel Retail
VF Corp,0.052,VFC,"Denver, CO",Consumer Cyclical,Apparel Manufacturing
Waters Corp ,0.05,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
Whirlpool Corp,0.05,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"H&R Block, Inc",0.05,HRB,"Kansas City, MO",Consumer Cyclical,Personal Services
Molson Coors Brewing Co (Class B),0.05,TAP,"Chicago, Illinois",Consumer Staples,Brewers
"WW Grainger, Inc",0.05,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Whole Foods Market, Inc",0.05,WFM,"Austin, TX",Consumer Staples,Food Retail
IAC/InterActiveCorp ,0.049,IAC,"New York, NY",Communication Services,Internet Content & Information
Windstream Corp,0.049,WIN,"Little Rock, AR",Communication Services,Alternative Carriers
"Coca-Cola Enterprises, Inc",0.049,CCE,"Atlanta, GA",Consumer Staples,Soft Drinks
National Semiconductor Corp,0.048,NSM,"Santa Clara, CA",Information Technology,Semiconductors
"Hospira, Inc ",0.048,HSP,"Lake Forest, IL",Health Care,Pharmaceuticals
"BMC Software, Inc ",0.048,BMC,"Houston, TX",Information Technology,Systems Software
"Ambac Financial Group, Inc",0.048,ABK,"New York, NY",Financials,Multi-line Insurance
SAFECO Corp,0.048,SAF,"Seattle, WA",Financials,Property & Casualty Insurance
Sigma-Aldrich Corp,0.047,SIAL,"St. Louis, MO",Health Care,Life Sciences Tools & Services
Wyndham Worldwide Corp,0.047,WYN,"Parsippany, NJ",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Applera Corp -- Applied Biosystems Group,0.047,ABI,"Foster City, CA",Health Care,Life Sciences Tools & Services
Torchmark Corp,0.046,TMK,"McKinney, TX",Financials,Life & Health Insurance
"Sovereign Bancorp, Inc",0.046,SOV,"Reading, PA",Financials,Regional Banks
"Huntington Bancshares, Inc",0.046,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
"American Standard Cos, Inc",0.046,ASD,"Columbus, OH",Industrials,Building Products
Goodyear Tire & Rubber Co ,0.045,GT,"Akron, OH",Consumer Cyclical,Auto Parts
"Darden Restaurants, Inc",0.044,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
"IMS Health, Inc",0.044,IMS,"Danbury, CT",Health Care,Health Care Services
"Barr Pharmaceuticals, Inc ",0.044,BRL,"Woodcliff Lake, NJ",Health Care,Pharmaceuticals
Brown-Forman Corp (Class B),0.044,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
"Janus Capital Group, Inc",0.043,JNS,"Denver, CO",Financials,Asset Management & Custody Banks
"Office Depot, Inc ",0.043,ODP,"Boca Raton, FL",Consumer Cyclical,Specialty Retail
"AutoZone, Inc ",0.042,AZO,"Memphis, Tennessee",Consumer Discretionary,Automotive Retail
"Harman International Industries, Inc",0.042,HAR,"Stamford, CT",Consumer Discretionary,Audio Electronics
"Temple-Inland, Inc",0.042,TIN,"Austin, TX",Materials,Paper Packaging
LSI Logic Corp ,0.042,LSI,"San Jose, CA",Information Technology,Semiconductors
Eastman Chemical Co,0.041,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
Black & Decker Corp,0.041,BDK,"Towson, MD",Industrials,Household Appliances
"Equifax, Inc",0.041,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
ETRADE Financial Corp ,0.041,ETFC,"New York, NY",Financials,Investment Banking & Brokerage
Ball Corp,0.04,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
"Varian Medical Systems, Inc ",0.04,VAR,"Palo Alto, CA",Health Care,Health Care Equipment
"Assurant, Inc",0.04,AIZ,"Atlanta, Georgia",Financials,Multi-line Insurance
MeadWestvaco Corp,0.039,MWV,"Richmond, VA",Materials,Paper Packaging
"Patterson Cos, Inc ",0.039,PDCO,"St. Paul, MN",Health Care,Health Care Care Products
Avery Dennison Corp,0.038,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
"CenturyTel, Inc",0.038,CTL,"Monroe, LA",Communication Services,Integrated Telecommunication Services
"NiSource, Inc",0.038,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
"Robert Half International, Inc",0.037,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
Cintas Corp,0.037,CTAS,"Mason, Ohio",Industrials,Diversified Support Services
"CB Richard Ellis Group, Inc (Class A) ",0.037,CBG,"Los Angeles, CA",Real Estate,Real Estate Services
"Affiliated Computer Services, Inc (Class A) ",0.037,ACS,"Dallas, TX",Information Technology,Data Processing & Outsourced Services
"Estee Lauder Cos, Inc (Class A)",0.036,EL,"New York City, New York",Consumer Staples,Personal Care Products
"CenterPoint Energy, Inc",0.036,CNP,"Houston, Texas",Utilities,Multi-Utilities
"Pepsi Bottling Group, Inc",0.036,PBG,"Somers, NY",Consumer Staples,Soft Drinks
"Interpublic Group of Cos, Inc ",0.036,IPG,"New York, NY",Communication Services,Advertising
"Constellation Brands, Inc (Class A) ",0.036,STZ,"Rochester, New York",Consumer Staples,Distillers & Vintners
"Hasbro, Inc",0.035,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
Pall Corp,0.035,PLL,"Port Washington, NY",Industrials,Industrial Machinery
"Akamai Technologies, Inc ",0.035,AKAM,"Cambridge, Massachusetts",Information Technology,Internet Services & Infrastructure
Polo Ralph Lauren Corp,0.035,RL,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"McCormick & Co, Inc",0.034,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
"Manor Care, Inc",0.034,HCR,"Toledo, OH",Health Care,Health Care Facilities
Citizens Communications Co,0.034,CZN,"Stamford, CT",Communication Services,Integrated Telecommunication Services
"Dynegy, Inc (Class A) ",0.034,DYN,"Waltham, MA",Healthcare,Biotechnology
Stanley Works,0.033,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
"Tyson Foods, Inc (Class A)",0.032,TSN,"Springdale, Arkansas",Consumer Staples,Packaged Foods & Meats
"Monster Worldwide, Inc ",0.032,MNST,"Corona, California",Consumer Staples,Soft Drinks & Non-alcoholic Beverages
Apartment Investment & Management Co (Class A),0.032,AIV,"Denver, CO",Real Estate,REIT - Residential
"Tellabs, Inc ",0.031,TLAB,"Naperville, IL",Information Technology,Communications Equipment
Sealed Air Corp,0.03,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
"Lexmark International, Inc (Class A) ",0.03,LXK,"Lexington, KY",Information Technology,"Technology Hardware, Storage & Peripherals"
"Family Dollar Stores, Inc",0.03,FDO,"Matthews, NC",Consumer Discretionary,General Merchandise Stores
"International Flavors & Fragrances, Inc",0.03,IFF,"New York City, New York",Materials,Specialty Chemicals
Pactiv Corp ,0.029,PTV,"Lake Forest, IL",Materials,Paper Packaging
Millipore Corp ,0.029,MIL,"Billerica, MA",Health Care,Life Sciences Tools & Services
"Jabil Circuit, Inc",0.029,JBL,"St. Petersburg, Florida",Information Technology,Electronic Manufacturing Services
"Rowan Cos, Inc",0.029,RDC,"Houston, TX",Energy,Oil & Gas Drilling
"Dow Jones & Co, Inc",0.029,DJ,"New York, NY",Communication Services,Publishing
Pinnacle West Capital Corp,0.028,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
"Integrys Energy Group, Inc",0.028,TEG,"Chicago, IL",Utilities,Multi-Utilities
"Molex, Inc",0.028,MOLX,"Lisle, IL",Information Technology,Electronic Components
"Mylan Laboratories, Inc",0.028,MYL,"Canonsburg, PA",Health Care,Pharmaceuticals
"PerkinElmer, Inc",0.027,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
CMS Energy Corp,0.027,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
"Liz Claiborne, Inc",0.026,LIZ,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Novellus Systems, Inc ",0.026,NVLS,"San Jose, CA",Information Technology,Semiconductor Equipment
Solectron Corp ,0.026,SLR,"Milpitas, CA",Information Technology,Electronic Manufacturing Services
EW Scripps Co (Class A),0.026,SSP,"Cincinnati, OH",Communication Services,Broadcasting
"DR Horton, Inc",0.025,DHI,"Arlington, Texas",Consumer Discretionary,Homebuilding
"Leggett & Platt, Inc",0.025,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"Bausch & Lomb, Inc",0.025,BLCO,"Vaughan, ON",Healthcare,Medical Instruments & Supplies
Dean Foods Co,0.025,DF,"Dallas, TX",Consumer Staples,Packaged Foods & Meats
"TECO Energy, Inc",0.025,TE,"Austin, TX",Industrials,Electrical Equipment & Parts
"Big Lots, Inc ",0.025,BIG,"Columbus, OH",Consumer Discretionary,General Merchandise Stores
"Ashland, Inc",0.025,ASH,"Wilmington, DE",Basic Materials,Specialty Chemicals
"Federated Investors, Inc (Class B)",0.024,FII,"Pittsburgh, PA",Financials,Asset Management & Custody Banks
First Horizon National Corp,0.024,FHN,"Memphis, TN",Financial Services,Banks - Regional
"Wendy's International, Inc",0.024,WEN,"Dublin, OH",Consumer Cyclical,Restaurants
"Watson Pharmaceuticals, Inc ",0.024,WPI,"Parsippany, NJ",Health Care,Pharmaceuticals
Centex Corp,0.024,CTX,"Dallas, TX",Consumer Discretionary,Homebuilding
Ciena Corp ,0.023,CIEN,"Hanover, Maryland",Information Technology,Communications Equipment
Lennar Corp (Class A),0.023,LEN,"Miami, Florida",Consumer Discretionary,Homebuilding
JDS Uniphase Corp ,0.023,JDSU,"Milpitas, CA",Information Technology,Communications Equipment
"Bemis Co, Inc",0.022,BMS,"Neenah, WI",Materials,Paper Packaging
"Allied Waste Industries, Inc ",0.022,AW,"Phoenix, AZ",Industrials,Environmental & Facilities Services
"Ryder System, Inc",0.022,R,"Coral Gables, FL",Industrials,Rental & Leasing Services
"Pulte Homes, Inc",0.021,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
"Snap-on, Inc",0.021,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
New York Times Co (Class A),0.021,NYT,"New York, NY",Communication Services,Publishing
"King Pharmaceuticals, Inc ",0.021,KG,"Hamilton, Bermuda",Financial Services,Insurance Brokers
MGIC Investment Corp,0.02,MTG,"Milwaukee, WI",Financial Services,Insurance - Specialty
RadioShack Corp,0.02,RSH,"Fort Worth, TX",Consumer Discretionary,Computer & Electronics Retail
"Teradyne, Inc ",0.02,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
Tribune Co,0.02,TRB,"Chicago, IL",Communication Services,Publishing
"AutoNation, Inc ",0.019,AN,"Fort Lauderdale, FL",Consumer Cyclical,Auto & Truck Dealerships
"Novell, Inc ",0.019,NOVL,"Provo, UT",Information Technology,Systems Software
Compuware Corp ,0.019,CPWR,"Philadelphia, PA",Utilities,Utilities - Renewable
"OfficeMax, Inc",0.018,OMX,"Boca Raton, FL",Consumer Discretionary,Specialty Stores
"Jones Apparel Group, Inc",0.018,JNY,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Convergys Corp ,0.018,CVG,"Cincinnati, OH",Information Technology,Data Processing & Outsourced Services
"Hercules, Inc",0.017,HPC,"New York, NY",Materials,Specialty Chemicals
Meredith Corp,0.017,MDP,"Des Moines, IA",Communication Services,Publishing
Unisys Corp ,0.016,UIS,"Blue Bell, PA",Technology,Information Technology Services
"Tektronix, Inc",0.016,TEK,"Beaverton, OR",Information Technology,Electronic Instruments
QLogic Corp ,0.016,QLGC,"Aliso Viejo, CA",Information Technology,Communications Equipment
Brunswick Corp,0.016,BC,"Mettawa, IL",Consumer Cyclical,Recreational Vehicles
KB HOME,0.014,KBH,"Los Angeles, CA",Consumer Cyclical,Residential Construction
"Nicor, Inc",0.014,GAS,"Naperville, IL",Utilities,Gas Utilities
Tenet Healthcare Corp ,0.011,THC,"Dallas, TX",Healthcare,Medical Care Facilities
"Dillard's, Inc (Class A)",0.01,DDS,"Little Rock, AR",Consumer Cyclical,Department Stores
"Circuit City Stores, Inc",0.008,CC,"Wilmington, DE",Basic Materials,Specialty Chemicals
