Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
"Iron Mountain, Inc. REIT",0.053,IRM,"Portsmouth, New Hampshire",Real Estate,Other Specialized REITs
Tractor Supply Co.,0.053,TSCO,"Brentwood, Tennessee",Consumer Discretionary,Other Specialty Retail
"Extra Space Storage, Inc. REIT",0.053,EXR,"Salt Lake City, Utah",Real Estate,Self-Storage REITs
"Keysight Technologies, Inc. ",0.053,KEYS,"Santa Rosa, California",Information Technology,Electronic Equipment & Instruments
"Ingersoll Rand, Inc.",0.052,IR,"Davidson, North Carolina",Industrials,Industrial Machinery & Supplies & Components
DTE Energy Co.,0.052,DTE,"Detroit, Michigan",Utilities,Multi-Utilities
Fifth Third Bancorp,0.052,FITB,"Cincinnati, Ohio",Financials,Regional Banks
"EMCOR Group, Inc.",0.051,EME,"Norwalk, Connecticut",Industrials,Construction & Engineering
Archer-Daniels-Midland Co.,0.051,ADM,"Chicago, Illinois",Consumer Staples,Agricultural Products & Services
Lennar Corp. Class A,0.05,LEN,"Miami, Florida",Consumer Discretionary,Homebuilding
Ameren Corp.,0.05,AEE,"St. Louis, Missouri",Utilities,Multi-Utilities
"Broadridge Financial Solutions, Inc.",0.049,BR,"Lake Success, New York",Industrials,Data Processing & Outsourced Services
Hershey Co.,0.049,HSY,"Hershey, Pennsylvania",Consumer Staples,Packaged Foods & Meats
"Teledyne Technologies, Inc. ",0.049,TDY,"Thousand Oaks, California",Information Technology,Electronic Equipment & Instruments
"AvalonBay Communities, Inc. REIT",0.048,AVB,"Arlington, Virginia",Real Estate,Multi-Family Residential REITs
PPL Corp.,0.048,PPL,"Allentown, Pennsylvania",Utilities,Electric Utilities
"Brown & Brown, Inc.",0.048,BRO,"Daytona Beach, Florida",Financials,Insurance Brokers
"American Water Works Co., Inc.",0.048,AWK,"Camden, New Jersey",Utilities,Water Utilities
Atmos Energy Corp.,0.048,ATO,"Dallas, Texas",Utilities,Gas Utilities
"Diamondback Energy, Inc.",0.047,FANG,"Midland, Texas",Energy,Oil & Gas Exploration & Production
"General Mills, Inc.",0.047,GIS,"Golden Valley, Minnesota",Consumer Staples,Packaged Foods & Meats
"Dexcom, Inc. ",0.047,DXCM,"San Diego, California",Health Care,Health Care Equipment
Veralto Corp.,0.047,VLTO,"Waltham, Massachusetts",Industrials,Environmental & Facilities Services
Synchrony Financial,0.046,SYF,"Stamford, Connecticut",Financials,Consumer Finance
Eversource Energy,0.046,ES,"Hartford, Connecticut",Utilities,Electric Utilities
"PulteGroup, Inc.",0.046,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
"Old Dominion Freight Line, Inc.",0.046,ODFL,"Thomasville, North Carolina",Industrials,Cargo Ground Transportation
"Live Nation Entertainment, Inc. ",0.045,LYV,"Beverly Hills, California",Communication Services,Movies & Entertainment
"Cboe Global Markets, Inc.",0.045,CBOE,"Chicago, Illinois",Financials,Financial Exchanges & Data
Northern Trust Corp.,0.045,NTRS,"Chicago, Illinois",Financials,Asset Management & Custody Banks
"HP, Inc.",0.045,HPQ,"Palo Alto, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Charter Communications, Inc. Class A ",0.045,CHTR,"Stamford, Connecticut",Communication Services,Cable & Satellite
"CenterPoint Energy, Inc.",0.045,CNP,"Houston, Texas",Utilities,Multi-Utilities
Expand Energy Corp.,0.044,EXE,"Oklahoma City, Oklahoma",Energy,Oil & Gas Exploration & Production
"Mettler-Toledo International, Inc. ",0.044,MTD,"Columbus, Ohio",Health Care,Life Sciences Tools & Services
"Expedia Group, Inc.",0.044,EXPE,"Seattle, Washington",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Cincinnati Financial Corp.,0.044,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
International Paper Co.,0.043,IP,"Memphis, Tennessee",Materials,Paper & Plastic Packaging Products & Materials
"Ulta Beauty, Inc. ",0.043,ULTA,"Bolingbrook, Illinois",Consumer Discretionary,Other Specialty Retail
STERIS PLC,0.043,STE,"Dublin, Ireland",Health Care,Health Care Equipment
"PTC, Inc. ",0.043,PTC,"Boston, Massachusetts",Information Technology,Application Software
"Williams-Sonoma, Inc.",0.042,WSM,"San Francisco, California",Consumer Discretionary,Homefurnishing Retail
"Leidos Holdings, Inc.",0.042,LDOS,"Reston, Virginia",Industrials,Diversified Support Services
"Super Micro Computer, Inc. ",0.042,SMCI,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Labcorp Holdings, Inc.",0.042,LH,"Burlington, North Carolina",Health Care,Health Care Services
"First Solar, Inc. ",0.042,FSLR,"Tempe, Arizona",Information Technology,Semiconductors
"PPG Industries, Inc.",0.042,PPG,"Pittsburgh, Pennsylvania",Materials,Specialty Chemicals
"NetApp, Inc.",0.041,NTAP,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
FirstEnergy Corp.,0.041,FE,"Akron, Ohio",Utilities,Electric Utilities
"Tapestry, Inc.",0.041,TPR,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"VeriSign, Inc.",0.041,VRSN,"Reston, Virginia",Information Technology,Internet Services & Infrastructure
"Jabil, Inc.",0.041,JBL,"St. Petersburg, Florida",Information Technology,Electronic Manufacturing Services
Regions Financial Corp.,0.041,RF,"Birmingham, Alabama",Financials,Regional Banks
"NVR, Inc. ",0.041,NVR,"Reston, Virginia",Consumer Discretionary,Homebuilding
"Citizens Financial Group, Inc.",0.041,CFG,"Providence, Rhode Island",Financials,Regional Banks
W.R. Berkley Corp.,0.04,WRB,"Greenwich, Connecticut",Financials,Property & Casualty Insurance
Dover Corp.,0.04,DOV,"Downers Grove, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Hubbell, Inc.",0.04,HUBB,"Shelton, Connecticut",Industrials,Industrial Machinery & Supplies & Components
Dollar General Corp.,0.04,DG,"Goodlettsville, Tennessee",Consumer Staples,Consumer Staples Merchandise Retail
"Tyler Technologies, Inc. ",0.04,TYL,"Plano, Texas",Information Technology,Application Software
"T. Rowe Price Group, Inc.",0.039,TROW,"Baltimore, Maryland",Financials,Asset Management & Custody Banks
Equity Residential REIT,0.039,EQR,"Chicago, Illinois",Real Estate,Multi-Family Residential REITs
"Darden Restaurants, Inc.",0.039,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
Kellanova,0.039,K,"Chicago, IL",Consumer Defensive,Packaged Foods
Devon Energy Corp.,0.039,DVN,"Oklahoma City, Oklahoma",Energy,Oil & Gas Exploration & Production
Smurfit WestRock PLC,0.039,SW,"Dublin, Ireland",Materials,Paper & Plastic Packaging Products & Materials
Kraft Heinz Co.,0.039,KHC,"Chicago, Illinois; Pittsburgh, Pennsylvania",Consumer Staples,Packaged Foods & Meats
CMS Energy Corp.,0.039,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
"Trade Desk, Inc. Class A ",0.039,TTD,"Ventura, California",Communication Services,Advertising
Insulet Corp. ,0.038,PODD,"Acton, Massachusetts",Health Care,Health Care Equipment
"Teradyne, Inc.",0.038,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
"Quest Diagnostics, Inc.",0.038,DGX,"Secaucus, New Jersey",Health Care,Health Care Services
"Church & Dwight Co., Inc.",0.037,CHD,"Ewing, New Jersey",Consumer Staples,Household Products
Edison International,0.037,EIX,"Rosemead, California",Utilities,Electric Utilities
Halliburton Co.,0.037,HAL,"Houston, Texas",Energy,Oil & Gas Equipment & Services
SBA Communications Corp. REIT,0.037,SBAC,"Boca Raton, Florida",Real Estate,Telecom Tower REITs
CDW Corp.,0.037,CDW,"Vernon Hills, Illinois",Information Technology,Technology Distributors
"Estee Lauder Cos., Inc. Class A",0.036,EL,"New York City, New York",Consumer Staples,Personal Care Products
"Biogen, Inc. ",0.036,BIIB,"Cambridge, Massachusetts",Health Care,Biotechnology
"NiSource, Inc.",0.036,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
"Corpay, Inc. ",0.036,CPAY,"Atlanta, Georgia",Financials,Transaction & Payment Processing Services
ON Semiconductor Corp. ,0.035,ON,"Phoenix, Arizona",Information Technology,Semiconductors
"Global Payments, Inc.",0.035,GPN,"Atlanta, Georgia",Financials,Transaction & Payment Processing Services
"Gartner, Inc. ",0.035,IT,"Stamford, Connecticut",Information Technology,IT Consulting & Other Services
"Trimble, Inc. ",0.034,TRMB,"Westminster, Colorado",Information Technology,Electronic Equipment & Instruments
Packaging Corp. of America,0.034,PKG,"Lake Forest, Illinois",Materials,Paper & Plastic Packaging Products & Materials
"Zimmer Biomet Holdings, Inc.",0.034,ZBH,"Warsaw, Indiana",Health Care,Health Care Equipment
"Steel Dynamics, Inc.",0.034,STLD,"Fort Wayne, Indiana",Materials,Steel
Genuine Parts Co.,0.034,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
"Lululemon Athletica, Inc. ",0.034,LULU,"Vancouver, Canada",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Constellation Brands, Inc. Class A",0.034,STZ,"Rochester, New York",Consumer Staples,Distillers & Vintners
Aptiv PLC ,0.033,APTV,"Dublin, Ireland",Consumer Discretionary,Automotive Parts & Equipment
"GoDaddy, Inc. Class A ",0.033,GDDY,"Tempe, Arizona",Information Technology,Internet Services & Infrastructure
Amcor PLC,0.033,AMCR,"Warmley, Bristol, United Kingdom",Materials,Paper & Plastic Packaging Products & Materials
"West Pharmaceutical Services, Inc.",0.033,WST,"Exton, Pennsylvania",Health Care,Health Care Supplies
"F5, Inc. ",0.033,FFIV,"Seattle, Washington",Information Technology,Communications Equipment
"Snap-on, Inc.",0.032,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
"Dollar Tree, Inc. ",0.032,DLTR,"Chesapeake, Virginia",Consumer Staples,Consumer Staples Merchandise Retail
"Coterra Energy, Inc.",0.032,CTRA,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"Jacobs Solutions, Inc.",0.032,J,"Dallas, Texas",Industrials,Construction & Engineering
Pentair PLC,0.032,PNR,"Worsley, United Kingdom",Industrials,Industrial Machinery & Supplies & Components
Texas Pacific Land Corp.,0.031,TPL,"Dallas, Texas",Energy,Oil & Gas Exploration & Production
Waters Corp. ,0.031,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
Weyerhaeuser Co. REIT,0.031,WY,"Seattle, Washington",Real Estate,Timber REITs
"Evergy, Inc.",0.031,EVRG,"Kansas City, Missouri",Utilities,Electric Utilities
Alliant Energy Corp.,0.031,LNT,"Madison, Wisconsin",Utilities,Electric Utilities
KeyCorp,0.03,KEY,"Cleveland, Ohio",Financials,Regional Banks
"Essex Property Trust, Inc. REIT",0.03,ESS,"San Mateo, California",Real Estate,Multi-Family Residential REITs
"Lennox International, Inc.",0.03,LII,"Richardson, Texas",Industrials,Building Products
Loews Corp.,0.03,L,"New York City, New York",Financials,Multi-line Insurance
"McCormick & Co., Inc.",0.03,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
Fortive Corp.,0.029,FTV,"Everett, Washington",Industrials,Industrial Machinery & Supplies & Components
"Principal Financial Group, Inc.",0.029,PFG,"Des Moines, Iowa",Financials,Life & Health Insurance
Southwest Airlines Co.,0.029,LUV,"Dallas, Texas",Industrials,Passenger Airlines
"Rollins, Inc.",0.029,ROL,"Atlanta, Georgia",Industrials,Environmental & Facilities Services
Centene Corp. ,0.029,CNC,"St. Louis, Missouri",Health Care,Managed Health Care
"Expeditors International of Washington, Inc.",0.029,EXPD,"Seattle, Washington",Industrials,Air Freight & Logistics
Las Vegas Sands Corp.,0.029,LVS,"Las Vegas, Nevada",Consumer Discretionary,Casinos & Gaming
"Invitation Homes, Inc. REIT",0.029,INVH,"Dallas, Texas",Real Estate,Single-Family Residential REITs
"Mid-America Apartment Communities, Inc. REIT",0.029,MAA,"Memphis, Tennessee",Real Estate,Multi-Family Residential REITs
"Dow, Inc.",0.029,DOW,"Midland, Michigan",Materials,Commodity Chemicals
"Omnicom Group, Inc.",0.028,OMC,"New York City, New York",Communication Services,Advertising
"Gen Digital, Inc.",0.028,GEN,"Tempe, Arizona",Information Technology,Systems Software
"International Flavors & Fragrances, Inc.",0.028,IFF,"New York City, New York",Materials,Specialty Chemicals
"CH Robinson Worldwide, Inc.",0.027,CHRW,"Eden Prairie, Minnesota",Industrials,Air Freight & Logistics
"Tyson Foods, Inc. Class A",0.027,TSN,"Springdale, Arkansas",Consumer Staples,Packaged Foods & Meats
"Textron, Inc.",0.027,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
Allegion PLC,0.027,ALLE,"Dublin, Ireland",Industrials,Building Products
"Hologic, Inc. ",0.027,HOLX,"Marlborough, Massachusetts",Health Care,Health Care Equipment
Zebra Technologies Corp. Class A ,0.027,ZBRA,"Lincolnshire, Illinois",Information Technology,Electronic Equipment & Instruments
Clorox Co.,0.027,CLX,"Oakland, California",Consumer Staples,Household Products
Deckers Outdoor Corp. ,0.026,DECK,"Goleta, California",Consumer Discretionary,Footwear
Everest Group Ltd.,0.026,EG,"Hamilton, Bermuda",Financials,Reinsurance
Kimco Realty Corp. REIT,0.026,KIM,"Jericho, New York",Real Estate,Retail REITs
"Best Buy Co., Inc.",0.026,BBY,"Richfield, Minnesota",Consumer Discretionary,Computer & Electronics Retail
Masco Corp.,0.026,MAS,"Livonia, Michigan",Industrials,Building Products
"CF Industries Holdings, Inc.",0.026,CF,"Deerfield, Illinois",Materials,Fertilizers & Agricultural Chemicals
"TKO Group Holdings, Inc.",0.024,TKO,"New York City, New York",Communication Services,Movies & Entertainment
"Cooper Cos., Inc. ",0.024,CTB,"Findlay, OH",Consumer Discretionary,Tires & Rubber
Incyte Corp. ,0.024,YTE,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
Ball Corp.,0.024,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
"Builders FirstSource, Inc. ",0.024,BLDR,"Irving, Texas",Industrials,Building Products
"Healthpeak Properties, Inc. REIT",0.024,DOC,"Denver, Colorado",Real Estate,Health Care REITs
"Domino's Pizza, Inc.",0.024,DPZ,"Ann Arbor, Michigan",Consumer Discretionary,Restaurants
Fox Corp. Class A,0.023,FOXA,"New York City, New York",Communication Services,Broadcasting
"Alexandria Real Estate Equities, Inc. REIT",0.023,ARE,"Pasadena, California",Real Estate,Office REITs
Avery Dennison Corp.,0.022,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
LyondellBasell Industries NV Class A,0.022,LYB,"Rotterdam, Netherlands",Materials,Specialty Chemicals
Nordson Corp.,0.022,NDSN,"Westlake, Ohio",Industrials,Industrial Machinery & Supplies & Components
IDEX Corp.,0.022,IEX,"Northbrook, Illinois",Industrials,Industrial Machinery & Supplies & Components
Ralph Lauren Corp.,0.021,RL,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Regency Centers Corp. REIT,0.021,REG,"Jacksonville, Florida",Real Estate,Retail REITs
"Universal Health Services, Inc. Class B",0.021,UHS,"King of Prussia, Pennsylvania",Health Care,Health Care Facilities
"Baxter International, Inc.",0.021,BAX,"Deerfield, Illinois",Health Care,Health Care Equipment
News Corp. Class A,0.021,NWSA,"New York City, New York",Communication Services,Publishing
"Viatris, Inc.",0.021,VTRS,"Pittsburgh, Pennsylvania",Health Care,Pharmaceuticals
J.M. Smucker Co.,0.02,SJM,"Orrville, Ohio",Consumer Staples,Packaged Foods & Meats
"Skyworks Solutions, Inc.",0.02,SWKS,"Irvine, California",Information Technology,Semiconductors
"Stanley Black & Decker, Inc.",0.02,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
"Globe Life, Inc.",0.02,GL,"McKinney, Texas",Financials,Life & Health Insurance
Camden Property Trust REIT,0.02,CPT,"Houston, Texas",Real Estate,Multi-Family Residential REITs
"Huntington Ingalls Industries, Inc.",0.02,HII,"Newport News, Virginia",Industrials,Aerospace & Defense
Bunge Global SA,0.02,BG,"Chesterfield, Missouri",Consumer Staples,Agricultural Products & Services
"UDR, Inc. REIT",0.02,UDR,"Highlands Ranch, Colorado",Real Estate,Multi-Family Residential REITs
Mosaic Co.,0.019,MOS,"Tampa, Florida",Materials,Fertilizers & Agricultural Chemicals
Norwegian Cruise Line Holdings Ltd. ,0.019,NCLH,"Miami-Dade County, Florida[4]",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Dayforce, Inc. ",0.019,DAY,"Minneapolis, MN",Technology,Software - Application
"FactSet Research Systems, Inc.",0.019,FDS,"Norwalk, Connecticut",Financials,Financial Exchanges & Data
"Jack Henry & Associates, Inc.",0.019,JKHY,"Monett, Missouri",Financials,Transaction & Payment Processing Services
"Assurant, Inc.",0.019,AIZ,"Atlanta, Georgia",Financials,Multi-line Insurance
"BXP, Inc. REIT",0.019,BXP,"Boston, Massachusetts",Real Estate,Office REITs
"Host Hotels & Resorts, Inc. REIT",0.019,HST,"Bethesda, Maryland",Real Estate,Hotel & Resort REITs
"Akamai Technologies, Inc. ",0.019,AKAM,"Cambridge, Massachusetts",Information Technology,Internet Services & Infrastructure
Solventum Corp. ,0.019,SOLV,"Saint Paul, Minnesota",Health Care,Health Care Technology
Pinnacle West Capital Corp.,0.019,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
Wynn Resorts Ltd.,0.019,WYNN,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
"Interpublic Group of Cos., Inc.",0.018,IPG,"New York, NY",Communication Services,Advertising
"Molina Healthcare, Inc. ",0.018,MOH,"Long Beach, California",Health Care,Managed Health Care
Invesco Ltd.,0.018,IVZ,"Atlanta, Georgia",Financials,Asset Management & Custody Banks
"Revvity, Inc.",0.018,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
"Paycom Software, Inc.",0.018,PAYC,"Oklahoma City, Oklahoma",Industrials,Human Resource & Employment Services
"JB Hunt Transport Services, Inc.",0.018,JBHT,"Lowell, Arkansas",Industrials,Cargo Ground Transportation
Pool Corp.,0.018,POOL,"Covington, Louisiana",Consumer Discretionary,Distributors
"Hasbro, Inc.",0.018,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
"Generac Holdings, Inc. ",0.018,GNRC,"Waukesha, Wisconsin",Industrials,Electrical Components & Equipment
Albemarle Corp.,0.017,ALB,"Charlotte, North Carolina",Materials,Specialty Chemicals
AES Corp.,0.017,AES,"Arlington, Virginia",Utilities,Independent Power Producers & Energy Traders
Bio-Techne Corp.,0.016,TECH,"Minneapolis, Minnesota",Health Care,Life Sciences Tools & Services
APA Corp.,0.015,APA,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"Moderna, Inc. ",0.015,MRNA,"Cambridge, Massachusetts",Health Care,Biotechnology
"Conagra Brands, Inc.",0.015,CAG,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
"EPAM Systems, Inc. ",0.015,EPAM,"Newtown, Pennsylvania",Information Technology,IT Consulting & Other Services
A.O. Smith Corp.,0.015,AOS,"Milwaukee, Wisconsin",Industrials,Building Products
"Align Technology, Inc. ",0.015,ALGN,"Tempe, Arizona",Health Care,Health Care Supplies
"Match Group, Inc.",0.015,MTCH,"Dallas, Texas",Communication Services,Interactive Media & Services
Fox Corp. Class B,0.015,FOXA,"New York City, New York",Communication Services,Broadcasting
"Lamb Weston Holdings, Inc.",0.015,LW,"Eagle, Idaho",Consumer Staples,Packaged Foods & Meats
Erie Indemnity Co. Class A,0.014,ERIE,"Erie, Pennsylvania",Financials,Insurance Brokers
LKQ Corp.,0.014,LKQ,"Antioch, TN",Consumer Cyclical,Auto Parts
Federal Realty Investment Trust REIT,0.014,FRT,"Rockville, Maryland",Real Estate,Retail REITs
Molson Coors Beverage Co. Class B,0.014,TAP,"Chicago, Illinois",Consumer Staples,Brewers
"Charles River Laboratories International, Inc. ",0.014,CRL,"Wilmington, Massachusetts",Health Care,Life Sciences Tools & Services
Eastman Chemical Co.,0.013,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
Hormel Foods Corp.,0.013,HRL,"Austin, Minnesota",Consumer Staples,Packaged Foods & Meats
MGM Resorts International ,0.013,MGM,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
"Franklin Resources, Inc.",0.013,BEN,"San Mateo, California",Financials,Asset Management & Custody Banks
"CarMax, Inc. ",0.012,KMX,"Richmond, VA",Consumer Cyclical,Auto & Truck Dealerships
"Mohawk Industries, Inc. ",0.012,MHK,"Calhoun, GA",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"Henry Schein, Inc. ",0.012,HSIC,"Melville, New York",Health Care,Health Care Distributors
Campbell's Co.,0.011,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
Paramount Skydance Corp. Class B,0.01,PARA,"New York, NY",Communication Services,Movies & Entertainment
Brown-Forman Corp. Class B,0.009,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
"DaVita, Inc. ",0.008,DVA,"Denver, Colorado",Health Care,Health Care Services
News Corp. Class B,0.007,NWSA,"New York City, New York",Communication Services,Publishing
