Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
Moody's Corp,0.066,MCO,"New York City, New York",Financials,Financial Exchanges & Data
Regions Financial Corp,0.065,RF,"Birmingham, Alabama",Financials,Regional Banks
Range Resources Corp,0.065,RRC,"Fort Worth, TX",Energy,Oil & Gas E&P
"Jacobs Engineering Group, Inc ",0.065,J,"Dallas, Texas",Industrials,Construction & Engineering
Hershey Co,0.065,HSY,"Hershey, Pennsylvania",Consumer Staples,Packaged Foods & Meats
Sigma-Aldrich Corp,0.065,SIAL,"St. Louis, MO",Health Care,Life Sciences Tools & Services
Cognizant Technology Solutions Corp (Class A) ,0.065,CTSH,"Teaneck, New Jersey",Information Technology,IT Consulting & Other Services
Discover Financial Services,0.065,DFS,"Riverwoods, IL",Financials,Consumer Finance
Genuine Parts Co,0.065,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
DTE Energy Co,0.064,DTE,"Detroit, Michigan",Utilities,Multi-Utilities
"Xilinx, Inc",0.064,XLNX,"San Jose, CA",Information Technology,Semiconductors
"Mattel, Inc",0.064,MAT,"El Segundo, CA",Consumer Cyclical,Leisure
Masco Corp,0.064,MAS,"Livonia, Michigan",Industrials,Building Products
"Assurant, Inc",0.064,AIZ,"Atlanta, Georgia",Financials,Multi-line Insurance
"MEMC Electronic Materials, Inc ",0.063,WFR,"St. Peters, MO",Information Technology,Semiconductors
"Apollo Group, Inc (Class A) ",0.063,APOL,"Phoenix, AZ",Consumer Discretionary,Education Services
Fastenal Co,0.062,FAST,"Winona, Minnesota",Industrials,Trading Companies & Distributors
Altera Corp,0.061,ALTR,"San Jose, CA",Information Technology,Semiconductors
"Allegheny Energy, Inc",0.06,AYE,"Greensburg, PA",Utilities,Electric Utilities
"Hospira, Inc ",0.06,HSP,"Lake Forest, IL",Health Care,Pharmaceuticals
Computer Sciences Corp ,0.06,CSC,"Falls Church, VA",Information Technology,IT Consulting & Other Services
"IntercontinentalExchange, Inc ",0.06,ICE,"Atlanta, Georgia",Financials,Financial Exchanges & Data
AmerisourceBergen Corp,0.059,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
"NetApp, Inc ",0.059,NTAP,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
Harris Corp,0.059,HRS,"Melbourne, FL",Industrials,Aerospace & Defense
Pioneer Natural Resources Co,0.059,PXD,"Irving, TX",Energy,Oil & Gas Exploration & Production
Whirlpool Corp,0.058,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
NVIDIA Corp ,0.058,NVDA,"Santa Clara, California",Information Technology,Semiconductors
KeyCorp,0.058,KEY,"Cleveland, Ohio",Financials,Regional Banks
"DaVita, Inc ",0.057,DVA,"Denver, Colorado",Health Care,Health Care Services
Waters Corp ,0.057,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
Embarq Corp,0.057,EQ,"La Jolla, CA",Healthcare,Biotechnology
"Applied Biosystems, Inc",0.057,ABI,"Foster City, CA",Health Care,Life Sciences Tools & Services
SLM Corp ,0.056,SLM,"Newark, DE",Financial Services,Credit Services
"Sun Microsystems, Inc ",0.056,JAVA,"Santa Clara, CA",Information Technology,Systems Software
"Estee Lauder Cos, Inc (Class A)",0.056,EL,"New York City, New York",Consumer Staples,Personal Care Products
Brown-Forman Corp (Class B),0.056,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
Sherwin-Williams Co,0.056,SHW,"Cleveland, Ohio",Materials,Specialty Chemicals
"WW Grainger, Inc",0.055,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
BJ Services Co,0.055,BJS,"Houston, TX",Energy,Oil & Gas Equipment & Services
GameStop Corp (Class A) ,0.054,GME,"Grapevine, TX",Consumer Cyclical,Specialty Retail
"XL Capital, Ltd (Class A)",0.054,XL,"Stamford, CT",Financials,Property & Casualty Insurance
"Rockwell Automation, Inc",0.054,ROK,"Milwaukee, Wisconsin",Industrials,Electrical Components & Equipment
"BMC Software, Inc ",0.054,BMC,"Houston, TX",Information Technology,Systems Software
"Microchip Technology, Inc",0.053,MCHP,"Chandler, Arizona",Information Technology,Semiconductors
KLA-Tencor Corp,0.053,KLAC,"Milpitas, California",Information Technology,Semiconductor Materials & Equipment
Sears Holdings Corp ,0.053,SHLD,"Hoffman Estates, IL",Consumer Discretionary,Department Stores
"Legg Mason, Inc",0.053,LM,"Baltimore, MD",Financials,Asset Management & Custody Banks
General Motors Corp,0.052,GM,"Detroit, Michigan",Consumer Discretionary,Automobile Manufacturers
International Game Technology,0.052,IGT,"London, UK",Consumer Discretionary,Casinos & Gaming
"Coca-Cola Enterprises, Inc",0.052,CCE,"Atlanta, GA",Consumer Staples,Soft Drinks
Marshall & Ilsley Corp,0.052,MI,"Sha Tin, Hong Kong",Consumer Cyclical,Internet Retail
"Starwood Hotels & Resorts Worldwide, Inc",0.052,HOT,"Stamford, CT",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Torchmark Corp,0.051,TMK,"McKinney, TX",Financials,Life & Health Insurance
Goodrich Corp,0.051,GR,"Charlotte, NC",Industrials,Aerospace & Defense
RR Donnelley & Sons Co,0.051,RRD,"Chicago, IL",Industrials,Commercial Printing
American Capital Ltd,0.051,ACAS,"Bethesda, MD",Financials,Asset Management & Custody Banks
"AutoZone, Inc ",0.051,AZO,"Memphis, Tennessee",Consumer Discretionary,Automotive Retail
"CF Industries Holdings, Inc",0.05,CF,"Deerfield, Illinois",Materials,Fertilizers & Agricultural Chemicals
"VeriSign, Inc ",0.05,VRSN,"Reston, Virginia",Information Technology,Internet Services & Infrastructure
"Salesforcecom, Inc ",0.049,CRM,"San Francisco, California",Information Technology,Application Software
"CenterPoint Energy, Inc",0.049,CNP,"Houston, Texas",Utilities,Multi-Utilities
"Limited Brands, Inc",0.049,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
"Comerica, Inc",0.048,CMA,"Dallas, TX",Financial Services,Banks - Regional
"McCormick & Co, Inc",0.048,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
"Affiliated Computer Services, Inc (Class A) ",0.048,ACS,"Dallas, TX",Information Technology,Data Processing & Outsourced Services
Windstream Corp,0.048,WIN,"Little Rock, AR",Communication Services,Alternative Carriers
"Coventry Health Care, Inc ",0.047,CVH,"Bethesda, MD",Health Care,Managed Health Care
"Qwest Communications International, Inc",0.047,Q,"Wilmington, Delaware",Information Technology,Semiconductor Materials & Equipment
"Newell Rubbermaid, Inc",0.046,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
Avery Dennison Corp,0.046,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
Cincinnati Financial Corp,0.046,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
"Citrix Systems, Inc ",0.045,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
"Nordstrom, Inc",0.045,JWN,"Seattle, WA",Consumer Discretionary,Department Stores
"SUPERVALU, Inc",0.045,SVU,"Eden Prairie, MN",Consumer Staples,Food Retail
"Pepco Holdings, Inc",0.045,POM,"Guangzhou, China",Healthcare,Pharmaceutical Retailers
Tiffany & Co,0.044,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Equifax, Inc",0.044,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
Zions Bancorp Co,0.044,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
"Hasbro, Inc",0.043,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
Eastman Kodak Co,0.043,KODK,"Rochester, NY",Industrials,Specialty Business Services
SanDisk Corp ,0.043,SNDK,"Milpitas, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Constellation Energy Group, Inc",0.042,CEG,"Baltimore, Maryland",Utilities,Electric Utilities
Eastman Chemical Co,0.041,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
"Sunoco, Inc",0.041,SUN,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
"Constellation Brands, Inc (Class A) ",0.041,STZ,"Rochester, New York",Consumer Staples,Distillers & Vintners
Pall Corp,0.041,PLL,"Port Washington, NY",Industrials,Industrial Machinery
MeadWestvaco Corp,0.04,MWV,"Richmond, VA",Materials,Paper Packaging
"Darden Restaurants, Inc",0.039,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
"NiSource, Inc",0.039,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
"Pepsi Bottling Group, Inc",0.039,PBG,"Somers, NY",Consumer Staples,Soft Drinks
"Robert Half International, Inc",0.039,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
"Janus Capital Group, Inc",0.038,JNS,"Denver, CO",Financials,Asset Management & Custody Banks
"Gannett Co, Inc",0.038,GCI,"McLean, VA",Communication Services,Publishing
Ball Corp,0.038,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
Polo Ralph Lauren Corp (Class A),0.038,RL,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Integrys Energy Group, Inc",0.038,TEG,"Chicago, IL",Utilities,Multi-Utilities
Developers Diversified Realty Corp,0.037,DDR,"Beachwood, OH",Real Estate,Retail REITs
Millipore Corp ,0.037,MIL,"Billerica, MA",Health Care,Life Sciences Tools & Services
Cintas Corp,0.037,CTAS,"Mason, Ohio",Industrials,Diversified Support Services
"CenturyTel, Inc",0.037,CTL,"Monroe, LA",Communication Services,Integrated Telecommunication Services
"Allied Waste Industries, Inc ",0.037,AW,"Phoenix, AZ",Industrials,Environmental & Facilities Services
"Genworth Financial, Inc (Class A)",0.037,GNW,"Richmond, VA",Financial Services,Insurance - Life
Frontier Communications Corp,0.036,FYBR,"Dallas, TX",Communication Services,Telecom Services
Black & Decker Corp,0.036,BDK,"Towson, MD",Industrials,Household Appliances
Goodyear Tire & Rubber Co ,0.036,GT,"Akron, OH",Consumer Cyclical,Auto Parts
"Interpublic Group of Cos, Inc ",0.036,IPG,"New York, NY",Communication Services,Advertising
Cabot Oil & Gas Corp,0.036,COG,"Houston, TX",Energy,Oil & Gas Exploration & Production
"DR Horton, Inc",0.035,DHI,"Arlington, Texas",Consumer Discretionary,Homebuilding
"Tyson Foods, Inc, (Class A)",0.035,TSN,"Springdale, Arkansas",Consumer Staples,Packaged Foods & Meats
"Ryder System, Inc",0.035,R,"Coral Gables, FL",Industrials,Rental & Leasing Services
Dean Foods Co ,0.034,DF,"Dallas, TX",Consumer Staples,Packaged Foods & Meats
"Leggett & Platt, Inc",0.034,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Teradata Corp ,0.034,TDC,"San Diego, CA",Technology,Software - Infrastructure
"Fidelity National Information Services, Inc",0.034,FIS,"Jacksonville, Florida",Financials,Transaction & Payment Processing Services
Sealed Air Corp,0.034,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
"General Growth Properties, Inc",0.034,GGP,"Chicago, IL",Real Estate,Retail REITs
"IMS Health, Inc",0.034,IMS,"Danbury, CT",Health Care,Health Care Services
"Rowan Cos, Inc",0.034,RDC,"Houston, TX",Energy,Oil & Gas Drilling
Pinnacle West Capital Corp,0.034,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
"Mylan, Inc ",0.034,MYL,"Canonsburg, PA",Health Care,Pharmaceuticals
LSI Logic Corp ,0.034,LSI,"San Jose, CA",Information Technology,Semiconductors
Abercrombie & Fitch Co (Class A),0.034,ANF,"New Albany, OH",Consumer Cyclical,Apparel Retail
National Semiconductor Corp,0.033,NSM,"Santa Clara, CA",Information Technology,Semiconductors
"Family Dollar Stores, Inc",0.033,FDO,"Matthews, NC",Consumer Discretionary,General Merchandise Stores
"TECO Energy, Inc",0.032,TE,"Austin, TX",Industrials,Electrical Equipment & Parts
Stanley Works Co,0.032,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
"Total System Services, Inc",0.032,TSS,"Columbus, GA",Information Technology,Data Processing & Outsourced Services
Washington Post Co (Class B),0.032,WPO,"Washington, D.C.",Consumer Discretionary,Broadcasting
Scripps Networks Interactive (Class A),0.032,SNI,"Knoxville, TN",Communication Services,Broadcasting
Pactiv Corp ,0.032,PTV,"Lake Forest, IL",Materials,Paper Packaging
"International Flavors & Fragrances, Inc",0.031,IFF,"New York City, New York",Materials,Specialty Chemicals
"Expedia, Inc ",0.031,EXPE,"Seattle, Washington",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Advanced Micro Devices, Inc ",0.031,AMD,"Santa Clara, California",Information Technology,Semiconductors
"Molex, Inc",0.031,MOLX,"Lisle, IL",Information Technology,Electronic Components
Terex Corp ,0.03,TEX,"Norwalk, CT",Industrials,Farm & Heavy Construction Machinery
"Micron Technology, Inc ",0.03,MU,"Boise, Idaho",Information Technology,Semiconductors
Apartment Investment & Management Co (Class A),0.029,AIV,"Denver, CO",Real Estate,REIT - Residential
"Snap-on, Inc",0.029,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
"Allegheny Technologies, Inc",0.029,AYE,"Greensburg, PA",Utilities,Electric Utilities
"Watson Pharmaceuticals, Inc ",0.029,WPI,"Parsippany, NJ",Health Care,Pharmaceuticals
"PerkinElmer, Inc",0.029,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
"Akamai Technologies, Inc ",0.029,AKAM,"Cambridge, Massachusetts",Information Technology,Internet Services & Infrastructure
"Pulte Homes, Inc",0.029,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
Massey Energy Co,0.028,MEE,"St. Louis, MO",Energy,Coal & Consumable Fuels
"Huntington Bancshares, Inc",0.028,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
AK Steel Holding Corp,0.028,AKS,"West Chester, OH",Materials,Steel
"Lexmark International, Inc (Class A) ",0.028,LXK,"Lexington, KY",Information Technology,"Technology Hardware, Storage & Peripherals"
"Patterson Cos, Inc ",0.028,PDCO,"St. Paul, MN",Health Care,Health Care Care Products
Wyndham Worldwide Corp,0.027,WYN,"Parsippany, NJ",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
CMS Energy Corp,0.027,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
"Whole Foods Market, Inc",0.027,WFM,"Austin, TX",Consumer Staples,Food Retail
"Bemis Co, Inc",0.026,BMS,"Neenah, WI",Materials,Paper Packaging
Compuware Corp ,0.025,CPWR,"Philadelphia, PA",Utilities,Utilities - Renewable
"Federated Investors, Inc (Class B)",0.025,FII,"Pittsburgh, PA",Financials,Asset Management & Custody Banks
"MBIA, Inc",0.023,MBI,"Purchase, NY",Financial Services,Insurance - Specialty
"King Pharmaceuticals, Inc ",0.023,KG,"Hamilton, Bermuda",Financial Services,Insurance Brokers
Tenet Healthcare Corp ,0.023,THC,"Dallas, TX",Healthcare,Medical Care Facilities
"CB Richard Ellis Group, Inc (Class A) ",0.023,CBG,"Los Angeles, CA",Real Estate,Real Estate Services
"Big Lots, Inc ",0.022,BIG,"Columbus, OH",Consumer Discretionary,General Merchandise Stores
"Hercules, Inc",0.022,HPC,"New York, NY",Materials,Specialty Chemicals
RadioShack Corp,0.022,RSH,"Fort Worth, TX",Consumer Discretionary,Computer & Electronics Retail
Tesoro Corp,0.022,TSO,"San Antonio, TX",Energy,Oil & Gas Refining & Marketing
"Sovereign Bancorp, Inc",0.021,SOV,"Reading, PA",Financials,Regional Banks
Lennar Corp (Class A),0.021,LEN,"Miami, Florida",Consumer Discretionary,Homebuilding
QLogic Corp ,0.02,QLGC,"Aliso Viejo, CA",Information Technology,Communications Equipment
"Manitowoc Co, Inc",0.02,MTW,"Milwaukee, WI",Industrials,Farm & Heavy Construction Machinery
"Harman International Industries, Inc",0.019,HAR,"Stamford, CT",Consumer Discretionary,Audio Electronics
"CIT Group, Inc",0.019,CIT,"New York, NY",Financials,Regional Banks
"Novellus Systems, Inc ",0.019,NVLS,"San Jose, CA",Information Technology,Semiconductor Equipment
"Jabil Circuit, Inc",0.019,JBL,"St. Petersburg, Florida",Information Technology,Electronic Manufacturing Services
"Nicor, Inc",0.019,GAS,"Naperville, IL",Utilities,Gas Utilities
Centex Corp,0.019,CTX,"Dallas, TX",Consumer Discretionary,Homebuilding
"Monster Worldwide, Inc ",0.018,MNST,"Corona, California",Consumer Staples,Soft Drinks & Non-alcoholic Beverages
Convergys Corp ,0.018,CVG,"Cincinnati, OH",Information Technology,Data Processing & Outsourced Services
First Horizon National Corp,0.018,FHN,"Memphis, TN",Financial Services,Banks - Regional
JDS Uniphase Corp ,0.018,JDSU,"Milpitas, CA",Information Technology,Communications Equipment
"Novell, Inc ",0.018,NOVL,"Provo, UT",Information Technology,Systems Software
"Dynegy, Inc (Class A) ",0.017,DYN,"Waltham, MA",Healthcare,Biotechnology
New York Times Co (Class A),0.017,NYT,"New York, NY",Communication Services,Publishing
"Ashland, Inc",0.016,ASH,"Wilmington, DE",Basic Materials,Specialty Chemicals
"Tellabs, Inc ",0.016,TLAB,"Naperville, IL",Information Technology,Communications Equipment
"Office Depot, Inc ",0.015,ODP,"Boca Raton, FL",Consumer Cyclical,Specialty Retail
"Jones Apparel Group, Inc",0.015,JNY,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Liz Claiborne, Inc",0.015,LIZ,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
ETRADE Financial Corp ,0.015,ETFC,"New York, NY",Financials,Investment Banking & Brokerage
KB HOME,0.015,KBH,"Los Angeles, CA",Consumer Cyclical,Residential Construction
"Teradyne, Inc ",0.013,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
National City Corp,0.013,NCC,"Cleveland, OH",Financials,Regional Banks
"AutoNation, Inc ",0.012,AN,"Fort Lauderdale, FL",Consumer Cyclical,Auto & Truck Dealerships
Meredith Corp,0.01,MDP,"Des Moines, IA",Communication Services,Publishing
Titanium Metals Corp,0.009,TIE,"Dallas, TX",Materials,Steel
Unisys Corp ,0.009,UIS,"Blue Bell, PA",Technology,Information Technology Services
Ciena Corp ,0.009,CIEN,"Hanover, Maryland",Information Technology,Communications Equipment
MGIC Investment Corp,0.008,MTG,"Milwaukee, WI",Financial Services,Insurance - Specialty
"Dillard's, Inc (Class A)",0.007,DDS,"Little Rock, AR",Consumer Cyclical,Department Stores
