Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
Cincinnati Financial Corp.,0.072,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
"HCP, Inc. REIT",0.071,PEAK,"Irvine, CA",Real Estate,Health Care REITs
Western Digital Corp.,0.071,WDC,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Mettler-Toledo International, Inc.",0.071,MTD,"Columbus, Ohio",Health Care,Life Sciences Tools & Services
Carnival Corp.,0.07,CCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Kraft Heinz Co.,0.07,KHC,"Chicago, Illinois; Pittsburgh, Pennsylvania",Consumer Staples,Packaged Foods & Meats
"Alexandria Real Estate Equities, Inc. REIT",0.07,ARE,"Pasadena, California",Real Estate,Office REITs
"Omnicom Group, Inc.",0.07,OMC,"New York City, New York",Communication Services,Advertising
"Martin Marietta Materials, Inc.",0.069,MLM,"Raleigh, North Carolina",Materials,Construction Materials
"Equifax, Inc.",0.068,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
International Paper Co.,0.067,IP,"Memphis, Tennessee",Materials,Paper & Plastic Packaging Products & Materials
Arthur J Gallagher & Co.,0.067,AJG,"Rolling Meadows, Illinois",Financials,Insurance Brokers
Laboratory Corp. of America Holdings,0.067,LH,"Burlington, North Carolina",Health Care,Health Care Services
Halliburton Co.,0.066,HAL,"Houston, Texas",Energy,Oil & Gas Equipment & Services
First Republic Bank,0.066,FRCB,"San Francisco, CA",Financial Services,Banks - Regional
"Copart, Inc.",0.065,CPRT,"Dallas, Texas",Industrials,Diversified Support Services
Lennar Corp. Class A,0.065,LEN,"Miami, Florida",Consumer Discretionary,Homebuilding
Kellogg Co.,0.065,K,"Chicago, IL",Consumer Defensive,Packaged Foods
"Best Buy Co., Inc.",0.065,BBY,"Richfield, Minnesota",Consumer Discretionary,Computer & Electronics Retail
Regions Financial Corp.,0.065,RF,"Birmingham, Alabama",Financials,Regional Banks
Amcor PLC,0.064,AMCR,"Warmley, Bristol, United Kingdom",Materials,Paper & Plastic Packaging Products & Materials
"Citizens Financial Group, Inc.",0.064,CFG,"Providence, Rhode Island",Financials,Regional Banks
"Maxim Integrated Products, Inc.",0.064,MXIM,"San Jose, CA",Information Technology,Semiconductors
"Teleflex, Inc.",0.063,TFX,"Wayne, PA",Healthcare,Medical Instruments & Supplies
"Evergy, Inc.",0.063,EVRG,"Kansas City, Missouri",Utilities,Electric Utilities
Hess Corp.,0.063,HES,"New York, NY",Energy,Oil & Gas Exploration & Production
Nucor Corp.,0.063,NUE,"Charlotte, North Carolina",Materials,Steel
Celanese Corp.,0.062,CE,"Irving, TX",Basic Materials,Chemicals
Baker Hughes a GE Co.,0.061,BHGE,"Houston, TX",Energy,Oil & Gas Equipment & Services
"CenterPoint Energy, Inc.",0.061,CNP,"Houston, Texas",Utilities,Multi-Utilities
"Huntington Bancshares, Inc.",0.061,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
"Akamai Technologies, Inc.",0.06,AKAM,"Cambridge, Massachusetts",Information Technology,Internet Services & Infrastructure
Waters Corp.,0.06,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
"Conagra Brands, Inc.",0.06,CAG,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
"Extra Space Storage, Inc. REIT",0.06,EXR,"Salt Lake City, Utah",Real Estate,Self-Storage REITs
"Principal Financial Group, Inc.",0.06,PFG,"Des Moines, Iowa",Financials,Life & Health Insurance
"Ulta Salon Cosmetics & Fragrance, Inc.",0.06,ULTA,"Bolingbrook, Illinois",Consumer Discretionary,Other Specialty Retail
"Mid-AmericaApartment Communities, Inc. REIT",0.06,MAA,"Memphis, Tennessee",Real Estate,Multi-Family Residential REITs
"Diamondback Energy, Inc.",0.059,FANG,"Midland, Texas",Energy,Oil & Gas Exploration & Production
"CarMax, Inc.",0.059,KMX,"Richmond, VA",Consumer Cyclical,Auto & Truck Dealerships
"Cooper Cos., Inc.",0.059,CTB,"Findlay, OH",Consumer Discretionary,Tires & Rubber
Genuine Parts Co.,0.059,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
Dover Corp.,0.059,DOV,"Downers Grove, Illinois",Industrials,Industrial Machinery & Supplies & Components
MGM Resorts International,0.059,MGM,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
"Darden Restaurants, Inc.",0.058,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
"Broadridge Financial Solutions, Inc.",0.058,BR,"Lake Success, New York",Industrials,Data Processing & Outsourced Services
"Xylem, Inc.",0.058,XYL,"White Plains, New York",Industrials,Industrial Machinery & Supplies & Components
"Quest Diagnostics, Inc.",0.058,DGX,"Secaucus, New Jersey",Health Care,Health Care Services
"UDR, Inc. REIT",0.057,UDR,"Highlands Ranch, Colorado",Real Estate,Multi-Family Residential REITs
"Take-TwoInteractive Software, Inc.",0.057,TTWO,"New York City, New York",Communication Services,Interactive Home Entertainment
"Cardinal Health, Inc.",0.056,CAH,"Dublin, Ohio",Health Care,Health Care Distributors
"Freeport-McMoRan, Inc.",0.056,FCX,"Phoenix, Arizona",Materials,Copper
"Skyworks Solutions, Inc.",0.055,SWKS,"Irvine, California",Information Technology,Semiconductors
"Hasbro, Inc.",0.055,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
"Concho Resources, Inc.",0.055,CXO,"Midland, TX",Energy,Oil & Gas Exploration & Production
"Hologic, Inc.",0.055,HOLX,"Marlborough, Massachusetts",Health Care,Health Care Equipment
Symantec Corp.,0.054,SYMC,"Tempe, AZ",Information Technology,Systems Software
Loews Corp.,0.054,L,"New York City, New York",Financials,Multi-line Insurance
Kansas City Southern,0.054,KSU,"Kansas City, MO",Industrials,Railroads
"W.W. Grainger, Inc.",0.054,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
Atmos Energy Corp.,0.054,ATO,"Dallas, Texas",Utilities,Gas Utilities
CBS Corp. Class B,0.053,CBS,"New York, NY",Communication Services,Broadcasting
"Align Technology, Inc.",0.053,ALGN,"Tempe, Arizona",Health Care,Health Care Supplies
Incyte Corp.,0.053,YTE,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
"International Flavors & Fragrances, Inc.",0.053,IFF,"New York City, New York",Materials,Specialty Chemicals
Wabtec Corp.,0.053,WAB,"Pittsburgh, Pennsylvania",Industrials,Construction Machinery & Heavy Transportation Equipment
"WellCare Health Plans, Inc.",0.053,WCG,"Tampa, FL",Health Care,Managed Health Care
"Arista Networks, Inc.",0.053,ANET,"Santa Clara, California",Information Technology,Communications Equipment
"Cboe Global Markets, Inc.",0.052,CBOE,"Chicago, Illinois",Financials,Financial Exchanges & Data
AmerisourceBergen Corp.,0.052,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
"Host Hotels & Resorts, Inc. REIT",0.052,HST,"Bethesda, Maryland",Real Estate,Hotel & Resort REITs
Seagate Technology PLC,0.052,STX,"Dublin, Ireland",Information Technology,"Technology Hardware, Storage & Peripherals"
"Expeditors International of Washington, Inc.",0.052,EXPD,"Seattle, Washington",Industrials,Air Freight & Logistics
"Gartner, Inc.",0.051,IT,"Stamford, Connecticut",Information Technology,IT Consulting & Other Services
Alliant Energy Corp.,0.051,LNT,"Madison, Wisconsin",Utilities,Electric Utilities
"NVR, Inc.",0.051,NVR,"Reston, Virginia",Consumer Discretionary,Homebuilding
"NetApp, Inc.",0.051,NTAP,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
J.M. Smucker Co.,0.05,SJM,"Orrville, Ohio",Consumer Staples,Packaged Foods & Meats
"Jacobs Engineering Group, Inc.",0.05,J,"Dallas, Texas",Industrials,Construction & Engineering
"MarketAxess Holdings, Inc.",0.05,MKTX,"New York, NY",Financial Services,Capital Markets
"Universal Health Services, Inc. Class B",0.05,UHS,"King of Prussia, Pennsylvania",Health Care,Health Care Facilities
IDEX Corp.,0.05,IEX,"Northbrook, Illinois",Industrials,Industrial Machinery & Supplies & Components
Lincoln National Corp.,0.05,LNC,"Radnor, PA",Financial Services,Insurance - Life
"Garmin, Ltd.",0.05,GRMN,"Schaffhausen, Switzerland",Consumer Discretionary,Consumer Electronics
Masco Corp.,0.049,MAS,"Livonia, Michigan",Industrials,Building Products
Duke Realty Corp. REIT,0.049,DRE,"Indianapolis, IN",Real Estate,Industrial REITs
"Citrix Systems, Inc.",0.049,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
"CenturyLink, Inc.",0.048,CTL,"Monroe, LA",Communication Services,Integrated Telecommunication Services
"DENTSPLY SIRONA, Inc.",0.048,XRAY,"Charlotte, NC",Healthcare,Medical Instruments & Supplies
Hormel Foods Corp.,0.048,HRL,"Austin, Minnesota",Consumer Staples,Packaged Foods & Meats
"Advance Auto Parts, Inc.",0.048,AAP,"Raleigh, NC",Consumer Cyclical,Auto Parts
"Leidos Holdings, Inc.",0.047,LDOS,"Reston, Virginia",Industrials,Diversified Support Services
Regency Centers Corp. REIT,0.047,REG,"Jacksonville, Florida",Real Estate,Retail REITs
"C.H. Robinson Worldwide, Inc.",0.047,CHRW,"Eden Prairie, Minnesota",Industrials,Air Freight & Logistics
"Nasdaq, Inc.",0.047,NDAQ,"New York City, New York",Financials,Financial Exchanges & Data
FMC Corp.,0.047,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
Brown-Forman Corp. Class B,0.046,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
"Textron, Inc.",0.046,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
"Norwegian Cruise Line Holdings, Ltd.",0.045,NCLH,"Miami-Dade County, Florida[4]",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Jack Henry & Associates, Inc.",0.045,JKHY,"Monett, Missouri",Financials,Transaction & Payment Processing Services
"NiSource, Inc.",0.045,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
"Fortinet, Inc.",0.045,FTNT,"Sunnyvale, California",Information Technology,Systems Software
Fox Corp. Class A,0.045,FOXA,"New York City, New York",Communication Services,Broadcasting
Pinnacle West Capital Corp.,0.044,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
"CF Industries Holdings, Inc.",0.044,CF,"Deerfield, Illinois",Materials,Fertilizers & Agricultural Chemicals
"Varian Medical Systems, Inc.",0.044,VAR,"Palo Alto, CA",Health Care,Health Care Equipment
"Noble Energy, Inc.",0.044,NBL,"Houston, TX",Energy,Oil & Gas Exploration & Production
SVB Financial Group,0.044,SIVB,"Santa Clara, CA",Financials,Regional Banks
Tractor Supply Co.,0.044,TSCO,"Brentwood, Tennessee",Consumer Discretionary,Other Specialty Retail
AES Corp.,0.044,AES,"Arlington, Virginia",Utilities,Independent Power Producers & Energy Traders
Molson Coors Brewing Co. Class B,0.044,TAP,"Chicago, Illinois",Consumer Staples,Brewers
ETRADE Financial Corp.,0.043,ETFC,"New York, NY",Financials,Investment Banking & Brokerage
"Everest Re Group, Ltd.",0.043,RE,"Pembroke, Bermuda",Financials,Reinsurance
"American Airlines Group, Inc.",0.043,AAL,"Fort Worth, TX",Industrials,Airlines
"Lamb Weston Holdings, Inc.",0.043,LW,"Eagle, Idaho",Consumer Staples,Packaged Foods & Meats
"Wynn Resorts, Ltd.",0.042,WYNN,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
"Raymond James Financial, Inc.",0.042,RJF,"St. Petersburg, Florida",Financials,Investment Banking & Brokerage
"Arconic, Inc.",0.042,ARNC,"Pittsburgh, PA",Industrials,Aerospace & Defense
Eastman Chemical Co.,0.041,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
"Comerica, Inc.",0.041,CMA,"Dallas, TX",Financial Services,Banks - Regional
Mylan NV,0.041,MYL,"Canonsburg, PA",Health Care,Pharmaceuticals
TechnipFMC PLC,0.041,FTI,"Houston, TX",Energy,Oil & Gas Equipment & Services
Vornado Realty Trust REIT,0.041,VNO,"New York, NY",Real Estate,REIT - Office
Marathon Oil Corp.,0.041,MRO,"Houston, TX",Energy,Oil & Gas Exploration & Production
"NRG Energy, Inc.",0.041,NRG,"Houston, Texas",Utilities,Independent Power Producers & Energy Traders
Packaging Corp. of America,0.04,PKG,"Lake Forest, Illinois",Materials,Paper & Plastic Packaging Products & Materials
Devon Energy Corp.,0.04,DVN,"Oklahoma City, Oklahoma",Energy,Oil & Gas Exploration & Production
Western Union Co.,0.04,WU,"Denver, CO",Financial Services,Credit Services
Tiffany & Co.,0.04,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Whirlpool Corp.,0.04,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
LKQ Corp.,0.04,LKQ,"Antioch, TN",Consumer Cyclical,Auto Parts
"United Rentals, Inc.",0.04,URI,"Stamford, Connecticut",Industrials,Trading Companies & Distributors
"Globe Life, Inc.",0.04,GL,"McKinney, Texas",Financials,Life & Health Insurance
Allegion PLC,0.039,ALLE,"Dublin, Ireland",Industrials,Building Products
Avery Dennison Corp.,0.039,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
"JB Hunt Transport Services, Inc.",0.039,JBHT,"Lowell, Arkansas",Industrials,Cargo Ground Transportation
Apache Corp.,0.039,APA,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"Henry Schein, Inc.",0.039,HSIC,"Melville, New York",Health Care,Health Care Distributors
Federal Realty Investment Trust REIT,0.038,FRT,"Rockville, Maryland",Real Estate,Retail REITs
"PerkinElmer, Inc.",0.038,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
"PulteGroup, Inc.",0.038,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
WestRock Co.,0.038,WRK,"Atlanta, GA",Materials,Paper Packaging
"Iron Mountain, Inc. REIT",0.037,IRM,"Portsmouth, New Hampshire",Real Estate,Other Specialized REITs
"Discovery, Inc. Class C",0.036,DISCA,"Silver Spring, MD",Communication Services,Broadcasting
"Qorvo, Inc.",0.036,QRVO,"Greensboro, NC",Technology,Semiconductors
"Huntington Ingalls Industries, Inc.",0.036,HII,"Newport News, Virginia",Industrials,Aerospace & Defense
"Snap-on,Inc.",0.035,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
Kimco Realty Corp. REIT,0.035,KIM,"Jericho, New York",Real Estate,Retail REITs
"Franklin Resources, Inc.",0.034,BEN,"San Mateo, California",Financials,Asset Management & Custody Banks
"Viacom, Inc. Class B",0.034,VIAB,"New York, NY",Communication Services,Movies & Entertainment
"Juniper Networks, Inc.",0.034,JNPR,"Sunnyvale, CA",Information Technology,Communications Equipment
HollyFrontier Corp.,0.034,HFC,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
"F5 Networks, Inc.",0.034,FFIV,"Seattle, Washington",Information Technology,Communications Equipment
"Interpublic Group of Cos., Inc.",0.034,IPG,"New York, NY",Communication Services,Advertising
DISH Network Corp. Class A,0.033,DISH,"Englewood, CO",Communication Services,Cable & Satellite
Zions Bancorp,0.033,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
"National Oilwell Varco, Inc.",0.033,NOV,"Houston, TX",Energy,Oil & Gas Equipment & Services
Kohl’s Corp.,0.032,KSS,"Menomonee Falls, WI",Consumer Cyclical,Department Stores
"Alaska Air Group, Inc.",0.032,ALK,"Seattle, WA",Industrials,Airlines
"ABIOMED, Inc.",0.032,ABMD,"Danvers, MA",Health Care,Health Care Equipment
Campbell Soup Co.,0.032,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
DXC Technology Co.,0.032,DXC,"Ashburn, VA",Technology,Information Technology Services
Apartment Investment & Management Co. Class A REIT,0.031,AIV,"Denver, CO",Real Estate,REIT - Residential
"Assurant, Inc.",0.031,AIZ,"Atlanta, Georgia",Financials,Multi-line Insurance
"Mohawk Industries, Inc.",0.031,MHK,"Calhoun, GA",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"Fortune Brands Home & Security, Inc.",0.031,FBHS,"Deerfield, IL",Industrials,Building Products
Perrigo Co. PLC,0.031,PRGO,"Dublin, Ireland",Healthcare,Drug Manufacturers - Specialty & Generic
"BorgWarner, Inc.",0.03,BWA,"Auburn Hills, MI",Consumer Cyclical,Auto Parts
"Tapestry, Inc.",0.03,TPR,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Nielsen Holdings PLC,0.03,NLSN,"New York, NY",Industrials,Research & Consulting Services
Albemarle Corp.,0.03,ALB,"Charlotte, North Carolina",Materials,Specialty Chemicals
Cabot Oil & Gas Corp.,0.03,COG,"Houston, TX",Energy,Oil & Gas Exploration & Production
"Newell Brands, Inc.",0.029,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
Mosaic Co.,0.029,MOS,"Tampa, Florida",Materials,Fertilizers & Agricultural Chemicals
"FLIR Systems, Inc.",0.029,FLIR,"Wilsonville, OR",Information Technology,Electronic Equipment & Instruments
SL Green Realty Corp. REIT,0.028,SLG,"New York, NY",Real Estate,REIT - Office
"Invesco, Ltd.",0.028,IVZ,"Atlanta, Georgia",Financials,Asset Management & Custody Banks
AO Smith Corp.,0.027,AOS,"Milwaukee, Wisconsin",Industrials,Building Products
"Robert Half International, Inc.",0.027,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
PVH Corp.,0.027,PVH,"New York, NY",Consumer Cyclical,Apparel Manufacturing
Sealed Air Corp.,0.026,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
Unum Group,0.026,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
Pentair PLC,0.026,PNR,"Worsley, United Kingdom",Industrials,Industrial Machinery & Supplies & Components
"People’s United Financial, Inc.",0.025,PBCT,"Bridgeport, CT",Financials,Regional Banks
Flowserve Corp.,0.024,FLS,"Irving, TX",Industrials,Specialty Industrial Machinery
Xerox Holdings Corp.,0.024,XRX,"Norwalk, CT",Industrials,Business Equipment & Supplies
"Harley-Davidson, Inc.",0.023,HOG,"Milwaukee, WI",Consumer Cyclical,Recreational Vehicles
"Hanesbrands, Inc.",0.022,HBI,"Winston-Salem, NC",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"DaVita, Inc.",0.022,DVA,"Denver, Colorado",Health Care,Health Care Services
"Quanta Services, Inc.",0.022,PWR,"Houston, Texas",Industrials,Construction & Engineering
"Leggett & Platt, Inc.",0.021,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Alliance Data Systems Corp.,0.021,ADS,"Columbus, OH",Information Technology,Data Processing & Outsourced Services
News Corp. Class A,0.021,NWSA,"New York City, New York",Communication Services,Publishing
Fox Corp. Class B,0.02,FOXA,"New York City, New York",Communication Services,Broadcasting
"Capri Holdings, Ltd.",0.02,CPRI,"London, United Kingdom",Consumer Cyclical,Luxury Goods
Ralph Lauren Corp.,0.02,RL,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Rollins, Inc.",0.02,ROL,"Atlanta, Georgia",Industrials,Environmental & Facilities Services
Cimarex Energy Co.,0.02,XEC,"Denver, CO",Energy,Oil & Gas Exploration & Production
IPG Photonics Corp.,0.019,IPGP,"Marlborough, MA",Technology,Semiconductor Equipment & Materials
"Macy’s, Inc.",0.019,M,"New York, NY",Consumer Cyclical,Department Stores
"H&R Block, Inc.",0.019,HRB,"Kansas City, MO",Consumer Cyclical,Personal Services
"Helmerich & Payne, Inc.",0.018,HP,"Tulsa, OK",Energy,Oil & Gas Drilling
"L Brands, Inc.",0.018,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
"Affiliated Managers Group, Inc.",0.017,AMG,"West Palm Beach, FL",Financial Services,Asset Management
"Discovery, Inc. Class A",0.017,DISCA,"Silver Spring, MD",Communication Services,Broadcasting
"TripAdvisor, Inc.",0.016,TRIP,"Needham, MA",Consumer Cyclical,Travel Services
"Gap, Inc.",0.015,GAP,"San Francisco, CA",Consumer Cyclical,Apparel Retail
"Under Armour, Inc. Class A",0.015,UA,"Baltimore, MD",Consumer Cyclical,Apparel Manufacturing
"Nordstrom, Inc.",0.014,JWN,"Seattle, WA",Consumer Discretionary,Department Stores
"Under Armour, Inc. Class C",0.014,UA,"Baltimore, MD",Consumer Cyclical,Apparel Manufacturing
Macerich Co. REIT,0.013,MAC,"Santa Monica, CA",Real Estate,REIT - Retail
"Coty, Inc. Class A",0.013,COTY,"New York, NY",Consumer Defensive,Household & Personal Products
Nektar Therapeutics,0.013,NKTR,"San Francisco, CA",Healthcare,Biotechnology
News Corp. Class B,0.007,NWSA,"New York City, New York",Communication Services,Publishing
