Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
"Wellpoint Health Networks, Inc",0.048,WLP,"Indianapolis, IN",Health Care,Managed Health Care
Summit Bancorp,0.047,SUB,"Hackensack, NJ",Financials,Regional Banks
"Praxair, Inc",0.047,PX,"Dallas, TX",Financial Services,Asset Management
Columbia Energy Group,0.045,CG,"Washington, DC",Financial Services,Asset Management
Cincinnati Financial Corp,0.045,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
"T Rowe Price Associates, Inc",0.045,TROW,"Baltimore, Maryland",Financials,Asset Management & Custody Banks
Rockwell International Corp,0.045,ROK,"Milwaukee, Wisconsin",Industrials,Electrical Components & Equipment
Ameren Corp,0.045,AEE,"St. Louis, Missouri",Utilities,Multi-Utilities
Norfolk Southern Corp,0.045,NSC,"Atlanta, Georgia",Industrials,Rail Transportation
"Federated Department Stores, Inc",0.045,FD,"Cincinnati, OH",Consumer Discretionary,Department Stores
Dun & Bradstreet Corp,0.045,DNB,"Short Hills, NJ",Industrials,Research & Consulting Services
Tiffany & Co,0.045,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Dollar General Corp,0.044,DG,"Goodlettsville, Tennessee",Consumer Staples,Consumer Staples Merchandise Retail
Ingersoll-Rand Co,0.044,IR,"Davidson, North Carolina",Industrials,Industrial Machinery & Supplies & Components
DTE Energy Co,0.043,DTE,"Detroit, Michigan",Utilities,Multi-Utilities
Archer-Daniels-Midland Co,0.043,ADM,"Chicago, Illinois",Consumer Staples,Agricultural Products & Services
"Delta Air Lines, Inc",0.043,DAL,"Atlanta, Georgia",Industrials,Passenger Airlines
"Cabletron Systems, Inc",0.043,CS,"Rochester, NH",Information Technology,Communications Equipment
"Dow Jones & Co, Inc",0.043,DJ,"New York, NY",Communication Services,Publishing
"Charter One Financial, Inc",0.043,CF,"Deerfield, Illinois",Materials,Fertilizers & Agricultural Chemicals
Key Span Corp,0.042,KSE,"New York, NY",Utilities,Electric Utilities
CINergy Corp,0.042,CIN,"Cincinnati, OH",Utilities,Electric Utilities
SouthTrust Corp,0.042,SOTR,"Birmingham, AL",Financials,Regional Banks
Florida Progress Corp,0.042,FPC,"St. Petersburg, FL",Utilities,Electric Utilities
Avery Dennison Corp,0.041,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
"Perkin Elmer, Inc",0.041,PKI,"Waltham, MA",Health Care,Health Care Equipment
Union Carbide Corp,0.04,UK,"Beijing, China",Real Estate,Real Estate Services
Regions Financial Corp,0.04,RF,"Birmingham, Alabama",Financials,Regional Banks
"TRW, Inc",0.039,TRW,"Livonia, MI",Consumer Discretionary,Auto Parts & Equipment
AMR Corp,0.039,AMR,"Bristol, TN",Basic Materials,Coking Coal
AmSouth Bancorp,0.039,ASO,"Katy, TX",Consumer Cyclical,Specialty Retail
"Lexmark International, Inc",0.039,LXK,"Lexington, KY",Information Technology,"Technology Hardware, Storage & Peripherals"
"Mattel, Inc",0.038,MAT,"El Segundo, CA",Consumer Cyclical,Leisure
Sapient Corp,0.038,SAPE,"Boston, MA",Information Technology,IT Consulting & Other Services
CSX Corp,0.038,CSX,"Jacksonville, Florida",Industrials,Rail Transportation
"Circuit City Stores, Inc",0.037,CC,"Wilmington, DE",Basic Materials,Specialty Chemicals
"BMC Software, Inc",0.037,BMC,"Houston, TX",Information Technology,Systems Software
"CIT Group, Inc (The), Class A",0.037,CIT,"New York, NY",Financials,Regional Banks
"Johnson Controls, Inc",0.037,JCI,"Cork, Ireland",Industrials,Building Products
"Ecolab, Inc",0.036,ECL,"Saint Paul, Minnesota",Materials,Specialty Chemicals
"Tricon Global Restaurants, Inc",0.036,YUM,"Louisville, Kentucky",Consumer Discretionary,Restaurants
Tosco Corp,0.036,TOS,"Wellesley, MA",,
Thermo Electron Corp,0.036,TMO,"Waltham, Massachusetts",Health Care,Life Sciences Tools & Services
Eaton Corp,0.036,ETN,"Dublin, Ireland",Industrials,Electrical Components & Equipment
Union Planters Corp,0.034,UPC,"Ji'An, China",Healthcare,Drug Manufacturers - Specialty & Generic
"Countrywide CreditIndustries, Inc",0.034,CFC,"Calabasas, CA",Financials,Thrifts & Mortgage Finance
Sempra Energy,0.034,SRE,"San Diego, California",Utilities,Multi-Utilities
"Harcourt General, Inc",0.034,H,"Chicago, IL",Consumer Cyclical,Lodging
"Fortune Brands, Inc",0.033,FBHS,"Deerfield, IL",Industrials,Building Products
Pinnacle West Capital Corp,0.033,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
"St Jude Medical Center, Inc",0.033,STJ,"St. Paul, MN",Health Care,Health Care Equipment
Hilton Hotels Corp,0.033,HLT,"Tysons Corner, Virginia",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Vulcan Materials Co,0.032,VMC,"Birmingham, Alabama",Materials,Construction Materials
Georgia-Pacific Corp,0.032,GP,"Vancouver, BC",Industrials,Farm & Heavy Construction Machinery
"GPU, Inc",0.032,GPU,"Morristown, NJ",Utilities,Electric Utilities
Old Kent Financial Corp,0.032,OK,"Grand Rapids, MI",Financials,Regional Banks
Goodrich (BF) Co (The),0.032,GR,"Charlotte, NC",Industrials,Aerospace & Defense
Ceridian Corp,0.031,CDAY,"Minneapolis, MN",Information Technology,Application Software
"Knight Ridder, Inc",0.031,KRI,"San Jose, CA",Communication Services,Publishing
Sealed Air Corp,0.03,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
"Equifax, Inc",0.03,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
Parker-Hannifin Corp,0.03,PH,"Cleveland, Ohio",Industrials,Industrial Machinery & Supplies & Components
"Brown-Forman Corp, Class B",0.03,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
Sabre Holdings Corp,0.03,TSG,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
American Power Conversion Corp,0.03,APCC,"West Kingston, RI",Information Technology,Electrical Components & Equipment
"CenturyTel, Inc",0.03,CTL,"Monroe, LA",Communication Services,Integrated Telecommunication Services
"Tektronix, Inc",0.03,TEK,"Beaverton, OR",Information Technology,Electronic Instruments
"Citrix Systems, Inc",0.029,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
"Huntington Bancshares, Inc",0.029,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
"UST, Inc",0.028,UST,"Greenwich, CT",Consumer Staples,Tobacco
Torchmark Corp,0.028,TMK,"McKinney, TX",Financials,Life & Health Insurance
Sherwin-Williams Co,0.028,SHW,"Cleveland, Ohio",Materials,Specialty Chemicals
"Block (H&R), Inc",0.028,HRB,"Kansas City, MO",Consumer Cyclical,Personal Services
"Young & Rubicam, Inc",0.028,YNR,"New York, NY",Communication Services,Advertising
NCR Corp,0.028,NCR,"Atlanta, GA",Information Technology,"Technology Hardware, Storage & Peripherals"
"Toys ""R"" Us, Inc",0.027,TOY,"Wayne, NJ",Consumer Discretionary,Specialty Stores
Unisys Corp,0.027,UIS,"Blue Bell, PA",Technology,Information Technology Services
Genuine Parts Co,0.027,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
SAFECO Corp,0.027,SAF,"Seattle, WA",Financials,Property & Casualty Insurance
"Harrah's Entertainment, Inc",0.027,HET,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
"Novell, Inc",0.026,NOVL,"Provo, UT",Information Technology,Systems Software
Phelps Dodge Corp,0.026,PD,"San Francisco, CA",Technology,Software - Application
"Cooper Industries, Inc",0.026,CBE,"Dublin, Ireland",Industrials,Electrical Components & Equipment
Dana Corp,0.025,DAN,"Maumee, OH",Consumer Cyclical,Auto Parts
"Leggett & Platt, Inc",0.025,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"JC Penney Co, Inc",0.025,JCP,"Plano, TX",Consumer Discretionary,Department Stores
"Mallinckrodt, Inc",0.025,MNK,"Staines-upon-Thames, UK",Health Care,Pharmaceuticals
"Placer Dome, Inc",0.025,PDG,"Vancouver, Canada",Materials,Gold
Compuware Corp,0.024,CPWR,"Philadelphia, PA",Utilities,Utilities - Renewable
RR Donnelley & Sons Co,0.024,RRD,"Chicago, IL",Industrials,Commercial Printing
"Willamette Industries, Inc",0.024,WLL,"Portland, OR",Materials,Paper Products
Healthsouth Corp,0.024,HLS,"Birmingham, AL",Health Care,Health Care Facilities
CMS Energy Corp,0.024,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
Inco Ltd,0.023,O,"San Diego, California",Real Estate,Retail REITs
Parametric Technology Corp,0.023,PTC,"Boston, Massachusetts",Information Technology,Application Software
"Autozone, Inc",0.023,AZO,"Memphis, Tennessee",Consumer Discretionary,Automotive Retail
K-Mart Corp,0.023,KMRT,"Troy, MI",Consumer Discretionary,General Merchandise Stores
"ITT Industries, Inc",0.023,ITT,"Stamford, CT",Industrials,Specialty Industrial Machinery
Sigma-Aldrich Corp,0.023,SIAL,"St. Louis, MO",Health Care,Life Sciences Tools & Services
Eastman Chemical Co,0.023,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
Whirlpool Corp,0.023,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
VF Corp,0.022,VFC,"Denver, CO",Consumer Cyclical,Apparel Manufacturing
Goodyear Tire & Rubber Co (The),0.022,GT,"Akron, OH",Consumer Cyclical,Auto Parts
Black & Decker Corp,0.022,BDK,"Towson, MD",Industrials,Household Appliances
"Rowan Cos, Inc",0.022,RDC,"Houston, TX",Energy,Oil & Gas Drilling
Newmont Mining Corp,0.022,NEM,"Denver, Colorado",Materials,Gold
"PACCAR, Inc",0.022,PCAR,"Bellevue, Washington",Industrials,Construction Machinery & Heavy Transportation Equipment
"Niagara Mohawk Holdings, Inc",0.021,NMK,"Syracuse, NY",Utilities,Electric Utilities
Westvaco Corp,0.021,WVC,"Stamford, CT",Materials,Paper Packaging
"Darden Restaurants, Inc",0.02,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
Nucor Corp,0.02,NUE,"Charlotte, North Carolina",Materials,Steel
"Office Depot, Inc",0.02,ODP,"Boca Raton, FL",Consumer Cyclical,Specialty Retail
Pall Corp,0.02,PLL,"Port Washington, NY",Industrials,Industrial Machinery
Mead Corp,0.019,MEA,"Dayton, OH",Materials,Paper Products
"Ashland, Inc",0.019,ASH,"Wilmington, DE",Basic Materials,Specialty Chemicals
"WW Grainger, Inc",0.019,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Conseco, Inc",0.019,CNO,"Carmel, IN",Financial Services,Insurance - Life
Maytag Corp,0.019,MYG,"Newton, IA",Consumer Discretionary,Household Appliances
"Coors (Adolph) Co, ClassB",0.018,TAP,"Chicago, Illinois",Consumer Staples,Brewers
Fluor Corp,0.018,FLR,"Irving, TX",Industrials,Engineering & Construction
"Sunoco, Inc",0.018,SUN,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
Millipore Corp,0.018,MIL,"Billerica, MA",Health Care,Life Sciences Tools & Services
"Wendy's International, Inc",0.017,WEN,"Dublin, OH",Consumer Cyclical,Restaurants
Andrew Corp,0.017,ANDW,"Orland Park, IL",Information Technology,Communications Equipment
"CR Bard, Inc",0.017,BCR,"Murray Hill, NJ",Health Care,Health Care Equipment
"Liz Claiborne, Inc",0.017,LIZ,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Adaptec, Inc",0.016,ADPT,"Seattle, WA",Healthcare,Biotechnology
Engelhard Corp,0.016,EC,"Bogotá, Colombia",Energy,Oil & Gas Integrated
Stanley Works (The),0.016,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
FMC Corp,0.016,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
"US Airways Group, Inc",0.016,LCC,"Tempe, AZ",Industrials,Airlines
"Nordstrom, Inc",0.016,JWN,"Seattle, WA",Consumer Discretionary,Department Stores
"Bausch & Lomb, Inc",0.016,BLCO,"Vaughan, ON",Healthcare,Medical Instruments & Supplies
Visteon Corp,0.016,VC,"Van Buren, MI",Consumer Cyclical,Auto Parts
"Temple-Inland, Inc",0.016,TIN,"Austin, TX",Materials,Paper Packaging
"Supervalu, Inc",0.016,SVU,"Eden Prairie, MN",Consumer Staples,Food Retail
"Hasbro, Inc",0.016,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
"Winn-Dixie Stores, Inc",0.016,WINN,"Jacksonville, FL",Consumer Staples,Food Retail
Navistar International Corp,0.015,NAV,"Lisle, IL",Industrials,Construction & Farm Machinery
Centex Corp,0.015,CTX,"Dallas, TX",Consumer Discretionary,Homebuilding
"International Flavors & Fragrances, Inc",0.014,IFF,"New York City, New York",Materials,Specialty Chemicals
"Allied Waste Industries, Inc",0.014,AW,"Phoenix, AZ",Industrials,Environmental & Facilities Services
Eastern Enterprises,0.014,EFU,"Charlestown, MA",Utilities,Multi-Utilities
Pactiv Corp,0.014,PTV,"Lake Forest, IL",Materials,Paper Packaging
"Humana, Inc",0.014,HUM,"Louisville, Kentucky",Health Care,Managed Health Care
"Bemis Co, Inc",0.014,BMS,"Neenah, WI",Materials,Paper Packaging
Quintiles Transnational Corp,0.014,Q,"Wilmington, Delaware",Information Technology,Semiconductor Materials & Equipment
Great Lakes Chemical Corp,0.013,GLK,"West Lafayette, IN",Materials,Specialty Chemicals
Brunswick Corp,0.013,BC,"Mettawa, IL",Consumer Cyclical,Recreational Vehicles
"NICOR, Inc",0.012,GAS,"Naperville, IL",Utilities,Gas Utilities
"Alberto-Culver Co, Class B",0.012,ACV,"Atlanta, GA",Financial Services,Asset Management
"Manor Care, Inc",0.012,HCR,"Toledo, OH",Health Care,Health Care Facilities
Boise Cascade Corp,0.012,BCC,"Boise, ID",Basic Materials,Lumber & Wood Production
"Allegheny Technologies, Inc",0.012,AYE,"Greensburg, PA",Utilities,Electric Utilities
"Hercules, Inc",0.012,HPC,"New York, NY",Materials,Specialty Chemicals
Meredith Corp,0.012,MDP,"Des Moines, IA",Communication Services,Publishing
"Autodesk, Inc",0.012,ADSK,"San Francisco, California",Information Technology,Application Software
Deluxe Corp,0.012,DLX,"Minneapolis, MN",Industrials,Conglomerates
Consolidated Stores Corp,0.012,CNS,"New York, NY",Financial Services,Asset Management
"Crown Cork & Seal Co, Inc",0.011,CCK,"Tampa, FL",Consumer Cyclical,Packaging & Containers
Crane Co,0.011,CR,"Stamford, CT",Industrials,Specialty Industrial Machinery
"Owens-Illinois, Inc",0.011,OI,"Perrysburg, OH",Consumer Cyclical,Packaging & Containers
Homestake Mining Co,0.011,HM,"San Francisco, CA",Materials,Gold
USX-US Steel Group,0.011,X,"Pittsburgh, PA",Materials,Steel
"Snap-on, Inc",0.01,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
Freeport-McMoran Copper & Gold,0.01,FCX,"Phoenix, Arizona",Materials,Copper
"Cummins Engine Co, Inc",0.01,CMI,"Columbus, Indiana",Industrials,Construction Machinery & Heavy Transportation Equipment
Pulte Corp,0.01,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
Kaufman & Broad Home Corp,0.01,KBH,"Los Angeles, CA",Consumer Cyclical,Residential Construction
"ONEOK, Inc",0.009,OKE,"Tulsa, Oklahoma",Energy,Oil & Gas Storage & Transportation
Peoples Energy Corp,0.009,PGL,"Chicago, IL",Utilities,Gas Utilities
"Ryder System, Inc",0.009,R,"Coral Gables, FL",Industrials,Rental & Leasing Services
"American Greetings Corp, Class A",0.009,AM,"Denver, CO",Energy,Oil & Gas Midstream
Thomas & Betts Corp,0.008,TNB,"Memphis, TN",Industrials,Electrical Components & Equipment
Louisiana-Pacific Corp,0.008,LPX,"Nashville, TN",Industrials,Building Products & Equipment
"Dillard's, Inc, Class A",0.008,DDS,"Little Rock, AR",Consumer Cyclical,Department Stores
Reebok International Ltd,0.008,RBK,"Canton, MA",Consumer Discretionary,Footwear
Tupperware Corp,0.007,TUP,"Orlando, FL",Consumer Discretionary,Housewares & Specialties
Ball Corp,0.007,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
Potlatch Corp,0.007,PCH,"Spokane, WA",Real Estate,REIT - Specialty
Timken Co,0.007,TKR,"North Canton, OH",Industrials,Tools & Accessories
Briggs & Stratton Corp,0.006,BGG,"Wauwatosa, WI",Industrials,Industrial Machinery
"Worthington Industries, Inc",0.006,WOR,"Columbus, OH",Industrials,Metal Fabrication
"National Service Industries, Inc",0.006,NSI,"Atlanta, GA",Industrials,Commercial & Residential Services
Cooper Tire & Rubber Co,0.006,CTB,"Findlay, OH",Consumer Discretionary,Tires & Rubber
Longs Drug Stores Corp,0.006,LDG,"Walnut Creek, CA",Consumer Discretionary,Drug Retail
"McDermott International, Inc",0.005,MDR,"Houston, TX",Energy,Oil & Gas Equipment & Services
Polaroid Corp,0.005,PRD,"Cambridge, MA",Consumer Discretionary,Consumer Electronics
Russell Corp,0.004,RML,"Alexander City, AL",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Springs Industries, Inc",0.004,SMI,"Fort Mill, SC",Consumer Discretionary,Home Furnishings
Grace (WR) & Co,0.004,GRA,"Columbia, MD",Materials,Specialty Chemicals
"Armstrong Holdings, Inc",0.004,ACKH,"Lancaster, PA",Industrials,Building Products
Bethlehem Steel Corp,0.003,BS,"Bethlehem, PA",Materials,Steel
