Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
"Salesforcecom, Inc ",0.067,CRM,"San Francisco, California",Information Technology,Application Software
"Hudson City Bancorp, Inc",0.066,HCBK,"Lodi, NJ",Financials,Thrifts & Mortgage Finance
"Starwood Hotels & Resorts Worldwide, Inc",0.066,HOT,"Stamford, CT",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Electronic Arts, Inc ",0.066,EA,"Redwood City, California",Communication Services,Interactive Home Entertainment
Linear Technology Corp,0.066,LLTC,"Milpitas, CA",Information Technology,Semiconductors
"H&R Block, Inc",0.066,HRB,"Kansas City, MO",Consumer Cyclical,Personal Services
KLA-Tencor Corp,0.066,KLAC,"Milpitas, California",Information Technology,Semiconductor Materials & Equipment
Genuine Parts Co,0.065,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
"Rockwell Automation, Inc",0.065,ROK,"Milwaukee, Wisconsin",Industrials,Electrical Components & Equipment
"ENSCO International, Inc",0.065,ESV,"London, UK",Energy,Oil & Gas Drilling
"Ventas, Inc",0.065,VTR,"Chicago, Illinois",Real Estate,Health Care REITs
Altera Corp,0.065,ALTR,"San Jose, CA",Information Technology,Semiconductors
"XL Capital, Ltd (Class A)",0.064,XL,"Stamford, CT",Financials,Property & Casualty Insurance
"American International Group, Inc ",0.064,AIG,"New York City, New York",Financials,Multi-line Insurance
"Nabors Industries, Ltd ",0.064,NBR,"Hamilton, Bermuda",Energy,Oil & Gas Drilling
Ameren Corp,0.063,AEE,"St. Louis, Missouri",Utilities,Multi-Utilities
"DaVita, Inc ",0.063,DVA,"Denver, Colorado",Health Care,Health Care Services
Sherwin-Williams Co,0.063,SHW,"Cleveland, Ohio",Materials,Specialty Chemicals
"AvalonBay Communities, Inc",0.063,AVB,"Arlington, Virginia",Real Estate,Multi-Family Residential REITs
DTE Energy Co,0.062,DTE,"Detroit, Michigan",Utilities,Multi-Utilities
"Genworth Financial, Inc (Class A)",0.062,GNW,"Richmond, VA",Financial Services,Insurance - Life
BJ Services Co,0.061,BJS,"Houston, TX",Energy,Oil & Gas Equipment & Services
"Jacobs Engineering Group, Inc ",0.061,J,"Dallas, Texas",Industrials,Construction & Engineering
"Qwest Communications International, Inc",0.061,Q,"Wilmington, Delaware",Information Technology,Semiconductor Materials & Equipment
KeyCorp,0.06,KEY,"Cleveland, Ohio",Financials,Regional Banks
EQT Corp,0.06,EQT,"Pittsburgh, Pennsylvania",Energy,Oil & Gas Exploration & Production
"WW Grainger, Inc",0.06,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
Flowserve Corp,0.059,FLS,"Irving, TX",Industrials,Specialty Industrial Machinery
"Autodesk, Inc ",0.059,ADSK,"San Francisco, California",Information Technology,Application Software
"People's United Financial, Inc",0.058,PBCT,"Bridgeport, CT",Financials,Regional Banks
"Harley-Davidson, Inc",0.058,HOG,"Milwaukee, WI",Consumer Cyclical,Recreational Vehicles
Waters Corp ,0.057,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
"Affiliated Computer Services, Inc (Class A) ",0.057,ACS,"Dallas, TX",Information Technology,Data Processing & Outsourced Services
"Varian Medical Systems, Inc ",0.057,VAR,"Palo Alto, CA",Health Care,Health Care Equipment
Wisconsin Energy Corp,0.057,WEC,"Milwaukee, Wisconsin",Utilities,Electric Utilities
ProLogis,0.057,PLD,"San Francisco, California",Real Estate,Industrial REITs
Brown-Forman Corp (Class B),0.057,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
"Pepsi Bottling Group, Inc",0.056,PBG,"Somers, NY",Consumer Staples,Soft Drinks
"Red Hat, Inc ",0.056,RHT,"Raleigh, NC",Information Technology,Systems Software
Whirlpool Corp,0.056,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"DENTSPLY International, Inc",0.055,XRAY,"Charlotte, NC",Healthcare,Medical Instruments & Supplies
"Pitney Bowes, Inc",0.055,PBI,"Stamford, CT",Industrials,Integrated Freight & Logistics
"Textron, Inc",0.055,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
M & T Bank Corp,0.055,MTB,"Buffalo, New York",Financials,Regional Banks
"Expedia, Inc ",0.054,EXPE,"Seattle, Washington",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Legg Mason, Inc",0.054,LM,"Baltimore, MD",Financials,Asset Management & Custody Banks
"Nordstrom, Inc",0.054,JWN,"Seattle, WA",Consumer Discretionary,Department Stores
Fastenal Co,0.054,FAST,"Winona, Minnesota",Industrials,Trading Companies & Distributors
"Plum Creek Timber Co, Inc",0.054,PCL,"Seattle, WA",Real Estate,Specialized REITs
"Health Care REIT, Inc",0.053,HCN,"Toledo, OH",Real Estate,Health Care REITs
SanDisk Corp ,0.053,SNDK,"Milpitas, California",Information Technology,"Technology Hardware, Storage & Peripherals"
Harris Corp,0.053,HRS,"Melbourne, FL",Industrials,Aerospace & Defense
"O'Reilly Automotive, Inc ",0.053,ORLY,"Springfield, Missouri",Consumer Discretionary,Automotive Retail
"Mylan, Inc ",0.053,MYL,"Canonsburg, PA",Health Care,Pharmaceuticals
Kimco Realty Corp,0.053,KIM,"Jericho, New York",Real Estate,Retail REITs
"Fidelity National Information Services, Inc",0.052,FIS,"Jacksonville, Florida",Financials,Transaction & Payment Processing Services
"Microchip Technology, Inc",0.052,MCHP,"Chandler, Arizona",Information Technology,Semiconductors
"Wynn Resorts, Ltd ",0.052,WYNN,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
"Iron Mountain, Inc ",0.052,IRM,"Portsmouth, New Hampshire",Real Estate,Other Specialized REITs
"CenterPoint Energy, Inc",0.051,CNP,"Houston, Texas",Utilities,Multi-Utilities
Tiffany & Co,0.051,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Teradata Corp ,0.051,TDC,"San Diego, CA",Technology,Software - Infrastructure
"Autozone, Inc ",0.05,AZO,"Memphis, Tennessee",Consumer Discretionary,Automotive Retail
"Darden Restaurants, Inc",0.05,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
Leucadia National Corp ,0.05,LUK,"New York, NY",Financials,Multi-Sector Holdings
Masco Corp,0.05,MAS,"Livonia, Michigan",Industrials,Building Products
Ball Corp,0.05,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
"VeriSign, Inc ",0.049,VRSN,"Reston, Virginia",Information Technology,Internet Services & Infrastructure
"Limited Brands, Inc",0.049,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
"Allegheny Energy, Inc",0.048,AYE,"Greensburg, PA",Utilities,Electric Utilities
"Comerica, Inc",0.048,CMA,"Dallas, TX",Financial Services,Banks - Regional
Windstream Corp,0.048,WIN,"Little Rock, AR",Communication Services,Alternative Carriers
"McCormick & Co, Inc",0.048,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
RR Donnelley & Sons Co,0.047,RRD,"Chicago, IL",Industrials,Commercial Printing
GameStop Corp (Class A) ,0.047,GME,"Grapevine, TX",Consumer Cyclical,Specialty Retail
"Newell Rubbermaid, Inc",0.047,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
Polo Ralph Lauren Corp,0.047,RL,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Quanta Services, Inc ",0.046,PWR,"Houston, Texas",Industrials,Construction & Engineering
"Estee Lauder Cos, Inc (Class A)",0.046,EL,"New York City, New York",Consumer Staples,Personal Care Products
"Cephalon, Inc ",0.046,CEPH,"Frazer, PA",Health Care,Pharmaceuticals
"Whole Foods Market, Inc ",0.046,WFM,"Austin, TX",Consumer Staples,Food Retail
Cincinnati Financial Corp,0.045,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
"FLIR Systems, Inc ",0.045,FLIR,"Wilsonville, OR",Information Technology,Electronic Equipment & Instruments
Northeast Utilities,0.045,NU,"São Paulo, SP",Financial Services,Banks - Regional
Pioneer Natural Resources Co,0.045,PXD,"Irving, TX",Energy,Oil & Gas Exploration & Production
"CF Industries Holdings, Inc",0.044,CF,"Deerfield, Illinois",Materials,Fertilizers & Agricultural Chemicals
Goodyear Tire & Rubber Co ,0.044,GT,"Akron, OH",Consumer Cyclical,Auto Parts
"Stericycle, Inc ",0.044,SRCL,"Bannockburn, IL",Industrials,Environmental & Facilities Services
FMC Corp,0.044,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
SLM Corp ,0.044,SLM,"Newark, DE",Financial Services,Credit Services
Avery Dennison Corp,0.044,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
Cintas Corp,0.043,CTAS,"Mason, Ohio",Industrials,Diversified Support Services
Dun & Bradstreet Corp,0.043,DNB,"Short Hills, NJ",Industrials,Research & Consulting Services
"Airgas, Inc",0.043,ARG,"Radnor, PA",Materials,Industrial Gases
CareFusion Corp ,0.042,CFN,"San Diego, CA",Health Care,Health Care Supplies
Moody's Corp,0.042,MCO,"New York City, New York",Financials,Financial Exchanges & Data
Millipore Corp ,0.042,MIL,"Billerica, MA",Health Care,Life Sciences Tools & Services
Eastman Chemical Co,0.042,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
"Watson Pharmaceuticals, Inc ",0.042,WPI,"Parsippany, NJ",Health Care,Pharmaceuticals
SCANA Corp,0.041,SCG,"Cayce, SC",Utilities,Multi-Utilities
MeadWestvaco Corp,0.041,MWV,"Richmond, VA",Materials,Paper Packaging
"Tyson Foods, Inc (Class A)",0.041,TSN,"Springdale, Arkansas",Consumer Staples,Packaged Foods & Meats
"NiSource, Inc",0.041,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
Pall Corp,0.041,PLL,"Port Washington, NY",Industrials,Industrial Machinery
"Robert Half International, Inc",0.041,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
"Assurant, Inc",0.041,AIZ,"Atlanta, Georgia",Financials,Multi-line Insurance
"Denbury Resources, Inc ",0.041,DNR,"Plano, TX",Energy,Oil & Gas Exploration & Production
"MEMC Electronic Materials, Inc ",0.04,WFR,"St. Peters, MO",Information Technology,Semiconductors
Cabot Oil & Gas Corp,0.04,COG,"Houston, TX",Energy,Oil & Gas Exploration & Production
"Equifax, Inc",0.04,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
"Family Dollar Stores, Inc",0.04,FDO,"Matthews, NC",Consumer Discretionary,General Merchandise Stores
"Interpublic Group of Cos, Inc ",0.039,IPG,"New York, NY",Communication Services,Advertising
Torchmark Corp,0.039,TMK,"McKinney, TX",Financials,Life & Health Insurance
LSI Logic Corp ,0.038,LSI,"San Jose, CA",Information Technology,Semiconductors
"Pulte Homes, Inc",0.037,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
"Hasbro, Inc",0.037,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
Pactiv Corp ,0.037,PTV,"Lake Forest, IL",Materials,Paper Packaging
"Allegheny Technologies, Inc",0.037,AYE,"Greensburg, PA",Utilities,Electric Utilities
"DeVry, Inc",0.037,DV,"New York, NY",Communication Services,Advertising Agencies
"Akamai Technologies, Inc ",0.037,AKAM,"Cambridge, Massachusetts",Information Technology,Internet Services & Infrastructure
The Stanley Works,0.036,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
"Sunoco, Inc",0.036,SUN,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
National Semiconductor Corp,0.036,NSM,"Santa Clara, CA",Information Technology,Semiconductors
Pinnacle West Capital Corp,0.036,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
Scripps Networks Interactive (Class A),0.035,SNI,"Knoxville, TN",Communication Services,Broadcasting
"Pepco Holdings, Inc",0.035,POM,"Guangzhou, China",Healthcare,Pharmaceutical Retailers
Sears Holdings Corp ,0.035,SHLD,"Hoffman Estates, IL",Consumer Discretionary,Department Stores
"SUPERVALU, Inc",0.034,SVU,"Eden Prairie, MN",Consumer Staples,Food Retail
"Total System Services, Inc",0.034,TSS,"Columbus, GA",Information Technology,Data Processing & Outsourced Services
"Advanced Micro Devices, Inc ",0.034,AMD,"Santa Clara, California",Information Technology,Semiconductors
Dean Foods Co ,0.034,DF,"Dallas, TX",Consumer Staples,Packaged Foods & Meats
"DR Horton, Inc",0.034,DHI,"Arlington, Texas",Consumer Discretionary,Homebuilding
Sealed Air Corp,0.034,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
"Huntington Bancshares, Inc",0.033,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
"Leggett & Platt, Inc",0.033,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
CMS Energy Corp,0.033,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
"TECO Energy, Inc",0.032,TE,"Austin, TX",Industrials,Electrical Equipment & Parts
"International Flavors & Fragrances, Inc",0.032,IFF,"New York City, New York",Materials,Specialty Chemicals
"Constellation Brands, Inc (Class A) ",0.032,STZ,"Rochester, New York",Consumer Staples,Distillers & Vintners
"Coventry Health Care, Inc ",0.032,CVH,"Bethesda, MD",Health Care,Managed Health Care
Marshall & Ilsley Corp,0.032,MI,"Sha Tin, Hong Kong",Consumer Cyclical,Internet Retail
Wyndham Worldwide Corp,0.031,WYN,"Parsippany, NJ",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Nasdaq OMX Group, Inc ",0.031,NDAQ,"New York City, New York",Financials,Financial Exchanges & Data
First Horizon National Corp ,0.031,FHN,"Memphis, TN",Financial Services,Banks - Regional
Abercrombie & Fitch Co (Class A),0.031,ANF,"New Albany, OH",Consumer Cyclical,Apparel Retail
"Gannett Co, Inc",0.031,GCI,"McLean, VA",Communication Services,Publishing
Washington Post Co (Class B),0.031,WPO,"Washington, D.C.",Consumer Discretionary,Broadcasting
"Molex, Inc",0.03,MOLX,"Lisle, IL",Information Technology,Electronic Components
"IMS Health, Inc",0.03,IMS,"Danbury, CT",Health Care,Health Care Services
"Bemis Co, Inc",0.03,BMS,"Neenah, WI",Materials,Paper Packaging
Black & Decker Corp,0.03,BDK,"Towson, MD",Industrials,Household Appliances
"CB Richard Ellis Group, Inc (Class A) ",0.03,CBG,"Los Angeles, CA",Real Estate,Real Estate Services
"Integrys Energy Group, Inc",0.03,TEG,"Chicago, IL",Utilities,Multi-Utilities
"Tellabs, Inc ",0.029,TLAB,"Naperville, IL",Information Technology,Communications Equipment
"King Pharmaceuticals, Inc ",0.029,KG,"Hamilton, Bermuda",Financial Services,Insurance Brokers
"Rowan Cos, Inc",0.028,RDC,"Houston, TX",Energy,Oil & Gas Drilling
"Janus Capital Group, Inc",0.027,JNS,"Denver, CO",Financials,Asset Management & Custody Banks
"Patterson Cos, Inc ",0.027,PDCO,"St. Paul, MN",Health Care,Health Care Care Products
Hormel Foods Corp,0.027,HRL,"Austin, Minnesota",Consumer Staples,Packaged Foods & Meats
"Jabil Circuit, Inc",0.026,JBL,"St. Petersburg, Florida",Information Technology,Electronic Manufacturing Services
Tenet Healthcare Corp ,0.026,THC,"Dallas, TX",Healthcare,Medical Care Facilities
Massey Energy Co,0.026,MEE,"St. Louis, MO",Energy,Coal & Consumable Fuels
"MetroPCS Communications, Inc ",0.026,PCS,"Richardson, TX",Communication Services,Wireless Telecommunication Services
Frontier Communications Corp,0.025,FYBR,"Dallas, TX",Communication Services,Telecom Services
"Harman International Industries, Inc",0.025,HAR,"Stamford, CT",Consumer Discretionary,Audio Electronics
"Federated Investors, Inc (Class B)",0.025,FII,"Pittsburgh, PA",Financials,Asset Management & Custody Banks
"PerkinElmer, Inc",0.024,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
Zions Bancorp,0.024,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
"Monster Worldwide, Inc ",0.024,MNST,"Corona, California",Consumer Staples,Soft Drinks & Non-alcoholic Beverages
Lennar Corp (Class A),0.024,LEN,"Miami, Florida",Consumer Discretionary,Homebuilding
"Ryder System, Inc",0.024,R,"Coral Gables, FL",Industrials,Rental & Leasing Services
AK Steel Holding Corp,0.023,AKS,"West Chester, OH",Materials,Steel
Tesoro Corp,0.022,TSO,"San Antonio, TX",Energy,Oil & Gas Refining & Marketing
RadioShack Corp,0.022,RSH,"Fort Worth, TX",Consumer Discretionary,Computer & Electronics Retail
"Big Lots, Inc ",0.022,BIG,"Columbus, OH",Consumer Discretionary,General Merchandise Stores
"Novellus Systems, Inc ",0.022,NVLS,"San Jose, CA",Information Technology,Semiconductor Equipment
QLogic Corp ,0.022,QLGC,"Aliso Viejo, CA",Information Technology,Communications Equipment
"Snap-on, Inc",0.022,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
"Office Depot, Inc ",0.02,ODP,"Boca Raton, FL",Consumer Cyclical,Specialty Retail
Compuware Corp ,0.019,CPWR,"Philadelphia, PA",Utilities,Utilities - Renewable
Apartment Investment & Management Co (Class A),0.019,AIV,"Denver, CO",Real Estate,REIT - Residential
"AutoNation, Inc ",0.018,AN,"Fort Lauderdale, FL",Consumer Cyclical,Auto & Truck Dealerships
"Lexmark International, Inc (Class A) ",0.018,LXK,"Lexington, KY",Information Technology,"Technology Hardware, Storage & Peripherals"
"Nicor, Inc",0.018,GAS,"Naperville, IL",Utilities,Gas Utilities
ETRADE Financial Corp ,0.017,ETFC,"New York, NY",Financials,Investment Banking & Brokerage
"Teradyne, Inc ",0.017,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
"Novell, Inc ",0.017,NOVL,"Provo, UT",Information Technology,Systems Software
JDS Uniphase Corp ,0.017,JDSU,"Milpitas, CA",Information Technology,Communications Equipment
Ciena Corp ,0.016,CIEN,"Hanover, Maryland",Information Technology,Communications Equipment
"Dynegy, Inc (Class A) ",0.014,DYN,"Waltham, MA",Healthcare,Biotechnology
Eastman Kodak Co,0.014,KODK,"Rochester, NY",Industrials,Specialty Business Services
KB HOME,0.013,KBH,"Los Angeles, CA",Consumer Cyclical,Residential Construction
Convergys Corp ,0.013,CVG,"Cincinnati, OH",Information Technology,Data Processing & Outsourced Services
"MBIA, Inc ",0.013,MBI,"Purchase, NY",Financial Services,Insurance - Specialty
Meredith Corp,0.012,MDP,"Des Moines, IA",Communication Services,Publishing
New York Times Co (Class A),0.01,NYT,"New York, NY",Communication Services,Publishing
Titanium Metals Corp,0.009,TIE,"Dallas, TX",Materials,Steel
