Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
"Conagra Brands, Inc.",0.062,CAG,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
"Old Dominion Freight Line, Inc.",0.062,ODFL,"Thomasville, North Carolina",Industrials,Cargo Ground Transportation
Kansas City Southern,0.062,KSU,"Kansas City, MO",Industrials,Railroads
"Hologic, Inc.",0.062,HOLX,"Marlborough, Massachusetts",Health Care,Health Care Equipment
CDW Corp.,0.062,CDW,"Vernon Hills, Illinois",Information Technology,Technology Distributors
"Citrix Systems, Inc.",0.061,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
Tractor Supply Co.,0.061,TSCO,"Brentwood, Tennessee",Consumer Discretionary,Other Specialty Retail
Incyte Corp.,0.06,YTE,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
"Cooper Cos., Inc.",0.059,CTB,"Findlay, OH",Consumer Discretionary,Tires & Rubber
"Domino’s Pizza, Inc.",0.059,DPZ,"Ann Arbor, Michigan",Consumer Discretionary,Restaurants
Northern Trust Corp.,0.058,NTRS,"Chicago, Illinois",Financials,Asset Management & Custody Banks
"W.W. Grainger, Inc.",0.058,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
Kellogg Co.,0.058,K,"Chicago, IL",Consumer Defensive,Packaged Foods
International Paper Co.,0.057,IP,"Memphis, Tennessee",Materials,Paper & Plastic Packaging Products & Materials
"Fortinet, Inc.",0.057,FTNT,"Sunnyvale, California",Information Technology,Systems Software
"ViacomCBS, Inc. Class B",0.057,PARA,"New York, NY",Communication Services,Movies & Entertainment
Dover Corp.,0.056,DOV,"Downers Grove, Illinois",Industrials,Industrial Machinery & Supplies & Components
"CBRE Group, Inc. Class A",0.056,CBRE,"Dallas, Texas",Real Estate,Real Estate Services
"Teleflex, Inc.",0.056,TFX,"Wayne, PA",Healthcare,Medical Instruments & Supplies
"Varian Medical Systems, Inc.",0.056,VAR,"Palo Alto, CA",Health Care,Health Care Equipment
FirstEnergy Corp.,0.056,FE,"Akron, Ohio",Utilities,Electric Utilities
"Ventas, Inc. REIT",0.056,VTR,"Chicago, Illinois",Real Estate,Health Care REITs
"Expeditors International of Washington, Inc.",0.055,EXPD,"Seattle, Washington",Industrials,Air Freight & Logistics
Las Vegas Sands Corp.,0.055,LVS,"Las Vegas, Nevada",Consumer Discretionary,Casinos & Gaming
"Paycom Software, Inc.",0.055,PAYC,"Oklahoma City, Oklahoma",Industrials,Human Resource & Employment Services
"Quest Diagnostics, Inc.",0.054,DGX,"Secaucus, New Jersey",Health Care,Health Care Services
Fifth Third Bancorp,0.054,FITB,"Cincinnati, Ohio",Financials,Regional Banks
"CarMax, Inc.",0.054,KMX,"Richmond, VA",Consumer Cyclical,Auto & Truck Dealerships
"Broadridge Financial Solutions, Inc.",0.054,BR,"Lake Success, New York",Industrials,Data Processing & Outsourced Services
"Xylem, Inc.",0.054,XYL,"White Plains, New York",Industrials,Industrial Machinery & Supplies & Components
"Qorvo, Inc.",0.054,QRVO,"Greensboro, NC",Technology,Semiconductors
STERIS PLC,0.054,STE,"Dublin, Ireland",Health Care,Health Care Equipment
"Healthpeak Properties, Inc. REIT",0.053,DOC,"Denver, Colorado",Real Estate,Health Care REITs
"Martin Marietta Materials, Inc.",0.053,MLM,"Raleigh, North Carolina",Materials,Construction Materials
Masco Corp.,0.052,MAS,"Livonia, Michigan",Industrials,Building Products
"Etsy, Inc.",0.052,ETSY,"Brooklyn, NY",Consumer Cyclical,Internet Retail
AmerisourceBergen Corp.,0.051,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
Pioneer Natural Resources Co.,0.051,PXD,"Irving, TX",Energy,Oil & Gas Exploration & Production
"NVR, Inc.",0.051,NVR,"Reston, Virginia",Consumer Discretionary,Homebuilding
Synchrony Financial,0.051,SYF,"Stamford, Connecticut",Financials,Consumer Finance
"Nasdaq, Inc.",0.051,NDAQ,"New York City, New York",Financials,Financial Exchanges & Data
"Catalent, Inc.",0.05,CTLT,"Somerset, NJ",Health Care,Pharmaceuticals
"Tyler Technologies, Inc.",0.05,TYL,"Plano, Texas",Information Technology,Application Software
"Extra Space Storage, Inc. REIT",0.05,EXR,"Salt Lake City, Utah",Real Estate,Self-Storage REITs
"PerkinElmer, Inc.",0.05,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
Genuine Parts Co.,0.05,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
"C.H. Robinson Worldwide, Inc.",0.049,CHRW,"Eden Prairie, Minnesota",Industrials,Air Freight & Logistics
"Cardinal Health, Inc.",0.049,CAH,"Dublin, Ohio",Health Care,Health Care Distributors
FMC Corp.,0.049,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
Brown-Forman Corp. Class B,0.049,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
"Garmin, Ltd.",0.049,GRMN,"Schaffhausen, Switzerland",Consumer Discretionary,Consumer Electronics
Zebra Technologies Corp. Class A,0.049,ZBRA,"Lincolnshire, Illinois",Information Technology,Electronic Equipment & Instruments
IDEX Corp.,0.049,IEX,"Northbrook, Illinois",Industrials,Industrial Machinery & Supplies & Components
Hormel Foods Corp.,0.049,HRL,"Austin, Minnesota",Consumer Staples,Packaged Foods & Meats
Duke Realty Corp. REIT,0.049,DRE,"Indianapolis, IN",Real Estate,Industrial REITs
Nucor Corp.,0.049,NUE,"Charlotte, North Carolina",Materials,Steel
"Hartford Financial Services Group, Inc.",0.048,HIG,"Hartford, Connecticut",Financials,Property & Casualty Insurance
"Ingersoll Rand, Inc.",0.047,IR,"Davidson, North Carolina",Industrials,Industrial Machinery & Supplies & Components
"Teradyne, Inc.",0.047,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
"Mid-AmericaApartment Communities, Inc. REIT",0.047,MAA,"Memphis, Tennessee",Real Estate,Multi-Family Residential REITs
"Darden Restaurants, Inc.",0.047,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
"Essex Property Trust, Inc. REIT",0.047,ESS,"San Mateo, California",Real Estate,Multi-Family Residential REITs
J.M. Smucker Co.,0.047,SJM,"Orrville, Ohio",Consumer Staples,Packaged Foods & Meats
"International Flavors & Fragrances, Inc.",0.047,IFF,"New York City, New York",Materials,Specialty Chemicals
Celanese Corp.,0.047,CE,"Irving, TX",Basic Materials,Chemicals
"Ulta Beauty, Inc.",0.046,ULTA,"Bolingbrook, Illinois",Consumer Discretionary,Other Specialty Retail
"Expedia Group, Inc.",0.045,EXPE,"Seattle, Washington",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"United Rentals, Inc.",0.045,URI,"Stamford, Connecticut",Industrials,Trading Companies & Distributors
SVB Financial Group,0.045,SIVB,"Santa Clara, CA",Financials,Regional Banks
"ABIOMED, Inc.",0.045,ABMD,"Danvers, MA",Health Care,Health Care Equipment
"PulteGroup, Inc.",0.045,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
Alliant Energy Corp.,0.045,LNT,"Madison, Wisconsin",Utilities,Electric Utilities
Tiffany & Co.,0.045,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Jack Henry & Associates, Inc.",0.044,JKHY,"Monett, Missouri",Financials,Transaction & Payment Processing Services
"NortonLifeLock, Inc.",0.044,GEN,"Tempe, Arizona",Information Technology,Systems Software
Waters Corp.,0.044,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
Hewlett Packard Enterprise Co.,0.044,HPE,"Houston, Texas",Information Technology,"Technology Hardware, Storage & Peripherals"
"Jacobs Engineering Group, Inc.",0.043,J,"Dallas, Texas",Industrials,Construction & Engineering
"Fortune Brands Home & Security, Inc.",0.043,FBHS,"Deerfield, IL",Industrials,Building Products
AES Corp.,0.043,AES,"Arlington, Virginia",Utilities,Independent Power Producers & Energy Traders
"Leidos Holdings, Inc.",0.043,LDOS,"Reston, Virginia",Industrials,Diversified Support Services
M&T Bank Corp.,0.042,MTB,"Buffalo, New York",Financials,Regional Banks
Cincinnati Financial Corp.,0.042,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
KeyCorp,0.042,KEY,"Cleveland, Ohio",Financials,Regional Banks
"Evergy, Inc.",0.042,EVRG,"Kansas City, Missouri",Utilities,Electric Utilities
"Boston Properties, Inc. REIT",0.041,BXP,"Boston, Massachusetts",Real Estate,Office REITs
"ONEOK, Inc.",0.041,OKE,"Tulsa, Oklahoma",Energy,Oil & Gas Storage & Transportation
"Royal Caribbean Cruises, Ltd.",0.041,RCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Whirlpool Corp.,0.041,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Atmos Energy Corp.,0.041,ATO,"Dallas, Texas",Utilities,Gas Utilities
"Teledyne Technologies, Inc.",0.041,TDY,"Thousand Oaks, California",Information Technology,Electronic Equipment & Instruments
ETRADE Financial Corp.,0.041,ETFC,"New York, NY",Financials,Investment Banking & Brokerage
Westinghouse Air Brake Technologies Corp.,0.04,WAB,"Pittsburgh, Pennsylvania",Industrials,Construction Machinery & Heavy Transportation Equipment
"Arista Networks, Inc.",0.04,ANET,"Santa Clara, California",Information Technology,Communications Equipment
Hess Corp.,0.04,HES,"New York, NY",Energy,Oil & Gas Exploration & Production
Regions Financial Corp.,0.04,RF,"Birmingham, Alabama",Financials,Regional Banks
"Gartner, Inc.",0.04,IT,"Stamford, Connecticut",Information Technology,IT Consulting & Other Services
"Bio-RadLaboratories, Inc. Class A",0.04,BIO,"Hercules, CA",Healthcare,Medical Devices
"Citizens Financial Group, Inc.",0.039,CFG,"Providence, Rhode Island",Financials,Regional Banks
Seagate Technology PLC,0.039,STX,"Dublin, Ireland",Information Technology,"Technology Hardware, Storage & Peripherals"
"JB Hunt Transport Services, Inc.",0.039,JBHT,"Lowell, Arkansas",Industrials,Cargo Ground Transportation
"Omnicom Group, Inc.",0.039,OMC,"New York City, New York",Communication Services,Advertising
Western Digital Corp.,0.038,WDC,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
Eastman Chemical Co.,0.038,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
Avery Dennison Corp.,0.038,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
"Advance Auto Parts, Inc.",0.038,AAP,"Raleigh, NC",Consumer Cyclical,Auto Parts
Halliburton Co.,0.038,HAL,"Houston, Texas",Energy,Oil & Gas Equipment & Services
"CenterPoint Energy, Inc.",0.038,CNP,"Houston, Texas",Utilities,Multi-Utilities
"Hasbro, Inc.",0.038,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
"Principal Financial Group, Inc.",0.037,PFG,"Des Moines, Iowa",Financials,Life & Health Insurance
Packaging Corp. of America,0.037,PKG,"Lake Forest, Illinois",Materials,Paper & Plastic Packaging Products & Materials
"United Continental Holdings, Inc.",0.036,UAL,"Chicago, Illinois",Industrials,Passenger Airlines
"NetApp, Inc.",0.036,NTAP,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
Campbell Soup Co.,0.035,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
"Cboe Global Markets, Inc.",0.035,CBOE,"Chicago, Illinois",Financials,Financial Exchanges & Data
Fox Corp. Class A,0.035,FOXA,"New York City, New York",Communication Services,Broadcasting
"DENTSPLY SIRONA, Inc.",0.035,XRAY,"Charlotte, NC",Healthcare,Medical Instruments & Supplies
"CenturyLink, Inc.",0.035,CTL,"Monroe, LA",Communication Services,Integrated Telecommunication Services
"Lamb Weston Holdings, Inc.",0.035,LW,"Eagle, Idaho",Consumer Staples,Packaged Foods & Meats
"UDR, Inc. REIT",0.034,UDR,"Highlands Ranch, Colorado",Real Estate,Multi-Family Residential REITs
Albemarle Corp.,0.034,ALB,"Charlotte, North Carolina",Materials,Specialty Chemicals
"Huntington Bancshares, Inc.",0.034,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
Allegion PLC,0.033,ALLE,"Dublin, Ireland",Industrials,Building Products
"Raymond James Financial, Inc.",0.032,RJF,"St. Petersburg, Florida",Financials,Investment Banking & Brokerage
Western Union Co.,0.032,WU,"Denver, CO",Financial Services,Credit Services
MGM Resorts International,0.032,MGM,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
WestRock Co.,0.032,WRK,"Atlanta, GA",Materials,Paper Packaging
WR Berkley Corp.,0.032,WRB,"Greenwich, Connecticut",Financials,Property & Casualty Insurance
"Concho Resources, Inc.",0.032,CXO,"Midland, TX",Energy,Oil & Gas Exploration & Production
Baker Hughes Co.,0.031,BKR,"Houston, Texas",Energy,Oil & Gas Equipment & Services
"Henry Schein, Inc.",0.031,HSIC,"Melville, New York",Health Care,Health Care Distributors
"Universal Health Services, Inc. Class B",0.031,UHS,"King of Prussia, Pennsylvania",Health Care,Health Care Facilities
Loews Corp.,0.03,L,"New York City, New York",Financials,Multi-line Insurance
Occidental Petroleum Corp.,0.03,OXY,"Houston, Texas",Energy,Oil & Gas Exploration & Production
Pinnacle West Capital Corp.,0.03,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
"Textron, Inc.",0.03,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
"NiSource, Inc.",0.029,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
"Snap-on,Inc.",0.029,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
"Globe Life, Inc.",0.029,GL,"McKinney, Texas",Financials,Life & Health Insurance
"BorgWarner, Inc.",0.029,BWA,"Auburn Hills, MI",Consumer Cyclical,Auto Parts
"Everest Re Group, Ltd.",0.028,RE,"Pembroke, Bermuda",Financials,Reinsurance
Carnival Corp.,0.028,CCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"NRG Energy, Inc.",0.028,NRG,"Houston, Texas",Utilities,Independent Power Producers & Energy Traders
LKQ Corp.,0.028,LKQ,"Antioch, TN",Consumer Cyclical,Auto Parts
"Host Hotels & Resorts, Inc. REIT",0.028,HST,"Bethesda, Maryland",Real Estate,Hotel & Resort REITs
Pentair PLC,0.028,PNR,"Worsley, United Kingdom",Industrials,Industrial Machinery & Supplies & Components
"Iron Mountain, Inc. REIT",0.027,IRM,"Portsmouth, New Hampshire",Real Estate,Other Specialized REITs
"Rollins, Inc.",0.027,ROL,"Atlanta, Georgia",Industrials,Environmental & Facilities Services
Mylan NV,0.027,MYL,"Canonsburg, PA",Health Care,Pharmaceuticals
"Live Nation Entertainment, Inc.",0.027,LYV,"Beverly Hills, California",Communication Services,Movies & Entertainment
"Quanta Services, Inc.",0.027,PWR,"Houston, Texas",Industrials,Construction & Engineering
DISH Network Corp. Class A,0.027,DISH,"Englewood, CO",Communication Services,Cable & Satellite
"Assurant, Inc.",0.026,AIZ,"Atlanta, Georgia",Financials,Multi-line Insurance
"F5 Networks, Inc.",0.026,FFIV,"Seattle, Washington",Information Technology,Communications Equipment
AO Smith Corp.,0.026,AOS,"Milwaukee, Wisconsin",Industrials,Building Products
"Juniper Networks, Inc.",0.026,JNPR,"Sunnyvale, CA",Information Technology,Communications Equipment
"L Brands, Inc.",0.026,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
Cabot Oil & Gas Corp.,0.025,COG,"Houston, TX",Energy,Oil & Gas Exploration & Production
"Wynn Resorts, Ltd.",0.025,WYNN,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
"DaVita, Inc.",0.025,DVA,"Denver, Colorado",Health Care,Health Care Services
"CF Industries Holdings, Inc.",0.024,CF,"Deerfield, Illinois",Materials,Fertilizers & Agricultural Chemicals
"Newell Brands, Inc.",0.023,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
"Howmet Aerospace, Inc.",0.023,HWM,"Pittsburgh, Pennsylvania",Industrials,Aerospace & Defense
"Interpublic Group of Cos., Inc.",0.023,IPG,"New York, NY",Communication Services,Advertising
Mosaic Co.,0.023,MOS,"Tampa, Florida",Materials,Fertilizers & Agricultural Chemicals
Molson Coors Brewing Co. Class B,0.022,TAP,"Chicago, Illinois",Consumer Staples,Brewers
Perrigo Co. PLC,0.022,PRGO,"Dublin, Ireland",Healthcare,Drug Manufacturers - Specialty & Generic
"Discovery, Inc. Class C",0.022,DISCA,"Silver Spring, MD",Communication Services,Broadcasting
"Robert Half International, Inc.",0.022,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
"American Airlines Group, Inc.",0.022,AAL,"Fort Worth, TX",Industrials,Airlines
Sealed Air Corp.,0.022,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
IPG Photonics Corp.,0.022,IPGP,"Marlborough, MA",Technology,Semiconductor Equipment & Materials
Regency Centers Corp. REIT,0.022,REG,"Jacksonville, Florida",Real Estate,Retail REITs
"Mohawk Industries, Inc.",0.021,MHK,"Calhoun, GA",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"Huntington Ingalls Industries, Inc.",0.021,HII,"Newport News, Virginia",Industrials,Aerospace & Defense
"Franklin Resources, Inc.",0.021,BEN,"San Mateo, California",Financials,Asset Management & Custody Banks
"Hanesbrands, Inc.",0.02,HBI,"Winston-Salem, NC",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Lincoln National Corp.,0.02,LNC,"Radnor, PA",Financial Services,Insurance - Life
"Comerica, Inc.",0.02,CMA,"Dallas, TX",Financial Services,Banks - Regional
Vornado Realty Trust REIT,0.019,VNO,"New York, NY",Real Estate,REIT - Office
"Leggett & Platt, Inc.",0.019,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
News Corp. Class A,0.019,NWSA,"New York City, New York",Communication Services,Publishing
Federal Realty Investment Trust REIT,0.018,FRT,"Rockville, Maryland",Real Estate,Retail REITs
Apartment Investment & Management Co. Class A REIT,0.018,AIV,"Denver, CO",Real Estate,REIT - Residential
Zions Bancorp,0.018,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
Nielsen Holdings PLC,0.018,NLSN,"New York, NY",Industrials,Research & Consulting Services
"Diamondback Energy, Inc.",0.017,FANG,"Midland, Texas",Energy,Oil & Gas Exploration & Production
"FLIR Systems, Inc.",0.017,FLIR,"Wilsonville, OR",Information Technology,Electronic Equipment & Instruments
Kimco Realty Corp. REIT,0.017,KIM,"Jericho, New York",Real Estate,Retail REITs
"People’s United Financial, Inc.",0.016,PBCT,"Bridgeport, CT",Financials,Regional Banks
DXC Technology Co.,0.016,DXC,"Ashburn, VA",Technology,Information Technology Services
"Alaska Air Group, Inc.",0.016,ALK,"Seattle, WA",Industrials,Airlines
Fox Corp. Class B,0.016,FOXA,"New York City, New York",Communication Services,Broadcasting
PVH Corp.,0.016,PVH,"New York, NY",Consumer Cyclical,Apparel Manufacturing
"Norwegian Cruise Line Holdings, Ltd.",0.016,NCLH,"Miami-Dade County, Florida[4]",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Tapestry, Inc.",0.015,TPR,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Invesco, Ltd.",0.015,IVZ,"Atlanta, Georgia",Financials,Asset Management & Custody Banks
"Noble Energy, Inc.",0.015,NBL,"Houston, TX",Energy,Oil & Gas Exploration & Production
Devon Energy Corp.,0.013,DVN,"Oklahoma City, Oklahoma",Energy,Oil & Gas Exploration & Production
"Gap, Inc.",0.013,GAP,"San Francisco, CA",Consumer Cyclical,Apparel Retail
Apache Corp.,0.013,APA,"Houston, Texas",Energy,Oil & Gas Exploration & Production
Unum Group,0.013,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
Xerox Holdings Corp.,0.013,XRX,"Norwalk, CT",Industrials,Business Equipment & Supplies
Flowserve Corp.,0.013,FLS,"Irving, TX",Industrials,Specialty Industrial Machinery
"National Oilwell Varco, Inc.",0.012,NOV,"Houston, TX",Energy,Oil & Gas Equipment & Services
"Discovery, Inc. Class A",0.012,DISCA,"Silver Spring, MD",Communication Services,Broadcasting
SL Green Realty Corp. REIT,0.012,SLG,"New York, NY",Real Estate,REIT - Office
Ralph Lauren Corp.,0.012,RL,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Marathon Oil Corp.,0.012,MRO,"Houston, TX",Energy,Oil & Gas Exploration & Production
HollyFrontier Corp.,0.01,HFC,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
TechnipFMC PLC,0.009,FTI,"Houston, TX",Energy,Oil & Gas Equipment & Services
"Under Armour, Inc. Class A",0.007,UA,"Baltimore, MD",Consumer Cyclical,Apparel Manufacturing
"Under Armour, Inc. Class C",0.007,UA,"Baltimore, MD",Consumer Cyclical,Apparel Manufacturing
News Corp. Class B,0.006,NWSA,"New York City, New York",Communication Services,Publishing
