Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
Clorox Co,0.078,CLX,"Oakland, California",Consumer Staples,Household Products
AmerisourceBergen Corp,0.078,ABC,"Conshohocken, PA",Health Care,Health Care Distributors
"Rockwell Collins, Inc",0.078,COL,"Cedar Rapids, IA",Industrials,Aerospace & Defense
Nabors Industries Ltd ,0.077,NBR,"Hamilton, Bermuda",Energy,Oil & Gas Drilling
Parker-Hannifin Corp,0.077,PH,"Cleveland, Ohio",Industrials,Industrial Machinery & Supplies & Components
Computer Sciences Corp ,0.077,CSC,"Falls Church, VA",Information Technology,IT Consulting & Other Services
"Comerica, Inc",0.076,CMA,"Dallas, TX",Financial Services,Banks - Regional
"Limited Brands, Inc",0.076,LB,"Houston, TX",Energy,Oil & Gas Equipment & Services
Kimco Realty Corp,0.075,KIM,"Jericho, New York",Real Estate,Retail REITs
"Maxim Integrated Products, Inc",0.074,MXIM,"San Jose, CA",Information Technology,Semiconductors
Murphy Oil Corp,0.074,MUR,"Houston, TX",Energy,Oil & Gas E&P
"UST, Inc",0.074,UST,"Greenwich, CT",Consumer Staples,Tobacco
KLA-Tencor Corp,0.073,KLAC,"Milpitas, California",Information Technology,Semiconductor Materials & Equipment
Noble Corp,0.073,NE,"Houston, TX",Energy,Oil & Gas Drilling
"Ambac Financial Group, Inc",0.072,ABK,"New York, NY",Financials,Multi-line Insurance
"Univision Communications, Inc, (Class A) ",0.072,UVN,"New York, NY",Communication Services,Broadcasting
Campbell Soup Co,0.07,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
Zions Bancorp,0.07,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
Cincinnati Financial Corp,0.069,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
"Xcel Energy, Inc",0.069,XEL,"Minneapolis, Minnesota",Utilities,Multi-Utilities
"Fiserv, Inc ",0.068,FI,"Milwaukee, WI",Financials,Transaction & Payment Processing Services
"Sunoco, Inc",0.068,SUN,"Dallas, TX",Energy,Oil & Gas Refining & Marketing
"Whole Foods Market, Inc",0.068,WFM,"Austin, TX",Consumer Staples,Food Retail
"Coventry Health Care, Inc ",0.068,CVH,"Bethesda, MD",Health Care,Managed Health Care
"MBIA, Inc",0.068,MBI,"Purchase, NY",Financial Services,Insurance - Specialty
Laboratory Corp of America Holdings ,0.068,LH,"Burlington, North Carolina",Health Care,Health Care Services
"Sovereign Bancorp, Inc",0.067,SOV,"Reading, PA",Financials,Regional Banks
"Autodesk, Inc ",0.066,ADSK,"San Francisco, California",Information Technology,Application Software
"Biomet, Inc",0.066,BMET,"Warsaw, IN",Health Care,Health Care Equipment
"Smith International, Inc",0.065,SWH,"Springfield, MA",Consumer Discretionary,Leisure Products
"Newell Rubbermaid, Inc",0.065,NWL,"Atlanta, GA",Consumer Defensive,Household & Personal Products
Vulcan Materials Co,0.065,VMC,"Birmingham, Alabama",Materials,Construction Materials
"Wendy's International, Inc",0.065,WEN,"Dublin, OH",Consumer Cyclical,Restaurants
"Cooper Industries Ltd, (Class A)",0.065,CBE,"Dublin, Ireland",Industrials,Electrical Components & Equipment
"Ecolab, Inc",0.064,ECL,"Saint Paul, Minnesota",Materials,Specialty Chemicals
"CR Bard, Inc",0.064,BCR,"Murray Hill, NJ",Health Care,Health Care Equipment
"Mattel, Inc",0.063,MAT,"El Segundo, CA",Consumer Cyclical,Leisure
"Xilinx, Inc",0.062,XLNX,"San Jose, CA",Information Technology,Semiconductors
"American Standard Cos, Inc",0.062,ASD,"Columbus, OH",Industrials,Building Products
"MedImmune, Inc ",0.061,MEDI,"Gaithersburg, MD",Health Care,Biotechnology
Genuine Parts Co,0.061,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
"Compass Bancshares, Inc",0.061,CBSS,"Birmingham, AL",Financials,Regional Banks
DTE Energy Co,0.061,DTE,"Detroit, Michigan",Utilities,Multi-Utilities
SAFECO Corp,0.06,SAF,"Seattle, WA",Financials,Property & Casualty Insurance
United States Steel Corp,0.06,X,"Pittsburgh, PA",Materials,Steel
Embarq Corp,0.059,EQ,"La Jolla, CA",Healthcare,Biotechnology
NCR Corp ,0.059,NCR,"Atlanta, GA",Information Technology,"Technology Hardware, Storage & Peripherals"
KeySpan Corp,0.059,KSE,"New York, NY",Utilities,Electric Utilities
"Block (H&R), Inc",0.059,HRB,"Kansas City, MO",Consumer Cyclical,Personal Services
RR Donnelley & Sons Co,0.059,RRD,"Chicago, IL",Industrials,Commercial Printing
National Semiconductor Corp,0.058,NSM,"Santa Clara, CA",Information Technology,Semiconductors
"Apollo Group, Inc, (Class A) ",0.057,APOL,"Phoenix, AZ",Consumer Discretionary,Education Services
Rohm & Haas Co,0.057,ROH,"Philadelphia, PA",Materials,Specialty Chemicals
"Pulte Homes, Inc",0.056,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
Fluor Corp,0.056,FLR,"Irving, TX",Industrials,Engineering & Construction
"Commerce Bancorp, Inc",0.056,CBH,"Cherry Hill, NJ",Financials,Regional Banks
UnumProvident Corp,0.055,UNM,"Chattanooga, TN",Financial Services,Insurance - Life
"Citrix Systems, Inc ",0.055,CTXS,"Fort Lauderdale, FL",Information Technology,Application Software
Altera Corp ,0.054,ALTR,"San Jose, CA",Information Technology,Semiconductors
"Allegheny Energy, Inc ",0.054,AYE,"Greensburg, PA",Utilities,Electric Utilities
Whirlpool Corp,0.054,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Torchmark Corp,0.054,TMK,"McKinney, TX",Financials,Life & Health Insurance
"DR Horton, Inc",0.054,DHI,"Arlington, Texas",Consumer Discretionary,Homebuilding
Centex Corp,0.053,CTX,"Dallas, TX",Consumer Discretionary,Homebuilding
Thermo Electron Corp ,0.053,TMO,"Waltham, Massachusetts",Health Care,Life Sciences Tools & Services
Eastman Kodak Co,0.053,KODK,"Rochester, NY",Industrials,Specialty Business Services
VF Corp,0.053,VFC,"Denver, CO",Consumer Cyclical,Apparel Manufacturing
"Brown-Forman Corp, (Class B)",0.053,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
"Allegheny Technologies, Inc",0.052,AYE,"Greensburg, PA",Utilities,Electric Utilities
"Lennar Corp, (Class A)",0.052,LEN,"Miami, Florida",Consumer Discretionary,Homebuilding
"Cummins, Inc",0.052,CMI,"Columbus, Indiana",Industrials,Construction Machinery & Heavy Transportation Equipment
"Coca-Cola Enterprises, Inc",0.052,CCE,"Atlanta, GA",Consumer Staples,Soft Drinks
"Darden Restaurants, Inc",0.052,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
Windstream Corp,0.052,WIN,"Little Rock, AR",Communication Services,Alternative Carriers
"Plum Creek Timber Co, Inc",0.052,PCL,"Seattle, WA",Real Estate,Specialized REITs
Tribune Co,0.052,TRB,"Chicago, IL",Communication Services,Publishing
"Lexmark International, Inc, (Class A) ",0.051,LXK,"Lexington, KY",Information Technology,"Technology Hardware, Storage & Peripherals"
Sherwin-Williams Co (The),0.051,SHW,"Cleveland, Ohio",Materials,Specialty Chemicals
"Hospira, Inc ",0.051,HSP,"Lake Forest, IL",Health Care,Pharmaceuticals
Applera Corp -- Applied Biosystems Group,0.051,ABI,"Foster City, CA",Health Care,Life Sciences Tools & Services
Black & Decker Corp,0.051,BDK,"Towson, MD",Industrials,Household Appliances
"Affiliated Computer Services, Inc, (Class A) ",0.05,ACS,"Dallas, TX",Information Technology,Data Processing & Outsourced Services
"SUPERVALU, Inc",0.05,SVU,"Eden Prairie, MN",Consumer Staples,Food Retail
"Huntington Bancshares, Inc",0.049,HBAN,"Columbus, Ohio; Detroit, Michigan",Financials,Regional Banks
"NiSource, Inc",0.049,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
"Robert Half International, Inc",0.048,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
"Consol Energy, Inc",0.048,CEIX,"Canonsburg, PA",Energy,Coal & Consumable Fuels
"BMC Software, Inc ",0.048,BMC,"Houston, TX",Information Technology,Systems Software
Dean Foods Co ,0.047,DF,"Dallas, TX",Consumer Staples,Packaged Foods & Meats
"Autozone, Inc ",0.047,AZO,"Memphis, Tennessee",Consumer Discretionary,Automotive Retail
Avery Dennison Corp,0.047,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
"Constellation Brands, Inc, (Class A) ",0.047,STZ,"Rochester, New York",Consumer Staples,Distillers & Vintners
Wyndham Worldwide Corp ,0.047,WYN,"Parsippany, NJ",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
Cintas Corp,0.046,CTAS,"Mason, Ohio",Industrials,Diversified Support Services
"Harman International Industries, Inc",0.046,HAR,"Stamford, CT",Consumer Discretionary,Audio Electronics
"Molex, Inc",0.046,MOLX,"Lisle, IL",Information Technology,Electronic Components
"Barr Pharmaceuticals, Inc ",0.045,BRL,"Woodcliff Lake, NJ",Health Care,Pharmaceuticals
"IMS Health, Inc",0.044,IMS,"Danbury, CT",Health Care,Health Care Services
Realogy Corp ,0.044,RLGY,"Madison, NJ",Real Estate,Real Estate Services
"Avaya, Inc ",0.044,AVYA,"Santa Clara, CA",Information Technology,Communications Equipment
"Apartment Investment & Management Co, (Class A)",0.043,AIV,"Denver, CO",Real Estate,REIT - Residential
MGIC Investment Corp,0.043,MTG,"Milwaukee, WI",Financial Services,Insurance - Specialty
"WW Grainger, Inc",0.042,GWW,"Lake Forest, Illinois",Industrials,Industrial Machinery & Supplies & Components
"Jabil Circuit, Inc",0.042,JBL,"St. Petersburg, Florida",Information Technology,Electronic Manufacturing Services
Sigma-Aldrich Corp,0.042,SIAL,"St. Louis, MO",Health Care,Life Sciences Tools & Services
"McCormick & Co, Inc",0.042,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
"Health Management Associates, Inc, (Class A)",0.041,HMA,"Naples, FL",Health Care,Health Care Facilities
Goodrich Corp,0.041,GR,"Charlotte, NC",Industrials,Aerospace & Defense
"Tellabs, Inc ",0.041,TLAB,"Naperville, IL",Information Technology,Communications Equipment
"VeriSign, Inc ",0.041,VRSN,"Reston, Virginia",Information Technology,Internet Services & Infrastructure
"Estee Lauder Cos, Inc (The) (Class A)",0.04,EL,"New York City, New York",Consumer Staples,Personal Care Products
MeadWestvaco Corp,0.04,MWV,"Richmond, VA",Materials,Paper Packaging
"Pepsi Bottling Group, Inc (The)",0.04,PBG,"Somers, NY",Consumer Staples,Soft Drinks
First Horizon National Corp,0.039,FHN,"Memphis, TN",Financial Services,Banks - Regional
"Equifax, Inc",0.039,EFX,"Atlanta, Georgia",Industrials,Research & Consulting Services
Waters Corp ,0.039,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
Tiffany & Co,0.039,TIF,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Patterson Cos, Inc ",0.038,PDCO,"St. Paul, MN",Health Care,Health Care Care Products
"Monster Worldwide, Inc ",0.038,MNST,"Corona, California",Consumer Staples,Soft Drinks & Non-alcoholic Beverages
Citizens Communications Co,0.038,CZN,"Stamford, CT",Communication Services,Integrated Telecommunication Services
"CenturyTel, Inc",0.038,CTL,"Monroe, LA",Communication Services,Integrated Telecommunication Services
"Leggett & Platt, Inc",0.038,LEG,"Carthage, MO",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"Ashland, Inc",0.037,ASH,"Wilmington, DE",Basic Materials,Specialty Chemicals
"Family Dollar Stores, Inc",0.037,FDO,"Matthews, NC",Consumer Discretionary,General Merchandise Stores
Pinnacle West Capital Corp,0.037,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
"Temple-Inland, Inc",0.037,TIN,"Austin, TX",Materials,Paper Packaging
"CenterPoint Energy, Inc",0.037,CNP,"Houston, Texas",Utilities,Multi-Utilities
Eastman Chemical Co,0.036,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
Sealed Air Corp,0.036,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
"Mylan Laboratories, Inc",0.036,MYL,"Canonsburg, PA",Health Care,Pharmaceuticals
"Comverse Technology, Inc ",0.036,CMVT,"Woodbury, NY",Information Technology,Application Software
Dollar General Corp,0.036,DG,"Goodlettsville, Tennessee",Consumer Staples,Consumer Staples Merchandise Retail
"Interpublic Group of Cos, Inc ",0.035,IPG,"New York, NY",Communication Services,Advertising
"Janus Capital Group, Inc",0.035,JNS,"Denver, CO",Financials,Asset Management & Custody Banks
Ball Corp,0.035,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
"Liz Claiborne, Inc",0.034,LIZ,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"King Pharmaceuticals, Inc ",0.034,KG,"Hamilton, Bermuda",Financial Services,Insurance Brokers
"EW Scripps Co (The), (Class A)",0.034,SSP,"Cincinnati, OH",Communication Services,Broadcasting
Pactiv Corp ,0.034,PTV,"Lake Forest, IL",Materials,Paper Packaging
"Hasbro, Inc",0.033,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
"Tyson Foods, Inc, (Class A)",0.033,TSN,"Springdale, Arkansas",Consumer Staples,Packaged Foods & Meats
"Molson Coors Brewing Co, (Class B)",0.033,TAP,"Chicago, Illinois",Consumer Staples,Brewers
"Manor Care, Inc",0.032,HCR,"Toledo, OH",Health Care,Health Care Facilities
Pall Corp,0.032,PLL,"Port Washington, NY",Industrials,Industrial Machinery
Tenet Healthcare Corp ,0.032,THC,"Dallas, TX",Healthcare,Medical Care Facilities
"Alberto-Culver Co, (Class B)",0.032,ACV,"Atlanta, GA",Financial Services,Asset Management
"Circuit City Stores, Inc",0.032,CC,"Wilmington, DE",Basic Materials,Specialty Chemicals
American Power Conversion Corp,0.031,APCC,"West Kingston, RI",Information Technology,Electrical Components & Equipment
"Symbol Technologies, Inc",0.031,SBL,"Holmdel, NJ",Information Technology,Communications Equipment
"Jones Apparel Group, Inc",0.031,JNY,"New York, NY",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
"Novellus Systems, Inc ",0.03,NVLS,"San Jose, CA",Information Technology,Semiconductor Equipment
JDS Uniphase Corp ,0.03,JDSU,"Milpitas, CA",Information Technology,Communications Equipment
Stanley Works (The),0.03,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
"Bemis Co, Inc",0.029,BMS,"Neenah, WI",Materials,Paper Packaging
"Rowan Cos, Inc",0.028,RDC,"Houston, TX",Energy,Oil & Gas Drilling
KB HOME,0.028,KBH,"Los Angeles, CA",Consumer Cyclical,Residential Construction
"New York Times Co (The), (Class A)",0.028,NYT,"New York, NY",Communication Services,Publishing
Millipore Corp ,0.027,MIL,"Billerica, MA",Health Care,Life Sciences Tools & Services
"TECO Energy, Inc",0.027,TE,"Austin, TX",Industrials,Electrical Equipment & Parts
LSI Logic Corp ,0.027,LSI,"San Jose, CA",Information Technology,Semiconductors
CMS Energy Corp ,0.026,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
"Ryder System, Inc",0.026,R,"Coral Gables, FL",Industrials,Rental & Leasing Services
"International Flavors & Fragrances, Inc",0.026,IFF,"New York City, New York",Materials,Specialty Chemicals
Sabre Holdings Corp,0.025,TSG,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
"AutoNation, Inc ",0.025,AN,"Fort Lauderdale, FL",Consumer Cyclical,Auto & Truck Dealerships
QLogic Corp ,0.025,QLGC,"Aliso Viejo, CA",Information Technology,Communications Equipment
Solectron Corp ,0.025,SLR,"Milpitas, CA",Information Technology,Electronic Manufacturing Services
Compuware Corp ,0.025,CPWR,"Philadelphia, PA",Utilities,Utilities - Renewable
Brunswick Corp,0.024,BC,"Mettawa, IL",Consumer Cyclical,Recreational Vehicles
"OfficeMax, Inc",0.024,OMX,"Boca Raton, FL",Consumer Discretionary,Specialty Stores
Convergys Corp ,0.024,CVG,"Cincinnati, OH",Information Technology,Data Processing & Outsourced Services
"Federated Investors, Inc, (Class B)",0.023,FII,"Pittsburgh, PA",Financials,Asset Management & Custody Banks
"Allied Waste Industries, Inc ",0.022,AW,"Phoenix, AZ",Industrials,Environmental & Facilities Services
"Bausch & Lomb, Inc",0.022,BLCO,"Vaughan, ON",Healthcare,Medical Instruments & Supplies
"Watson Pharmaceuticals, Inc ",0.022,WPI,"Parsippany, NJ",Health Care,Pharmaceuticals
"Teradyne, Inc ",0.021,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
"Snap-on, Inc",0.021,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
RadioShack Corp,0.021,RSH,"Fort Worth, TX",Consumer Discretionary,Computer & Electronics Retail
Goodyear Tire & Rubber Co (The) ,0.021,GT,"Akron, OH",Consumer Cyclical,Auto Parts
"PerkinElmer, Inc",0.02,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
"Tektronix, Inc",0.019,TEK,"Beaverton, OR",Information Technology,Electronic Instruments
CIENA Corp ,0.019,CIEN,"Hanover, Maryland",Information Technology,Communications Equipment
"Big Lots, Inc ",0.019,BIG,"Columbus, OH",Consumer Discretionary,General Merchandise Stores
"Novell, Inc ",0.017,NOVL,"Provo, UT",Information Technology,Systems Software
Meredith Corp,0.017,MDP,"Des Moines, IA",Communication Services,Publishing
"Dynegy, Inc, (Class A) ",0.017,DYN,"Waltham, MA",Healthcare,Biotechnology
"Dillard's, Inc, (Class A)",0.017,DDS,"Little Rock, AR",Consumer Cyclical,Department Stores
Sanmina-SCI Corp ,0.016,SANM,"San Jose, CA",Technology,Electronic Components
Louisiana-Pacific Corp,0.016,LPX,"Nashville, TN",Industrials,Building Products & Equipment
"Dow Jones & Co, Inc",0.016,DJ,"New York, NY",Communication Services,Publishing
Parametric Technology Corp ,0.016,PTC,"Boston, Massachusetts",Information Technology,Application Software
Unisys Corp ,0.016,UIS,"Blue Bell, PA",Technology,Information Technology Services
"Nicor, Inc",0.016,GAS,"Naperville, IL",Utilities,Gas Utilities
"Hercules, Inc ",0.015,HPC,"New York, NY",Materials,Specialty Chemicals
"ADC Telecommunications, Inc ",0.014,ADCT,"Epalinges, Switzerland",Healthcare,Biotechnology
Navistar International Corp ,0.013,NAV,"Lisle, IL",Industrials,Construction & Farm Machinery
Peoples Energy Corp,0.013,PGL,"Chicago, IL",Utilities,Gas Utilities
"PMC-Sierra, Inc ",0.01,PMCS,"Santa Clara, CA",Information Technology,Semiconductors
