Company,Weight,Ticker,Headquarters,GICS Sector,GICS Sub-Industry
"HP, Inc.",0.062,HPQ,"Palo Alto, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Dollar Tree, Inc. ",0.062,DLTR,"Chesapeake, Virginia",Consumer Staples,Consumer Staples Merchandise Retail
"Take-Two Interactive Software, Inc. ",0.062,TTWO,"New York City, New York",Communication Services,Interactive Home Entertainment
"Cardinal Health, Inc.",0.062,CAH,"Dublin, Ohio",Health Care,Health Care Distributors
Tractor Supply Co.,0.062,TSCO,"Brentwood, Tennessee",Consumer Discretionary,Other Specialty Retail
"Monolithic Power Systems, Inc.",0.061,MPWR,"Kirkland, Washington",Information Technology,Semiconductors
Willis Towers Watson PLC,0.061,WTW,"London, United Kingdom",Financials,Insurance Brokers
"Align Technology, Inc. ",0.061,ALGN,"Tempe, Arizona",Health Care,Health Care Supplies
"Xylem, Inc.",0.061,XYL,"White Plains, New York",Industrials,Industrial Machinery & Supplies & Components
Royal Caribbean Cruises Ltd. ,0.06,RCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Hartford Financial Services Group, Inc.",0.06,HIG,"Hartford, Connecticut",Financials,Property & Casualty Insurance
"ResMed, Inc.",0.06,RMD,"San Diego, California",Health Care,Health Care Equipment
Discover Financial Services,0.06,DFS,"Riverwoods, IL",Financials,Consumer Finance
SBA Communications Corp. REIT,0.06,SBAC,"Boca Raton, Florida",Real Estate,Telecom Tower REITs
STERIS PLC,0.06,STE,"Dublin, Ireland",Health Care,Health Care Equipment
"Illumina, Inc. ",0.06,ILMN,"San Diego, CA",Healthcare,Diagnostics & Research
Fair Isaac Corp. ,0.06,FICO,"Bozeman, Montana",Information Technology,Application Software
State Street Corp. (c),0.059,STT,"Boston, Massachusetts",Financials,Asset Management & Custody Banks
"Broadridge Financial Solutions, Inc.",0.059,BR,"Lake Success, New York",Industrials,Data Processing & Outsourced Services
M&T Bank Corp.,0.059,MTB,"Buffalo, New York",Financials,Regional Banks
"Coterra Energy, Inc.",0.057,CTRA,"Houston, Texas",Energy,Oil & Gas Exploration & Production
DTE Energy Co.,0.057,DTE,"Detroit, Michigan",Utilities,Multi-Utilities
Eversource Energy,0.057,ES,"Hartford, Connecticut",Utilities,Electric Utilities
Genuine Parts Co.,0.056,GPC,"Atlanta, Georgia",Consumer Discretionary,Distributors
Equity Residential REIT,0.056,EQR,"Chicago, Illinois",Real Estate,Multi-Family Residential REITs
Albemarle Corp.,0.056,ALB,"Charlotte, North Carolina",Materials,Specialty Chemicals
"Ulta Beauty, Inc. ",0.055,ULTA,"Bolingbrook, Illinois",Consumer Discretionary,Other Specialty Retail
Entergy Corp.,0.055,ETR,"New Orleans, Louisiana",Utilities,Electric Utilities
Dover Corp.,0.055,DOV,"Downers Grove, Illinois",Industrials,Industrial Machinery & Supplies & Components
"NVR, Inc. ",0.054,NVR,"Reston, Virginia",Consumer Discretionary,Homebuilding
Ameren Corp.,0.054,AEE,"St. Louis, Missouri",Utilities,Multi-Utilities
"Teledyne Technologies, Inc. ",0.053,TDY,"Thousand Oaks, California",Information Technology,Electronic Equipment & Instruments
Targa Resources Corp.,0.053,TRGP,"Houston, Texas",Energy,Oil & Gas Storage & Transportation
"Baxter International, Inc.",0.053,BAX,"Deerfield, Illinois",Health Care,Health Care Equipment
Westinghouse Air Brake Technologies Corp.,0.053,WAB,"Pittsburgh, Pennsylvania",Industrials,Construction Machinery & Heavy Transportation Equipment
"Molina Healthcare, Inc. ",0.053,MOH,"Long Beach, California",Health Care,Managed Health Care
"McCormick & Co., Inc.",0.053,MKC,"Hunt Valley, Maryland",Consumer Staples,Packaged Foods & Meats
"Raymond James Financial, Inc.",0.053,RJF,"St. Petersburg, Florida",Financials,Investment Banking & Brokerage
"FleetCor Technologies, Inc. ",0.052,FLT,"Atlanta, GA",Information Technology,Data Processing & Outsourced Services
"Invitation Homes, Inc. REIT",0.051,INVH,"Dallas, Texas",Real Estate,Single-Family Residential REITs
"VeriSign, Inc. ",0.051,VRSN,"Reston, Virginia",Information Technology,Internet Services & Infrastructure
"Howmet Aerospace, Inc.",0.05,HWM,"Pittsburgh, Pennsylvania",Industrials,Aerospace & Defense
Laboratory Corp. of America Holdings,0.05,LH,"Burlington, North Carolina",Health Care,Health Care Services
FirstEnergy Corp.,0.049,FE,"Akron, Ohio",Utilities,Electric Utilities
"International Flavors & Fragrances, Inc.",0.048,IFF,"New York City, New York",Materials,Specialty Chemicals
"Iron Mountain, Inc. REIT",0.048,IRM,"Portsmouth, New Hampshire",Real Estate,Other Specialized REITs
"Darden Restaurants, Inc.",0.048,DRI,"Orlando, Florida",Consumer Discretionary,Restaurants
PPL Corp.,0.048,PPL,"Allentown, Pennsylvania",Utilities,Electric Utilities
"First Solar, Inc. ",0.048,FSLR,"Tempe, Arizona",Information Technology,Semiconductors
Fifth Third Bancorp,0.048,FITB,"Cincinnati, Ohio",Financials,Regional Banks
"Jacobs Solutions, Inc.",0.048,J,"Dallas, Texas",Industrials,Construction & Engineering
"Hologic, Inc. ",0.047,HOLX,"Marlborough, Massachusetts",Health Care,Health Care Equipment
"Expeditors International of Washington, Inc.",0.047,EXPD,"Seattle, Washington",Industrials,Air Freight & Logistics
"CenterPoint Energy, Inc.",0.047,CNP,"Houston, Texas",Utilities,Multi-Utilities
"Ventas, Inc. REIT",0.047,VTR,"Chicago, Illinois",Real Estate,Health Care REITs
"PTC, Inc. ",0.047,PTC,"Boston, Massachusetts",Information Technology,Application Software
"FactSet Research Systems, Inc.",0.047,FDS,"Norwalk, Connecticut",Financials,Financial Exchanges & Data
"Steel Dynamics, Inc.",0.046,STLD,"Fort Wayne, Indiana",Materials,Steel
"CF Industries Holdings, Inc.",0.046,CF,"Deerfield, Illinois",Materials,Fertilizers & Agricultural Chemicals
"Cboe Global Markets, Inc.",0.046,CBOE,"Chicago, Illinois",Financials,Financial Exchanges & Data
"Brown & Brown, Inc.",0.046,BRO,"Daytona Beach, Florida",Financials,Insurance Brokers
"Nasdaq, Inc.",0.046,NDAQ,"New York City, New York",Financials,Financial Exchanges & Data
"Enphase Energy, Inc. ",0.046,ENPH,"Fremont, CA",Technology,Solar
Bunge Ltd.,0.045,BG,"Chesterfield, Missouri",Consumer Staples,Agricultural Products & Services
"Akamai Technologies, Inc. ",0.045,AKAM,"Cambridge, Massachusetts",Information Technology,Internet Services & Infrastructure
"PulteGroup, Inc.",0.045,PHM,"Atlanta, Georgia",Consumer Discretionary,Homebuilding
Clorox Co.,0.045,CLX,"Oakland, California",Consumer Staples,Household Products
Waters Corp. ,0.045,WAT,"Milford, Massachusetts",Health Care,Life Sciences Tools & Services
Marathon Oil Corp.,0.045,MRO,"Houston, TX",Energy,Oil & Gas Exploration & Production
Garmin Ltd.,0.045,GRMN,"Schaffhausen, Switzerland",Consumer Discretionary,Consumer Electronics
Regions Financial Corp.,0.045,RF,"Birmingham, Alabama",Financials,Regional Banks
"Tyler Technologies, Inc. ",0.045,TYL,"Plano, Texas",Information Technology,Application Software
Southwest Airlines Co.,0.045,LUV,"Dallas, Texas",Industrials,Passenger Airlines
Cincinnati Financial Corp.,0.045,CINF,"Fairfield, Ohio",Financials,Property & Casualty Insurance
"Principal Financial Group, Inc.",0.045,PFG,"Des Moines, Iowa",Financials,Life & Health Insurance
Everest Group Ltd.,0.045,EG,"Hamilton, Bermuda",Financials,Reinsurance
"NetApp, Inc.",0.045,NTAP,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Walgreens Boots Alliance, Inc.",0.044,WBA,"Deerfield, IL",Consumer Staples,Drug Retail
"Skyworks Solutions, Inc.",0.044,SWKS,"Irvine, California",Information Technology,Semiconductors
Atmos Energy Corp.,0.044,ATO,"Dallas, Texas",Utilities,Gas Utilities
"Cooper Cos., Inc.",0.044,CTB,"Findlay, OH",Consumer Discretionary,Tires & Rubber
Kellogg Co.,0.044,K,"Chicago, IL",Consumer Defensive,Packaged Foods
IDEX Corp.,0.043,IEX,"Northbrook, Illinois",Industrials,Industrial Machinery & Supplies & Components
Ball Corp.,0.043,BALL,"Broomfield, Colorado",Materials,"Metal, Glass & Plastic Containers"
"Alexandria Real Estate Equities, Inc. REIT",0.043,ARE,"Pasadena, California",Real Estate,Office REITs
CMS Energy Corp.,0.043,CMS,"Jackson, Michigan",Utilities,Multi-Utilities
"Textron, Inc.",0.043,TXT,"Providence, Rhode Island",Industrials,Aerospace & Defense
"Teradyne, Inc.",0.043,TER,"North Reading, Massachusetts",Information Technology,Semiconductor Materials & Equipment
"JB Hunt Transport Services, Inc.",0.043,JBHT,"Lowell, Arkansas",Industrials,Cargo Ground Transportation
Las Vegas Sands Corp.,0.042,LVS,"Las Vegas, Nevada",Consumer Discretionary,Casinos & Gaming
"Mid-America Apartment Communities, Inc. REIT",0.041,MAA,"Memphis, Tennessee",Real Estate,Multi-Family Residential REITs
EQT Corp.,0.041,EQT,"Pittsburgh, Pennsylvania",Energy,Oil & Gas Exploration & Production
Avery Dennison Corp.,0.041,AVY,"Mentor, Ohio",Materials,Paper & Plastic Packaging Products & Materials
"Omnicom Group, Inc.",0.041,OMC,"New York City, New York",Communication Services,Advertising
"EPAM Systems, Inc. ",0.041,EPAM,"Newtown, Pennsylvania",Information Technology,IT Consulting & Other Services
Western Digital Corp. ,0.041,WDC,"San Jose, California",Information Technology,"Technology Hardware, Storage & Peripherals"
"Tyson Foods, Inc. Class A",0.04,TSN,"Springdale, Arkansas",Consumer Staples,Packaged Foods & Meats
Northern Trust Corp.,0.04,NTRS,"Chicago, Illinois",Financials,Asset Management & Custody Banks
"Expedia Group, Inc. ",0.04,EXPE,"Seattle, Washington",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Axon Enterprise, Inc. ",0.039,AXON,"Scottsdale, Arizona",Industrials,Aerospace & Defense
Pool Corp.,0.039,POOL,"Covington, Louisiana",Consumer Discretionary,Distributors
Packaging Corp. of America,0.039,PKG,"Lake Forest, Illinois",Materials,Paper & Plastic Packaging Products & Materials
"United Airlines Holdings, Inc. ",0.039,UAL,"Chicago, Illinois",Industrials,Passenger Airlines
Carnival Corp. ,0.038,CCL,"Miami, Florida",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Revvity, Inc.",0.038,RVTY,"Waltham, Massachusetts",Health Care,Health Care Equipment
"Essex Property Trust, Inc. REIT",0.038,ESS,"San Mateo, California",Real Estate,Multi-Family Residential REITs
"Snap-on, Inc.",0.038,SNA,"Kenosha, Wisconsin",Industrials,Industrial Machinery & Supplies & Components
"Quest Diagnostics, Inc.",0.038,DGX,"Secaucus, New Jersey",Health Care,Health Care Services
"Best Buy Co., Inc.",0.038,BBY,"Richfield, Minnesota",Consumer Discretionary,Computer & Electronics Retail
Amcor PLC,0.038,AMCR,"Warmley, Bristol, United Kingdom",Materials,Paper & Plastic Packaging Products & Materials
"Trimble, Inc. ",0.037,TRMB,"Westminster, Colorado",Information Technology,Electronic Equipment & Instruments
"Domino's Pizza, Inc.",0.037,DPZ,"Ann Arbor, Michigan",Consumer Discretionary,Restaurants
LKQ Corp.,0.037,LKQ,"Antioch, TN",Consumer Cyclical,Auto Parts
"Lamb Weston Holdings, Inc.",0.037,LW,"Eagle, Idaho",Consumer Staples,Packaged Foods & Meats
"Conagra Brands, Inc.",0.036,CAG,"Chicago, Illinois",Consumer Staples,Packaged Foods & Meats
W R Berkley Corp.,0.036,WRB,"Greenwich, Connecticut",Financials,Property & Casualty Insurance
"Stanley Black & Decker, Inc.",0.036,SWK,"New Britain, Connecticut",Industrials,Industrial Machinery & Supplies & Components
Seagate Technology Holdings PLC,0.036,STX,"Dublin, Ireland",Information Technology,"Technology Hardware, Storage & Peripherals"
Synchrony Financial,0.036,SYF,"Stamford, Connecticut",Financials,Consumer Finance
APA Corp.,0.035,APA,"Houston, Texas",Energy,Oil & Gas Exploration & Production
"Citizens Financial Group, Inc.",0.035,CFG,"Providence, Rhode Island",Financials,Regional Banks
"Paycom Software, Inc.",0.035,PAYC,"Oklahoma City, Oklahoma",Industrials,Human Resource & Employment Services
J M Smucker Co.,0.035,SJM,"Orrville, Ohio",Consumer Staples,Packaged Foods & Meats
"Leidos Holdings, Inc.",0.035,LDOS,"Reston, Virginia",Industrials,Diversified Support Services
Celanese Corp.,0.035,CE,"Irving, TX",Basic Materials,Chemicals
International Paper Co.,0.034,IP,"Memphis, Tennessee",Materials,Paper & Plastic Packaging Products & Materials
Zebra Technologies Corp. Class A ,0.034,ZBRA,"Lincolnshire, Illinois",Information Technology,Electronic Equipment & Instruments
Alliant Energy Corp.,0.034,LNT,"Madison, Wisconsin",Utilities,Electric Utilities
Masco Corp.,0.033,MAS,"Livonia, Michigan",Industrials,Building Products
Nordson Corp.,0.033,NDSN,"Westlake, Ohio",Industrials,Industrial Machinery & Supplies & Components
Molson Coors Beverage Co. Class B,0.033,TAP,"Chicago, Illinois",Consumer Staples,Brewers
Mosaic Co.,0.033,MOS,"Tampa, Florida",Materials,Fertilizers & Agricultural Chemicals
"Viatris, Inc.",0.033,VTRS,"Pittsburgh, Pennsylvania",Health Care,Pharmaceuticals
"Live Nation Entertainment, Inc. ",0.033,LYV,"Beverly Hills, California",Communication Services,Movies & Entertainment
Loews Corp.,0.033,L,"New York City, New York",Financials,Multi-line Insurance
"Evergy, Inc.",0.032,EVRG,"Kansas City, Missouri",Utilities,Electric Utilities
"Host Hotels & Resorts, Inc. REIT",0.032,HST,"Bethesda, Maryland",Real Estate,Hotel & Resort REITs
"CarMax, Inc. ",0.031,KMX,"Richmond, VA",Consumer Cyclical,Auto & Truck Dealerships
"Interpublic Group of Cos., Inc.",0.031,IPG,"New York, NY",Communication Services,Advertising
Insulet Corp. ,0.031,PODD,"Acton, Massachusetts",Health Care,Health Care Equipment
"Jack Henry & Associates, Inc.",0.031,JKHY,"Monett, Missouri",Financials,Transaction & Payment Processing Services
Hormel Foods Corp.,0.031,HRL,"Austin, Minnesota",Consumer Staples,Packaged Foods & Meats
"Match Group, Inc. ",0.031,MTCH,"Dallas, Texas",Communication Services,Interactive Media & Services
"UDR, Inc. REIT",0.03,UDR,"Highlands Ranch, Colorado",Real Estate,Multi-Family Residential REITs
Kimco Realty Corp. REIT,0.03,KIM,"Jericho, New York",Real Estate,Retail REITs
Incyte Corp. ,0.03,YTE,"Las Vegas, NV",Consumer Discretionary,Casinos & Gaming
Bio-Techne Corp.,0.03,TECH,"Minneapolis, Minnesota",Health Care,Life Sciences Tools & Services
Pentair PLC,0.03,PNR,"Worsley, United Kingdom",Industrials,Industrial Machinery & Supplies & Components
"Rollins, Inc.",0.029,ROL,"Atlanta, Georgia",Industrials,Environmental & Facilities Services
Brown-Forman Corp. Class B,0.029,BF.B,"Louisville, Kentucky",Consumer Staples,Distillers & Vintners
"Ceridian HCM Holding, Inc. ",0.029,CDAY,"Minneapolis, MN",Information Technology,Application Software
MGM Resorts International ,0.029,MGM,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
AES Corp.,0.028,AES,"Arlington, Virginia",Utilities,Independent Power Producers & Energy Traders
Camden Property Trust REIT,0.028,CPT,"Houston, Texas",Real Estate,Multi-Family Residential REITs
KeyCorp,0.028,KEY,"Cleveland, Ohio",Financials,Regional Banks
"Healthpeak Properties, Inc. REIT",0.028,DOC,"Denver, Colorado",Real Estate,Health Care REITs
"CH Robinson Worldwide, Inc.",0.028,CHRW,"Eden Prairie, Minnesota",Industrials,Air Freight & Logistics
"Charles River Laboratories International, Inc. ",0.028,CRL,"Wilmington, Massachusetts",Health Care,Life Sciences Tools & Services
"NiSource, Inc.",0.028,NI,"Merrillville, Indiana",Utilities,Multi-Utilities
"Gen Digital, Inc.",0.028,GEN,"Tempe, Arizona",Information Technology,Systems Software
"Caesars Entertainment, Inc. ",0.027,CZR,"Reno, NV",Consumer Cyclical,Resorts & Casinos
Regency Centers Corp. REIT,0.027,REG,"Jacksonville, Florida",Real Estate,Retail REITs
"Henry Schein, Inc. ",0.027,HSIC,"Melville, New York",Health Care,Health Care Distributors
"BorgWarner, Inc.",0.027,BWA,"Auburn Hills, MI",Consumer Cyclical,Auto Parts
"F5, Inc. ",0.027,FFIV,"Seattle, Washington",Information Technology,Communications Equipment
"Globe Life, Inc.",0.026,GL,"McKinney, Texas",Financials,Life & Health Insurance
"Qorvo, Inc. ",0.026,QRVO,"Greensboro, NC",Technology,Semiconductors
"Teleflex, Inc.",0.026,TFX,"Wayne, PA",Healthcare,Medical Instruments & Supplies
Allegion PLC,0.026,ALLE,"Dublin, Ireland",Industrials,Building Products
Eastman Chemical Co.,0.026,EMN,"Kingsport, TN",Basic Materials,Specialty Chemicals
Westrock Co.,0.025,WRK,"Atlanta, GA",Materials,Paper Packaging
Wynn Resorts Ltd.,0.025,WYNN,"Paradise, Nevada",Consumer Discretionary,Casinos & Gaming
"Juniper Networks, Inc.",0.025,JNPR,"Sunnyvale, CA",Information Technology,Communications Equipment
"NRG Energy, Inc.",0.025,NRG,"Houston, Texas",Utilities,Independent Power Producers & Energy Traders
"Hasbro, Inc.",0.023,HAS,"Pawtucket, Rhode Island",Consumer Discretionary,Leisure Products
FMC Corp.,0.023,FMC,"Philadelphia, PA",Basic Materials,Agricultural Inputs
"American Airlines Group, Inc. ",0.023,AAL,"Fort Worth, TX",Industrials,Airlines
"Boston Properties, Inc. REIT",0.023,BXP,"Boston, Massachusetts",Real Estate,Office REITs
Pinnacle West Capital Corp.,0.023,PNW,"Phoenix, Arizona",Utilities,Multi-Utilities
A O Smith Corp.,0.023,AOS,"Milwaukee, Wisconsin",Industrials,Building Products
"Catalent, Inc. ",0.023,CTLT,"Somerset, NJ",Health Care,Pharmaceuticals
"Huntington Ingalls Industries, Inc.",0.023,HII,"Newport News, Virginia",Industrials,Aerospace & Defense
Campbell Soup Co.,0.022,CPB,"Camden, New Jersey",Consumer Staples,Packaged Foods & Meats
"MarketAxess Holdings, Inc.",0.022,MKTX,"New York, NY",Financial Services,Capital Markets
"Etsy, Inc. ",0.022,ETSY,"Brooklyn, NY",Consumer Cyclical,Internet Retail
Fox Corp. Class A,0.022,FOXA,"New York City, New York",Communication Services,Broadcasting
"Robert Half, Inc.",0.022,RHI,"Menlo Park, CA",Industrials,Staffing & Employment Services
"Universal Health Services, Inc. Class B",0.022,UHS,"King of Prussia, Pennsylvania",Health Care,Health Care Facilities
"Bath & Body Works, Inc.",0.021,BBWI,"Columbus, OH",Consumer Cyclical,Specialty Retail
News Corp. Class A,0.021,NWSA,"New York City, New York",Communication Services,Publishing
"Assurant, Inc.",0.021,AIZ,"Atlanta, Georgia",Financials,Multi-line Insurance
"Bio-Rad Laboratories, Inc. Class A ",0.021,BIO,"Hercules, CA",Healthcare,Medical Devices
Whirlpool Corp.,0.02,WHR,"Benton Harbor, MI",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
"SolarEdge Technologies, Inc. ",0.02,SEDG,"Herzliya Pituach, Israel",Technology,Solar
"DENTSPLY SIRONA, Inc.",0.02,XRAY,"Charlotte, NC",Healthcare,Medical Instruments & Supplies
"Franklin Resources, Inc.",0.02,BEN,"San Mateo, California",Financials,Asset Management & Custody Banks
Norwegian Cruise Line Holdings Ltd. ,0.019,NCLH,"Miami-Dade County, Florida[4]",Consumer Discretionary,"Hotels, Resorts & Cruise Lines"
"Generac Holdings, Inc. ",0.019,GNRC,"Waukesha, Wisconsin",Industrials,Electrical Components & Equipment
"Tapestry, Inc.",0.019,TPR,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Federal Realty Investment Trust REIT,0.018,FRT,"Rockville, Maryland",Real Estate,Retail REITs
Invesco Ltd.,0.018,IVZ,"Atlanta, Georgia",Financials,Asset Management & Custody Banks
Paramount Global Class B,0.017,PARA,"New York, NY",Communication Services,Movies & Entertainment
VF Corp.,0.016,VFC,"Denver, CO",Consumer Cyclical,Apparel Manufacturing
"Comerica, Inc.",0.015,CMA,"Dallas, TX",Financial Services,Banks - Regional
Zions Bancorp NA,0.015,ZION,"Salt Lake City, UT",Financial Services,Banks - Regional
"DaVita, Inc. ",0.014,DVA,"Denver, Colorado",Health Care,Health Care Services
Ralph Lauren Corp.,0.013,RL,"New York City, New York",Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
Sealed Air Corp.,0.013,SEE,"Charlotte, NC",Consumer Cyclical,Packaging & Containers
"Alaska Air Group, Inc. ",0.013,ALK,"Seattle, WA",Industrials,Airlines
"Mohawk Industries, Inc. ",0.012,MHK,"Calhoun, GA",Consumer Cyclical,"Furnishings, Fixtures & Appliances"
Organon & Co.,0.012,OGN,"Jersey City, NJ",Healthcare,Drug Manufacturers - General
DXC Technology Co. ,0.012,DXC,"Ashburn, VA",Technology,Information Technology Services
Fox Corp. Class B,0.011,FOXA,"New York City, New York",Communication Services,Broadcasting
News Corp. Class B,0.007,NWSA,"New York City, New York",Communication Services,Publishing
